Time,Theta,PeakType,AbsAmp
24.486808,-0.23155939430007522,min,0.22223485059824788
24.487808,-0.23155939430007522,max,0.22223485059824788
24.488808,-0.23155939430007522,min,0.22223485059824788
24.489808,-0.23155939430007522,max,0.22223485059824788
24.490808,-0.23155939430007522,min,0.22223485059824788
24.491808,-0.23155939430007522,max,0.22223485059824788
24.492808,-0.23155939430007522,min,0.22223485059824788
24.493808,-0.2300053007742219,max,0.22068075707239457
24.494809,-0.2300053007742219,min,0.22068075707239457
24.495809,-0.2300053007742219,max,0.22068075707239457
24.496809,-0.2300053007742219,min,0.22068075707239457
24.497809,-0.2300053007742219,max,0.22068075707239457
24.498809,-0.2300053007742219,min,0.22068075707239457
24.500809,-0.2284512072483686,max,0.21912666354654126
24.501809,-0.2284512072483686,min,0.21912666354654126
24.502809,-0.2284512072483686,max,0.21912666354654126
24.503809,-0.2284512072483686,min,0.21912666354654126
24.504809,-0.2284512072483686,max,0.21912666354654126
24.505809,-0.2284512072483686,min,0.21912666354654126
24.506809,-0.22689711372251525,max,0.21757257002068792
24.507809,-0.22689711372251525,min,0.21757257002068792
24.509809,-0.22534303764995448,max,0.21601849394812714
24.510809,-0.22534303764995448,min,0.21601849394812714
24.512809,-0.22378894412410116,max,0.21446440042227383
24.51381,-0.22378894412410116,min,0.21446440042227383
24.51581,-0.22223485059824785,max,0.21291030689642051
24.51681,-0.22223485059824785,min,0.21291030689642051
24.51781,-0.22223485059824785,max,0.21291030689642051
24.51881,-0.22223485059824785,min,0.21291030689642051
24.51981,-0.22068075707239454,max,0.2113562133705672
24.52081,-0.22068075707239454,min,0.2113562133705672
24.52181,-0.21912666354654123,max,0.2098021198447139
24.52281,-0.21912666354654123,min,0.2098021198447139
24.52381,-0.21757258747398045,max,0.2082480437721531
24.52481,-0.21757258747398045,min,0.2082480437721531
24.52681,-0.21601849394812714,max,0.2066939502462998
24.52781,-0.21601849394812714,min,0.2066939502462998
24.52881,-0.21446440042227383,max,0.2051398567204465
24.52981,-0.21446440042227383,min,0.2051398567204465
24.53181,-0.21291030689642051,max,0.20358576319459318
24.53281,-0.21291030689642051,min,0.20358576319459318
24.53381,-0.2113562133705672,max,0.20203166966873987
24.53481,-0.2113562133705672,min,0.20203166966873987
24.53581,-0.20980213729800642,max,0.2004775935961791
24.53681,-0.20980213729800642,min,0.2004775935961791
24.53881,-0.2066939502462998,max,0.19736940654447246
24.53981,-0.2066939502462998,min,0.19736940654447246
24.54281,-0.20358576319459315,max,0.1942612194927658
24.54381,-0.20358576319459315,min,0.1942612194927658
24.545816,-0.20047759359617906,max,0.19115304989435172
24.546816,-0.20047759359617906,min,0.19115304989435172
24.549816,-0.19736940654447244,max,0.1880448628426451
24.550816,-0.19736940654447244,min,0.1880448628426451
24.552816,-0.19426123694605835,max,0.184936693244231
24.553816,-0.19426123694605835,min,0.184936693244231
24.558816,-0.1880448802959376,max,0.17872033659411027
24.559816,-0.1880448802959376,min,0.17872033659411027
24.560816,-0.18649078677008432,max,0.17716624306825698
24.561816,-0.18649078677008432,min,0.17716624306825698
24.565816,-0.18027443011996355,max,0.17094988641813622
24.566816,-0.18027443011996355,min,0.17094988641813622
24.568816,-0.17716624306825696,max,0.16784169936642962
24.569816,-0.17716624306825696,min,0.16784169936642962
24.570818,-0.17561214954240364,max,0.1662876058405763
24.571818,-0.17561214954240364,min,0.1662876058405763
24.572845,-0.17250397994398953,max,0.1631794362421622
24.573845,-0.17250397994398953,min,0.1631794362421622
24.578845,-0.1647335297680155,max,0.15540898606618817
24.579845,-0.1647335297680155,min,0.15540898606618817
24.580845,-0.16317943624216222,max,0.15385489254033488
24.581845,-0.16317943624216222,min,0.15385489254033488
24.583859,-0.1600712491904556,max,0.15074670548862826
24.584859,-0.1600712491904556,min,0.15074670548862826
24.586859,-0.1554089860661882,max,0.14608444236436086
24.587859,-0.1554089860661882,min,0.14608444236436086
24.588859,-0.15385489254033485,max,0.14453034883850752
24.589859,-0.15385489254033485,min,0.14453034883850752
24.597859,-0.1414221792400934,max,0.13209763553826606
24.598859,-0.1414221792400934,min,0.13209763553826606
24.606916,-0.12898946593985194,max,0.11966492223802459
24.607916,-0.12898946593985194,min,0.11966492223802459
24.619916,-0.11034037853619727,max,0.10101583483436992
24.620916,-0.11034037853619727,min,0.10101583483436992
24.623916,-0.10412402188607656,max,0.0947994781842492
24.624916,-0.10412402188607656,min,0.0947994781842492
24.625916,-0.10101583483436992,max,0.09169129113254257
24.626916,-0.10101583483436992,min,0.09169129113254257
24.627916,-0.09790766523595582,max,0.08858312153412846
24.628916,-0.09790766523595582,min,0.08858312153412846
24.629916,-0.0947994781842492,max,0.08547493448242185
24.630916,-0.0947994781842492,min,0.08547493448242185
24.632916,-0.09013721505998178,max,0.08081267135815443
24.633916,-0.09013721505998178,min,0.08081267135815443
24.662955,-0.04506860752999089,max,0.035744063828163544
24.663955,-0.04506860752999089,min,0.035744063828163544
24.669955,-0.03418997030231024,max,0.024865426600482896
24.670955,-0.03418997030231024,min,0.024865426600482896
24.674955,-0.026419520126336207,max,0.017094976424508863
24.675955,-0.026419520126336207,min,0.017094976424508863
24.676955,-0.023311350527922103,max,0.013986806826094758
24.677955,-0.023311350527922103,min,0.013986806826094758
24.688991,-0.006216356650120724,max,0.0031081870517066217
24.689991,-0.006216356650120724,min,0.0031081870517066217
24.691991,-0.0015540935258533109,max,0.007770450175974035
24.692991,-0.0015540935258533109,min,0.007770450175974035
24.703991,0.01554090035194807,max,0.024865444053775415
24.704991,0.01554090035194807,min,0.024865444053775415
24.711039,0.024865444053775415,max,0.03418998775560276
24.71204,0.024865444053775415,min,0.03418998775560276
24.71804,0.03418997030231024,max,0.04351451400413758
24.71904,0.03418997030231024,min,0.04351451400413758
24.723057,0.040406344405723486,max,0.04973088810755083
24.724057,0.040406344405723486,min,0.04973088810755083
24.726057,0.04351451400413758,max,0.05283905770596493
24.727057,0.04351451400413758,min,0.05283905770596493
24.729057,0.04662270105584421,max,0.05594724475767155
24.730057,0.04662270105584421,min,0.05594724475767155
24.732057,0.05128496418011162,max,0.060609507881938966
24.733057,0.05128496418011162,min,0.060609507881938966
24.735057,0.05439315123181824,max,0.06371769493364558
24.736057,0.05439315123181824,min,0.06371769493364558
24.738057,0.057501320830232336,max,0.06682586453205969
24.739057,0.057501320830232336,min,0.06682586453205969
24.740057,0.059055414356085655,max,0.068379958057913
24.741057,0.059055414356085655,min,0.068379958057913
24.745057,0.06527177100620637,max,0.07459631470803373
24.746057,0.06527177100620637,min,0.07459631470803373
24.750057,0.06993405158376631,max,0.07925859528559366
24.751057,0.06993405158376631,min,0.07925859528559366
24.752057,0.0714881276563271,max,0.08081267135815445
24.753057,0.0714881276563271,min,0.08081267135815445
24.756057,0.07615040823388702,max,0.08547495193571437
24.757057,0.07615040823388702,min,0.08547495193571437
24.760057,0.07925857783230114,max,0.08858312153412849
24.761057,0.07925857783230114,min,0.08858312153412849
24.762057,0.08081267135815445,max,0.0901372150599818
24.763057,0.08081267135815445,min,0.0901372150599818
24.765057,0.08392085840986106,max,0.09324540211168841
24.766057,0.08392085840986106,min,0.09324540211168841
24.768057,0.08702902800827517,max,0.09635357171010252
24.769057,0.08702902800827517,min,0.09635357171010252
24.770057,0.08858312153412848,max,0.09790766523595583
24.771066,0.08858312153412848,min,0.09790766523595583
24.773066,0.09013721505998178,max,0.09946175876180913
24.774066,0.09013721505998178,min,0.09946175876180913
24.775066,0.0916913085858351,max,0.10101585228766245
24.776066,0.0916913085858351,min,0.10101585228766245
24.777066,0.0932453846583959,max,0.10256992836022324
24.778066,0.0932453846583959,min,0.10256992836022324
24.779066,0.0947994781842492,max,0.10412402188607656
24.780066,0.0947994781842492,min,0.10412402188607656
24.781066,0.09635357171010252,max,0.10567811541192987
24.782066,0.09635357171010252,min,0.10567811541192987
24.783066,0.09790766523595582,max,0.10723220893778317
24.784066,0.09790766523595582,min,0.10723220893778317
24.785066,0.09946175876180913,max,0.10878630246363648
24.786153,0.09946175876180913,min,0.10878630246363648
24.788153,0.10101583483436992,max,0.11034037853619727
24.789153,0.10101583483436992,min,0.11034037853619727
24.790153,0.10256992836022324,max,0.1118944720620506
24.791153,0.10256992836022324,min,0.1118944720620506
24.793153,0.10412402188607656,max,0.11344856558790391
24.794153,0.10412402188607656,min,0.11344856558790391
24.796153,0.10567811541192985,max,0.1150026591137572
24.797153,0.10567811541192985,min,0.1150026591137572
24.798153,0.10723220893778317,max,0.11655675263961052
24.799153,0.10723220893778317,min,0.11655675263961052
24.801153,0.10878628501034396,max,0.11811082871217131
24.802153,0.10878628501034396,min,0.11811082871217131
24.804153,0.11034037853619727,max,0.11966492223802462
24.805153,0.11034037853619727,min,0.11966492223802462
24.806153,0.11034037853619727,max,0.11966492223802462
24.807153,0.11034037853619727,min,0.11966492223802462
24.808154,0.11189447206205058,max,0.12121901576387793
24.809154,0.11189447206205058,min,0.12121901576387793
24.810154,0.11189447206205058,max,0.12121901576387793
24.811154,0.11189447206205058,min,0.12121901576387793
24.813154,0.11344856558790388,max,0.12277310928973123
24.814154,0.11344856558790388,min,0.12277310928973123
24.815154,0.11500264166046467,max,0.12432718536229202
24.816154,0.11500264166046467,min,0.12432718536229202
24.817154,0.11500264166046467,max,0.12432718536229202
24.818154,0.11500264166046467,min,0.12432718536229202
24.819154,0.11500264166046467,max,0.12432718536229202
24.820154,0.11500264166046467,min,0.12432718536229202
24.821154,0.11500264166046467,max,0.12432718536229202
24.822154,0.11500264166046467,min,0.12432718536229202
24.823154,0.116556735186318,max,0.12588127888814535
24.824154,0.116556735186318,min,0.12588127888814535
24.825154,0.116556735186318,max,0.12588127888814535
24.826154,0.116556735186318,min,0.12588127888814535
24.827154,0.116556735186318,max,0.12588127888814535
24.828154,0.116556735186318,min,0.12588127888814535
24.829154,0.116556735186318,max,0.12588127888814535
24.830154,0.116556735186318,min,0.12588127888814535
24.831154,0.11811082871217131,max,0.12743537241399866
24.832154,0.11811082871217131,min,0.12743537241399866
24.833154,0.11811082871217131,max,0.12743537241399866
24.834154,0.11811082871217131,min,0.12743537241399866
24.835154,0.11811082871217131,max,0.12743537241399866
24.836154,0.11811082871217131,min,0.12743537241399866
24.837155,0.11811082871217131,max,0.12743537241399866
24.838155,0.11811082871217131,min,0.12743537241399866
24.839155,0.11811082871217131,max,0.12743537241399866
24.840155,0.11811082871217131,min,0.12743537241399866
24.841155,0.11811082871217131,max,0.12743537241399866
24.842155,0.11811082871217131,min,0.12743537241399866
24.843155,0.11811082871217131,max,0.12743537241399866
24.844155,0.11811082871217131,min,0.12743537241399866
24.845155,0.11811082871217131,max,0.12743537241399866
24.846155,0.11811082871217131,min,0.12743537241399866
24.847155,0.11811082871217131,max,0.12743537241399866
24.848155,0.11811082871217131,min,0.12743537241399866
24.849155,0.11811082871217131,max,0.12743537241399866
24.850155,0.11811082871217131,min,0.12743537241399866
24.851155,0.11811082871217131,max,0.12743537241399866
24.852155,0.11811082871217131,min,0.12743537241399866
24.853155,0.11811082871217131,max,0.12743537241399866
24.854155,0.11811082871217131,min,0.12743537241399866
24.855155,0.11811082871217131,max,0.12743537241399866
24.857155,0.116556735186318,min,0.12588127888814535
24.858155,0.116556735186318,max,0.12588127888814535
24.859155,0.116556735186318,min,0.12588127888814535
24.860155,0.116556735186318,max,0.12588127888814535
24.861155,0.116556735186318,min,0.12588127888814535
24.862155,0.116556735186318,max,0.12588127888814535
24.863155,0.116556735186318,min,0.12588127888814535
24.864155,0.116556735186318,max,0.12588127888814535
24.865155,0.11500264166046467,min,0.12432718536229202
24.866155,0.11500264166046467,max,0.12432718536229202
24.867155,0.11500264166046467,min,0.12432718536229202
24.868155,0.11500264166046467,max,0.12432718536229202
24.869155,0.11500264166046467,min,0.12432718536229202
24.870155,0.11500264166046467,max,0.12432718536229202
24.872155,0.11344856558790388,min,0.12277310928973123
24.873155,0.11344856558790388,max,0.12277310928973123
24.874155,0.11344856558790388,min,0.12277310928973123
24.875155,0.11344856558790388,max,0.12277310928973123
24.877156,0.11189447206205058,min,0.12121901576387793
24.878156,0.11189447206205058,max,0.12121901576387793
24.879156,0.11189447206205058,min,0.12121901576387793
24.880156,0.11189447206205058,max,0.12121901576387793
24.881156,0.11034037853619727,min,0.11966492223802462
24.882156,0.11034037853619727,max,0.11966492223802462
24.883156,0.11034037853619727,min,0.11966492223802462
24.884156,0.11034037853619727,max,0.11966492223802462
24.886156,0.10878628501034396,min,0.11811082871217131
24.887156,0.10878628501034396,max,0.11811082871217131
24.888156,0.10878628501034396,min,0.11811082871217131
24.889156,0.10878628501034396,max,0.11811082871217131
24.891156,0.10723220893778317,min,0.11655675263961052
24.892156,0.10723220893778317,max,0.11655675263961052
24.893156,0.10723220893778317,min,0.11655675263961052
24.894156,0.10723220893778317,max,0.11655675263961052
24.897156,0.10412402188607656,min,0.11344856558790391
24.898156,0.10412402188607656,max,0.11344856558790391
24.899156,0.10412402188607656,min,0.11344856558790391
24.900156,0.10412402188607656,max,0.11344856558790391
24.902156,0.10256992836022324,min,0.1118944720620506
24.903156,0.10256992836022324,max,0.1118944720620506
24.905156,0.10101583483436992,min,0.11034037853619727
24.906156,0.10101583483436992,max,0.11034037853619727
24.907156,0.09946175876180913,min,0.10878630246363648
24.908156,0.09946175876180913,max,0.10878630246363648
24.910156,0.09790766523595582,min,0.10723220893778317
24.911156,0.09790766523595582,max,0.10723220893778317
24.912156,0.09790766523595582,min,0.10723220893778317
24.913156,0.09790766523595582,max,0.10723220893778317
24.914156,0.09635357171010252,min,0.10567811541192987
24.915176,0.09635357171010252,max,0.10567811541192987
24.916176,0.0947994781842492,min,0.10412402188607656
24.917176,0.0947994781842492,max,0.10412402188607656
24.919176,0.0932453846583959,min,0.10256992836022324
24.920176,0.0932453846583959,max,0.10256992836022324
24.921176,0.0916913085858351,min,0.10101585228766245
24.922176,0.0916913085858351,max,0.10101585228766245
24.924176,0.09013721505998178,min,0.09946175876180913
24.925176,0.09013721505998178,max,0.09946175876180913
24.927176,0.08858312153412848,min,0.09790766523595583
24.928176,0.08858312153412848,max,0.09790766523595583
24.929176,0.08702902800827517,min,0.09635357171010252
24.930176,0.08702902800827517,max,0.09635357171010252
24.933176,0.08392085840986106,min,0.09324540211168841
24.934176,0.08392085840986106,max,0.09324540211168841
24.936176,0.08236676488400775,min,0.0916913085858351
24.937176,0.08236676488400775,max,0.0916913085858351
24.939176,0.08081267135815445,min,0.0901372150599818
24.940177,0.08081267135815445,max,0.0901372150599818
24.941177,0.07925857783230114,min,0.08858312153412849
24.942177,0.07925857783230114,max,0.08858312153412849
24.944177,0.07615040823388702,min,0.08547495193571437
24.945177,0.07615040823388702,max,0.08547495193571437
24.947177,0.07459631470803371,min,0.08392085840986106
24.948177,0.07459631470803371,max,0.08392085840986106
24.950177,0.07304222118218041,min,0.08236676488400776
24.951177,0.07304222118218041,max,0.08236676488400776
24.952177,0.0714881276563271,min,0.08081267135815445
24.953177,0.0714881276563271,max,0.08081267135815445
24.955177,0.068379958057913,min,0.07770450175974035
24.956177,0.068379958057913,max,0.07770450175974035
24.957177,0.06682586453205969,min,0.07615040823388704
24.958177,0.06682586453205969,max,0.07615040823388704
24.959177,0.06527177100620637,min,0.07459631470803373
24.960177,0.06527177100620637,max,0.07459631470803373
24.962177,0.06371767748035306,min,0.07304222118218041
24.963177,0.06371767748035306,max,0.07304222118218041
24.964177,0.06216360140779228,min,0.07148814510961962
24.965177,0.06216360140779228,max,0.07148814510961962
24.967177,0.059055414356085655,min,0.068379958057913
24.968177,0.059055414356085655,max,0.068379958057913
24.971177,0.05594722730437903,min,0.06527177100620637
24.972177,0.05594722730437903,max,0.06527177100620637
24.973177,0.05439315123181824,min,0.06371769493364558
24.974177,0.05439315123181824,max,0.06371769493364558
24.976177,0.05283905770596493,min,0.06216360140779227
24.977177,0.05283905770596493,max,0.06216360140779227
