time,theta,phi,theta_dot,phi_dot,tau,theta_plus_phi
1.407,22.85276245611025,1.8983368397737825,12.47409632963582,-7.2466273879619525,0.0,24.751099295884032
1.408,22.865234484901983,1.8910315889103986,12.469961208733793,-7.363788038631263,0.0,24.75626607381238
1.409,22.87770237843324,1.8836094375474184,12.465825804423488,-7.480427139650093,0.0,24.76131181598066
1.41,22.890166136407863,1.8760709109708753,12.461690091220971,-7.596537224423157,0.0,24.766237047378738
1.411,22.902625758504268,1.8684165419148078,12.457554043779256,-7.712110863614018,0.0,24.771042300419076
1.412,22.915081244375603,1.8606468705237638,12.453417636889881,-7.827140665619231,0.0,24.775728114899366
1.413,22.92753259364987,1.8527624443148318,12.449280845484475,-7.941619277039867,0.0,24.780295037964702
1.414,22.939979805930086,1.8447638181392014,12.44514364463631,-8.055539383150352,0.0,24.78474362406929
1.415,22.952422880794398,1.8366515541432569,12.441006009561852,-8.168893708364621,0.0,24.789074434937653
1.416,22.96486181779625,1.828426221729205,12.436867915622292,-8.281675016699541,0.0,24.793288039525457
1.417,22.97729661646452,1.8200883975152433,12.432729338325077,-8.393876112235576,0.0,24.797385013979763
1.418,22.989727276303665,1.811638665295265,12.428590253325417,-8.50548983957467,0.0,24.80136594159893
1.419,23.00215379679387,1.8030776159981114,12.424450636427805,-8.616509084295314,0.0,24.805231412791983
1.42,23.014576177391202,1.7944058476463685,12.4203104635875,-8.72692677340477,0.0,24.808982025037572
1.421,23.02699441752776,1.7856239653147132,12.416169710912015,-8.836735875788419,0.0,24.812618382842473
1.422,23.03940851661183,1.776732581087812,12.412028354662597,-8.945929402656214,0.0,24.816141097699642
1.423,23.05181847402803,1.767732314017774,12.407886371255685,-9.054500407986206,0.0,24.819550788045802
1.424,23.064224289137474,1.758623790081163,12.403743737264364,-9.162441988965103,0.0,24.822848079218637
1.425,23.076625961277934,1.7494076421355684,12.399600429419808,-9.269747286425853,0.0,24.826033603413503
1.426,23.08902348976399,1.7400845098757431,12.395456424612716,-9.376409485282213,0.0,24.82910799963973
1.427,23.101416873887185,1.730655039789306,12.391311699894727,-9.482421814960281,0.0,24.83207191367649
1.428,23.11380611291621,1.7211198851120142,12.387166232479832,-9.587777549826948,0.0,24.834925998028222
1.429,23.126191206097033,1.711479705782611,12.383019999745771,-9.69247000961527,0.0,24.837670911879645
1.43,23.1385721526531,1.701735168397247,12.378872979235428,-9.796492559846723,0.0,24.840307321050346
1.431,23.150948951785477,1.691886946163483,12.374725148658195,-9.899838612250283,0.0,24.84283589794896
1.432,23.163321602673015,1.6819357188538726,12.370576485891345,-10.002501625178372,0.0,24.845257321526887
1.433,23.17569010447254,1.6718821727591342,12.366426968981385,-10.104475104019567,0.0,24.847572277231674
1.434,23.188054456318998,1.661727000640908,12.362276576145392,-10.20575260160811,0.0,24.849781456959906
1.435,23.200414657325645,1.6514709016841083,12.358125285772351,-10.306327718630143,0.0,24.85188555900975
1.436,23.212770706584212,1.6411145814488688,12.353973076424468,-10.406194104026694,0.0,24.85388528803308
1.437,23.225122603165076,1.6306587518220885,12.349819926838478,-10.50534545539333,0.0,24.855781354987165
1.438,23.23747034611744,1.620104130968578,12.345665815926939,-10.603775519376507,0.0,24.85757447708602
1.439,23.24981393446951,1.609451443281812,12.341510722779518,-10.70147809206655,0.0,24.859265377751324
1.44,23.26215336722867,1.598701419334291,12.337354626664258,-10.798447019387268,0.0,24.86085478656296
1.441,23.27448864338166,1.587854795827513,12.333197507028837,-10.894676197482164,0.0,24.862343439209173
1.442,23.28681976189476,1.576912315541564,12.329039343501817,-10.990159573097218,0.0,24.86373207743632
1.443,23.299146721713964,1.565874727284324,12.324880115893874,-11.084891143960215,0.0,24.865021448998288
1.444,23.31146952176518,1.5547427858402976,12.320719804199028,-11.178864959156616,0.0,24.866212307605476
1.445,23.32378816095439,1.5435172519190699,12.316558388595839,-11.272075119501915,0.0,24.86730541287346
1.446,23.33610263816785,1.5321988921033916,12.312395849448617,-11.364515777910487,0.0,24.868301530271243
1.447,23.348412952272284,1.5207884787968973,12.3082321673086,-11.456181139760892,0.0,24.869201431069182
1.448,23.360719102115045,1.50928679017146,12.304067322915124,-11.547065463257605,0.0,24.870005892286503
1.449,23.373021086524332,1.497694610114186,12.299901297196788,-11.637163059789172,0.0,24.87071569663852
1.45,23.385318904309365,1.486012728174053,12.295734071272594,-11.726468294282745,0.0,24.871331632483418
1.451,23.397612554260576,1.474241939508196,12.291565626453083,-11.814975585554986,0.0,24.871854493768772
1.452,23.409902035149802,1.4623830448278436,12.287395944241457,-11.902679406659328,0.0,24.872285079977644
1.453,23.42218734573049,1.4504368503439096,12.28322500633468,-11.989574285229539,0.0,24.872624196074398
1.454,23.434468484737867,1.4384041677122414,12.279052794624583,-12.075654803819615,0.0,24.87287265245011
1.455,23.44674545088916,1.426285813978533,12.274879291198934,-12.160915600239937,0.0,24.873031264867695
1.456,23.459018242883783,1.4140826115229006,12.27070447834251,-12.245351367889695,0.0,24.873100854406683
1.457,23.471286859403524,1.4017953880041296,12.266528338538158,-12.328956856085552,0.0,24.873082247407652
1.458,23.483551299112765,1.3894249763035946,12.262350854467828,-12.411726870386536,0.0,24.87297627541636
1.459,23.495811560658662,1.3769722144688563,12.258172009013599,-12.49365627291512,0.0,24.87278377512752
1.46,23.508067642671353,1.3644379456569384,12.253991785258703,-12.574739982674497,0.0,24.87250558832829
1.461,23.520319543764167,1.3518230180772908,12.249810166488523,-12.654972975862005,0.0,24.872142561841457
1.462,23.532567262533814,1.3391282849344395,12.24562713619157,-12.734350286178703,0.0,24.871695547468253
1.463,23.544810797560597,1.32635460437033,12.241442678060475,-12.812867005135061,0.0,24.871165401930927
1.464,23.557050147408617,1.3135028394063673,12.23725677599293,-12.890518282352765,0.0,24.870552986814985
1.465,23.56928531062597,1.3005738578851538,12.23306941409265,-12.967299325862607,0.0,24.869859168511123
1.466,23.581516285744957,1.2875685324119348,12.228880576670296,-13.043205402398428,0.0,24.869084818156892
1.467,23.593743071282304,1.2744877402957486,12.224690248244395,-13.118231837687137,0.0,24.86823081157805
1.468,23.60596566573935,1.2613323634902913,12.220498413542247,-13.192374016734743,0.0,24.86729802922964
1.469,23.61818406760227,1.2481032885344954,12.216305057500813,-13.265627384108402,0.0,24.866287356136766
1.47,23.630398275342284,1.2348014064928297,12.212110165267598,-13.337987444214477,0.0,24.865199681835115
1.471,23.642608287415857,1.2214276128953225,12.207913722201502,-13.409449761572565,0.0,24.86403590031118
1.472,23.65481410226493,1.2079828076773138,12.20371571387368,-13.480009961085498,0.0,24.862796909942244
1.473,23.667015718317106,1.1944678951189376,12.199516126068366,-13.549663728305283,0.0,24.861483613436043
1.474,23.679213133985897,1.1808837837843422,12.195314944783703,-13.618406809694985,0.0,24.86009691777024
1.475,23.69140634767091,1.1672313864606498,12.191112156232542,-13.686235012886515,0.0,24.85863773413156
1.476,23.703595357758076,1.1535116200966602,12.186907746843234,-13.75314420693433,0.0,24.857106977854734
1.477,23.715780162619858,1.1397254057413033,12.182701703260408,-13.819130322565012,0.0,24.85550556836116
1.478,23.727960760615478,1.1258736684818444,12.178494012345734,-13.884189352422723,0.0,24.853834429097322
1.479,23.740137150091126,1.1119573373818445,12.17428466117867,-13.948317351310509,0.0,24.85209448747297
1.48,23.75230932938018,1.0979773454188835,12.170073637057193,-14.01151043642745,0.0,24.85028667479906
1.481,23.76447729680342,1.0839346294220467,12.165860927498526,-14.073764787601643,0.0,24.848411926225467
1.482,23.77664105066927,1.0698301300091815,12.161646520239835,-14.135076647518988,0.0,24.84647118067845
1.483,23.788800589273983,1.0556647915239268,12.157430403238916,-14.195442321947784,0.0,24.84446538079791
1.484,23.800955910901887,1.0414395619725199,12.153212564674881,-14.254858179959106,0.0,24.842395472874408
1.485,23.813107013825604,1.0271553929603852,12.14899299294881,-14.31332065414296,0.0,24.84026240678599
1.486,23.825253896306265,1.0128132396285094,12.144771676684394,-14.370826240820195,0.0,24.838067135934775
1.487,23.837396556593735,0.9984140605896061,12.140548604728577,-14.427371500250173,0.0,24.83581061718334
1.488,23.84953499292684,0.9839588178640756,12.136323766152161,-14.48295305683416,0.0,24.833493810790916
1.489,23.86166920353359,0.9694484768157624,12.132097150250411,-14.53756759931446,0.0,24.831117680349355
1.49,23.873799186631402,0.9548840060875172,12.12786874654364,-14.59121188096925,0.0,24.82868319271892
1.491,23.88592494042732,0.9402663775365648,12.123638544777783,-14.643882719803122,0.0,24.826191317963882
1.492,23.898046463118256,0.9255965661696846,12.11940653492495,-14.695576998733312,0.0,24.82364302928794
1.493,23.9101637528912,0.9108755500782062,12.115172707183968,-14.746291665771619,0.0,24.821039302969407
1.494,23.922276807923463,0.8961043103728262,12.110937051980907,-14.796023734201981,0.0,24.81838111829629
1.495,23.934385626382888,0.8812838311182487,12.106699559969591,-14.844770282753723,0.0,24.815669457501137
1.496,23.946490206428088,0.8664150992676554,12.102460222032098,-14.892528455770444,0.0,24.812905305695743
1.497,23.958590546208672,0.8514991045970082,12.098219029279234,-14.939295463374549,0.0,24.81008965080568
1.498,23.97068664386548,0.8365368396391905,12.093975973051,-14.98506858162742,0.0,24.80722348350467
1.499,23.9827784975308,0.8215292996179897,12.089731044917048,-15.029845152685194,0.0,24.804307797148788
1.5,23.994866105328605,0.8064774823819265,12.08548423667711,-15.073622584950165,0.0,24.80134358771053
1.5010000000000001,24.006949465374788,0.7913823883379347,12.081235540361421,-15.11639835321779,0.0,24.798331853712725
1.502,24.019028575777384,0.7762450203848965,12.076984948231125,-15.158169998819284,0.0,24.79527359616228
1.5030000000000001,24.031103434636805,0.7610663838470371,12.072732452778663,-15.19893512975982,0.0,24.792169818483842
1.504,24.04317404004607,0.7458474864071838,12.068478046728146,-15.23869142085229,0.0,24.78902152645325
1.5050000000000001,24.05524039009104,0.730589338039893,12.064221723035715,-15.277436613846655,0.0,24.78582972813093
1.506,24.06730248285065,0.7152929509444504,12.059963474889887,-15.315168517554863,0.0,24.7825954337951
1.5070000000000001,24.079360316397135,0.6999593394777484,12.055703295711881,-15.351885007971314,0.0,24.779319655874882
1.508,24.091413888796275,0.684589520087045,12.051441179155931,-15.387584028388893,0.0,24.77600340888332
1.5090000000000001,24.10346319810761,0.6691845112426098,12.047177119109584,-15.422263589510548,0.0,24.77264770935022
1.51,24.1155082423847,0.6537453333702594,12.04291110969398,-15.455921769556404,0.0,24.76925357575496
1.5110000000000001,24.127549019675325,0.6382730087837887,12.038643145264125,-15.488556714366421,0.0,24.765822028459112
1.512,24.139585528021748,0.6227685616173015,12.034373220409135,-15.520166637498583,0.0,24.76235408963905
1.5130000000000001,24.151617765460937,0.6072330177574458,12.030101329952478,-15.55074982032261,0.0,24.75885078321838
1.514,24.1636457300248,0.5916674047755561,12.025827468952192,-15.580304612109193,0.0,24.755313134800357
1.5150000000000001,24.17566941974042,0.5760727518597106,12.021551632701089,-15.608829430114756,0.0,24.75174217160013
1.516,24.18768883263029,0.5604500897467045,12.017273816726945,-15.636322759661716,0.0,24.748138922376995
1.5170000000000001,24.199703966712548,0.5448004506539458,12.012994016792677,-15.662783154214269,0.0,24.744504417366493
1.518,24.211714820001216,0.5291248682112775,12.0087122288965,-15.68820923544967,0.0,24.740839688212493
1.5190000000000001,24.223721390506427,0.5134243773927307,12.004428449272067,-15.712599693325021,0.0,24.737145767899158
1.52,24.235723676234667,0.4977000144482136,12.000142674388606,-15.735953286139575,0.0,24.73342369068288
1.5210000000000001,24.247721675189013,0.4819528168351396,11.995854900951018,-15.758268840592505,0.0,24.729674492024152
1.522,24.259715385369358,0.4661838231500005,11.99156512589999,-15.779545251836206,0.0,24.72589920851936
1.5230000000000001,24.27170480477266,0.4503940730598889,11.987273346412067,-15.799781483525061,0.0,24.72209887783255
1.524,24.28368993139317,0.4345846072339731,11.982979559899716,-15.818976567859723,0.0,24.718274538627142
1.5250000000000001,24.295670763222663,0.41875646727493093,11.978683764011382,-15.83712960562687,0.0,24.714427230497595
1.526,24.30764729825069,0.40291069565034576,11.974385956631522,-15.854239766234466,0.0,24.710557993901034
1.5270000000000001,24.319619534464795,0.38704833562406926,11.970086135880624,-15.870306287742492,0.0,24.706667870088864
1.528,24.33158746985077,0.37117043118755594,11.965784300115208,-15.88532847688919,0.0,24.702757901038325
1.5290000000000001,24.343551102392876,0.35527802699117383,11.961480447927821,-15.899305709112776,0.0,24.69882912938405
1.53,24.355510430074087,0.3393721682754953,11.957174578147002,-15.912237428568647,0.0,24.694882598349583
1.5310000000000001,24.36746545087632,0.3234539008025733,11.952866689837247,-15.924123148142087,0.0,24.690919351678893
1.532,24.37941616278068,0.30752427078720695,11.948556782298947,-15.93496244945645,0.0,24.686940433567887
1.5330000000000001,24.391362563767682,0.29158432482820124,11.944244855068316,-15.944754982876841,0.0,24.682946888595882
1.534,24.403304651817503,0.2756351098396253,11.939930907917304,-15.95350046750929,0.0,24.67893976165713
1.5350000000000001,24.415242424910208,0.25967767298207395,11.93561494085349,-15.961198691195413,0.0,24.674920097892283
1.536,24.42717588102598,0.24371306159393633,11.931296954119965,-15.967849510502582,0.0,24.670888942619918
1.537,24.439105018145376,0.22774232312267723,11.926976948195195,-15.973452850709577,0.0,24.666847341268053
1.538,24.45102983424954,0.2117665050561346,11.922654923792873,-15.978008705787754,0.0,24.66279633930567
1.539,24.462950327320446,0.19578665485383823,11.918330881861753,-15.981517138377702,0.0,24.658736982174283
1.54,24.47486649534114,0.1798038198783542,11.914004823585469,-15.98397827976142,0.0,24.654670315219494
1.541,24.486778336295966,0.16381904732665908,11.909676750382335,-15.985392329829995,0.0,24.650597383622625
1.542,24.498685848170805,0.147833384161549,11.905346663905144,-15.985759557046798,0.0,24.646519232332352
1.543,24.510589028953305,0.13184787704308762,11.901014566040928,-15.98508029840619,0.0,24.642436905996394
1.544,24.52248787663312,0.11586357226009758,11.896680458910724,-15.983354959387768,0.0,24.638351448893218
1.545,24.534382389202147,0.09988151566170006,11.892344344869318,-15.980584013906109,0.0,24.634263904863847
1.546,24.546272564654746,0.0839027525889068,11.888006226504965,-15.976768004256071,0.0,24.63017531724365
1.547,24.558158400987985,0.06792832780626899,11.883666106639108,-15.971907541053621,0.0,24.626086728794252
1.548,24.57003989620187,0.05195928543358765,11.879323988326075,-15.9660033031722,0.0,24.621999181635456
1.549,24.581917048299577,0.03599666887768979,11.874979874852755,-15.95905603767464,0.0,24.617913717177267
1.55,24.59378985528769,0.020041520764274928,11.870633769738271,-15.951066559740635,0.0,24.613831376051962
1.551,24.605658315176417,0.004094882869836346,11.86628567673363,-15.942035752589769,0.0,24.609753198046253
1.552,24.617522425979846,-0.011842203946338462,11.86193559982136,-15.931964567400113,0.0,24.60568022203351
1.553,24.629382185716157,-0.02776869981008375,11.857583543215128,-15.920854023222399,0.0,24.60161348590607
1.554,24.641237592407855,-0.04368356590018341,11.853229511359352,-15.908705206889758,0.0,24.59755402650767
1.555,24.65308864408201,-0.05958576451610639,11.84887350892879,-15.895519272923067,0.0,24.593502879565904
1.556,24.664935338770483,-0.07547425914564533,11.844515540828118,-15.88129744343188,0.0,24.589461079624837
1.557,24.67677767451015,-0.09134801453245381,11.840155612191488,-15.866041008010958,0.0,24.585429659977695
1.558,24.688615649343134,-0.107205996743478,11.83579372838208,-15.849751323632427,0.0,24.581409652599657
1.559,24.700449261317047,-0.12304717323627834,11.831429894991633,-15.832429814533537,0.0,24.577402088080767
1.56,24.71227850848519,-0.13887051292623664,11.827064117839958,-15.814077972100064,0.0,24.573407995558956
1.561,24.724103388906816,-0.15467498625364456,11.822696402974447,-15.794697354745347,0.0,24.56942840265317
1.562,24.73592390064732,-0.17045956525066885,11.818326756669556,-15.77428958778497,0.0,24.56546433539665
1.563,24.747740041778503,-0.18622322360818908,11.81395518542628,-15.752856363307103,0.0,24.561516818170315
1.564,24.759551810378763,-0.20196493674250365,11.80958169597161,-15.730399440038513,0.0,24.55758687363626
1.565,24.77135920453335,-0.21768368186189962,11.805206295257982,-15.706920643206248,0.0,24.55367552267145
1.566,24.783162222334578,-0.23337843803308195,11.800828990462696,-15.682421864395018,0.0,24.549783784301496
1.567,24.794960861882043,-0.24904818624745806,11.79644978898734,-15.656905061400261,0.0,24.545912675634586
1.568,24.806755121282862,-0.26469190948727345,11.79206869845719,-15.630372258076939,0.0,24.54206321179559
1.569,24.818544998651884,-0.28030859279159365,11.787685726720587,-15.602825544184032,0.0,24.53823640586029
1.57,24.83033049211192,-0.2958972233221288,11.783300881848321,-15.57426707522479,0.0,24.53443326878979
1.571,24.84211159979396,-0.3114567904288963,11.778914172132977,-15.544699072282711,0.0,24.530654809365064
1.572,24.853888319837402,-0.3269862857157172,11.77452560608828,-15.514123821853284,0.0,24.526902034121687
1.573,24.865660650390264,-0.34248470310554235,11.770135192448434,-15.48254367567151,0.0,24.523175947284724
1.574,24.877428589609412,-0.3579510389056039,11.765742940167419,-15.449961050535187,0.0,24.519477550703808
1.575,24.88919213566077,-0.3733842918723881,11.761348858418303,-15.416378428124013,0.0,24.515807843788384
1.576,24.90095128671955,-0.38878346327642466,11.75695295659253,-15.38179835481448,0.0,24.512167823443125
1.577,24.91270604097046,-0.4041475569668897,11.75255524429918,-15.346223441490599,0.0,24.50855848400357
1.578,24.924456396607926,-0.41947557943601665,11.748155731364236,-15.309656363350463,0.0,24.50498081717191
1.579,24.936202351836315,-0.4347665398833119,11.743754427829826,-15.272099859708659,0.0,24.501435811953
1.58,24.947943904870133,-0.45001945027957063,11.739351343953457,-15.23355673379454,0.0,24.497924454590564
1.581,24.959681053934258,-0.46523332543068946,11.734946490207221,-15.194029852546386,0.0,24.49444772850357
1.582,24.971413797264145,-0.4804071830412702,11.730539877277009,-15.153522146401455,0.0,24.491006614222876
1.583,24.983142133106043,-0.4955400437780126,11.726131516061692,-15.11203660908194,0.0,24.48760208932803
1.584,24.994866059717204,-0.5106309313328902,11.721721417672299,-15.069576297376862,0.0,24.484235128384313
1.585,25.0065855753661,-0.5256788724861065,11.717309593431178,-15.026144330919891,0.0,24.48090670287999
1.586,25.018300678332622,-0.5406828971688271,11.712896054871145,-14.981743891963134,0.0,24.477617781163794
1.587,25.030011366908308,-0.5556420385256832,11.708480813734617,-14.936378225146893,0.0,24.474369328382625
1.588,25.04171763939654,-0.5705553329770426,11.704063881972735,-14.89005063726541,0.0,24.471162306419497
1.589,25.05341949411276,-0.5854218202810457,11.699645271744465,-14.842764497028627,0.0,24.467997673831714
1.59,25.065116929384658,-0.6002405435953996,11.695224995415707,-14.794523234819954,0.0,24.464876385789257
1.591,25.07680994355241,-0.6150105495389291,11.690803065558358,-14.745330342450096,0.0,24.46179939401348
1.592,25.088498534968853,-0.6297308882528795,11.68637949494939,-14.695189372906924,0.0,24.458767646715973
1.593,25.100182701999714,-0.6444006134619668,11.68195429656991,-14.644103940101433,0.0,24.455782088537745
1.594,25.111862443023792,-0.6590187825351721,11.677527483604187,-14.592077718609781,0.0,24.45284366048862
1.595,25.123537756433183,-0.6735844565462765,11.673099069438695,-14.539114443411455,0.0,24.449953299886907
1.596,25.13520864063346,-0.6880967003341317,11.668669067661119,-14.485217909623554,0.0,24.44711194029933
1.597,25.146875094043892,-0.702554582562663,11.664237492059364,-14.430391972231234,0.0,24.44432051148123
1.598,25.15853711509763,-0.7169571757806011,11.659804356620544,-14.374640545814312,0.0,24.44157993931703
1.599,25.17019470224191,-0.7313035564809387,11.655369675529958,-14.317967604270063,0.0,24.438891145760973
1.6,25.18184785393826,-0.7455928051601074,11.650933463170055,-14.260377180532219,0.0,24.436255048778154
1.601,25.193496568662685,-0.7598240063768724,11.64649573411939,-14.201873366286204,0.0,24.433672562285814
1.602,25.20514084490586,-0.7739962488109401,11.642056503151561,-14.142460311680608,0.0,24.43114459609492
1.603,25.216780681173333,-0.7881086253212752,11.637615785234134,-14.08214222503493,0.0,24.428672055852058
1.604,25.228416075985724,-0.8021602330041245,11.633173595527563,-14.02092337254361,0.0,24.4262558429816
1.605,25.2400470278789,-0.816150173250742,11.62872994938409,-13.958808077976368,0.0,24.42389685462816
1.606,25.251673535404187,-0.8300775518048126,11.624284862346638,-13.895800722374874,0.0,24.421595983599374
1.607,25.263295597128536,-0.8439414788195712,11.619838350147688,-13.831905743745768,0.0,24.419354118308966
1.608,25.274913211634733,-0.8577410689146125,11.615390428708148,-13.767127636750047,0.0,24.41717214272012
1.609,25.28652637752157,-0.8714754412323888,11.610941114136201,-13.701470952388856,0.0,24.415050936289184
1.61,25.298135093404053,-0.8851437194943912,11.606490422726159,-13.634940297685683,0.0,24.412991373909662
1.611,25.309739357913564,-0.8987450320570116,11.602038370957283,-13.567540335364994,0.0,24.410994325856553
1.612,25.321339169698064,-0.9122785119670819,11.597584975492609,-13.499275783527334,0.0,24.409060657730983
1.613,25.33293452742226,-0.9257432970170856,11.593130253177755,-13.430151415320907,0.0,24.407191230405175
1.614,25.344525429767806,-0.9391385298000402,11.588674221039712,-13.36017205860965,0.0,24.405386899967766
1.615,25.356111875433463,-0.9524633577640454,11.584216896285636,-13.289342595637859,0.0,24.403648517669417
1.616,25.367693863135294,-0.9657169332664945,11.579758296301616,-13.217667962691333,0.0,24.4019769298688
1.617,25.37927139160684,-0.9788984136279447,11.575298438651439,-13.145153149755131,0.0,24.400372977978893
1.618,25.390844459599283,-0.9920069611856439,11.57083734107534,-13.07180320016789,0.0,24.398837498413638
1.619,25.402413065881646,-1.0050417433467105,11.56637502148874,-12.997623210272792,0.0,24.397371322534937
1.62,25.413977209240947,-1.018001932640961,11.561911497980981,-12.922618329065159,0.0,24.395975276599987
1.621,25.425536888482384,-1.030886706773386,11.557446788814032,-12.846793757836732,0.0,24.394650181708997
1.622,25.437092102429496,-1.0436952486762663,11.552980912421207,-12.770154749816635,0.0,24.39339685375323
1.623,25.448642849924347,-1.0564267465609294,11.548513887405855,-12.692706609809065,0.0,24.392216103363417
1.624,25.460189129827686,-1.0690803939691425,11.54404573254005,-12.614454693827716,0.0,24.391108735858545
1.625,25.471730941019118,-1.081655389824138,11.539576466763261,-12.535404408726986,0.0,24.39007555119498
1.6260000000000001,25.483268282397272,-1.0941509384812675,11.535106109181017,-12.455561211829973,0.0,24.389117343916006
1.627,25.494801152879965,-1.1065662497782849,11.530634679063565,-12.374930610553282,0.0,24.38823490310168
1.6280000000000001,25.506329551404363,-1.1189005390852491,11.52616219584451,-12.29351816202869,0.0,24.387429012319114
1.629,25.517853476927147,-1.1311530273540498,11.521688679119448,-12.21132947272168,0.0,24.386700449573098
1.6300000000000001,25.529372928424678,-1.143322941167549,11.517214148644593,-12.128370198046868,0.0,24.386049987257127
1.631,25.540887904893154,-1.1554095127883361,11.512738624335384,-12.044646041980362,0.0,24.38547839210482
1.6320000000000001,25.552398405348757,-1.1674119802070955,11.508262126265095,-11.96016275666906,0.0,24.384986425141662
1.633,25.563904428827833,-1.1793295871905791,11.503784674663423,-11.874926142036935,0.0,24.384574841637253
1.6340000000000001,25.575405974387028,-1.1911615833291866,11.499306289915076,-11.788942045388325,0.0,24.38424439105784
1.635,25.586903041103454,-1.2029072240841459,11.494826992558343,-11.702216361008238,0.0,24.383995817019308
1.6360000000000001,25.598395628074833,-1.214565770834292,11.49034680328366,-11.614755029759744,0.0,24.383829857240542
1.637,25.609883734419657,-1.2261364909224441,11.48586574293217,-11.526564038678421,0.0,24.383747243497215
1.6380000000000001,25.621367359277333,-1.2376186577013724,11.481383832494256,-11.437649420563938,0.0,24.38374870157596
1.639,25.632846501808327,-1.2490115505793578,11.47690109310809,-11.348017253568766,0.0,24.38383495122897
1.6400000000000001,25.644321161194323,-1.2603144550653376,11.472417546058153,-11.257673660784066,0.0,24.384006706128986
1.641,25.655791336638362,-1.2715266628136361,11.467933212773758,-11.166624809822768,0.0,24.384264673824728
1.6420000000000001,25.667257027364982,-1.2826474716682768,11.463448114827552,-11.074876912399874,0.0,24.384609555696706
1.643,25.678718232620366,-1.2936761857068728,11.458962273934024,-10.982436223910028,0.0,24.385042046913494
1.6440000000000001,25.690174951672482,-1.3046121152840953,11.454475711947993,-10.889309043002353,0.0,24.385562836388388
1.645,25.701627183811226,-1.3154545770747132,11.449988450863088,-10.795501711152607,0.0,24.386172606736512
1.6460000000000001,25.71307492834855,-1.3262028941162054,11.445500512810229,-10.701020612232679,0.0,24.386872034232347
1.647,25.72451818461861,-1.3368563958509405,11.441011920056086,-10.605872172077452,0.0,24.38766178876767
1.6480000000000001,25.735956951977894,-1.3474144181679217,11.436522695001539,-10.51006285804907,0.0,24.38854253380997
1.649,25.747391229805356,-1.357876303444096,11.43203286018013,-10.413599178598623,0.0,24.389514926361258
1.6500000000000001,25.75882101750255,-1.3682414005852217,11.427542438256497,-10.316487682825304,0.0,24.39057961691733
1.651,25.770246314493765,-1.3785090650662963,11.423051452024817,-10.218734960033041,0.0,24.391737249427468
1.6520000000000001,25.781667120226135,-1.3886786589715376,11.418559924407221,-10.120347639284653,0.0,24.392988461254596
1.653,25.793083434169795,-1.398749551033919,11.414067878452217,-10.021332388953553,0.0,24.394333883135875
1.6540000000000001,25.80449525581798,-1.408721116674255,11.409575337333099,-9.92169591627303,0.0,24.395774139143725
1.655,25.815902584687166,-1.4185927380398347,11.405082324346346,-9.821444966883135,0.0,24.39730984664733
1.6560000000000001,25.827305420317185,-1.4283638040426008,11.400588862910022,-9.720586324375208,0.0,24.398941616274584
1.657,25.838703762271344,-1.4380337103968723,11.396094976562155,-9.619126809834077,0.0,24.40067005187447
1.6580000000000001,25.85009761013655,-1.4476018596566083,11.391600688959125,-9.51707328137795,0.0,24.402495750479943
1.659,25.86148696352343,-1.4570676612522102,11.387106023874027,-9.414432633696055,0.0,24.40441930227122
1.6600000000000001,25.87287182206643,-1.4664305315268606,11.382611005195049,-9.311211797584019,0.0,24.40644129053957
1.661,25.88425218542395,-1.4756898937723966,11.378115656923816,-9.207417739477055,0.0,24.408562291651553
1.6620000000000001,25.895628053278447,-1.4848451782647147,11.373620003173754,-9.103057460980978,0.0,24.410782875013734
1.663,25.906999425336544,-1.4938958222987067,11.369124068168427,-8.998137998401061,0.0,24.413103603037836
1.6640000000000001,25.91836630132914,-1.5028412702227218,11.364627876239881,-8.892666422268798,0.0,24.41552503110642
1.665,25.929728681011525,-1.5116809734725567,11.360131451826968,-8.78664983686657,0.0,24.418047707538967
1.666,25.941086564163477,-1.520414390604966,11.35563481947368,-8.680095379750275,0.0,24.42067217355851
1.667,25.952439950589373,-1.5290409873306983,11.351138003827462,-8.573010221269938,0.0,24.423398963258673
1.668,25.963788840118283,-1.537560236547048,11.346641029637523,-8.465401564088328,0.0,24.426228603571236
1.669,25.97513323260408,-1.545971618369928,11.342143921753152,-8.357276642697641,0.0,24.42916161423415
1.67,25.986473127925535,-1.5542746201654551,11.337646705122012,-8.24864272293425,0.0,24.43219850776008
1.671,25.997808525986418,-1.5624687365810528,11.333149404788431,-8.139507101491564,0.0,24.435339789405365
1.672,26.00913942671559,-1.5705534695760621,11.328652045891701,-8.029877105431053,0.0,24.438585957139527
1.673,26.02046583006709,-1.5785283284518654,11.324154653664356,-7.919760091691428,0.0,24.44193750161522
1.674,26.031787736020245,-1.586392829881517,11.319657253430448,-7.809163446596044,0.0,24.445394906138727
1.675,26.04310514457975,-1.5941464979388813,11.315159870603823,-7.698094585358546,0.0,24.44895864664087
1.676,26.054418055775756,-1.6017888641272744,11.310662530686388,-7.586560951586791,0.0,24.45262919164848
1.677,26.065726469663954,-1.6093194674076103,11.306165259266374,-7.474570016785079,0.0,24.456407002256345
1.678,26.077030386325674,-1.6167378542260475,11.301668082016588,-7.362129279854728,0.0,24.460292532099626
1.679,26.08832980586796,-1.6240435785411358,11.297171024692673,-7.249246266593024,0.0,24.464286227326824
