frequency_hz,num_samples,time_start_s,time_end_s,duration_s,amplitude_set,command_peak_est,angle_peak_est,velocity_peak_est
5.0,10168,152.065869,157.16336,5.097491000000019,250.0,249.999999,76.587953,164.461684
