file,move_index,direction,cable_infile_mm,move_t0,move_t1,move_dur_s,move_dist_mm,peak_vel_mm_s,rise_time_s,resid_window_s,cycles_available,pred_amp_pp_mm,applied_amps,applied_delays_s,applied_amp_sum,applied_pattern,mirror_amps,mirror_matches_shaper,tf_inferred_s,v_top_mm_s,plateau_fracs,t0,t1,window_s,n_extrema,n_cycles,amp_pp_mean,amp_pp_first,amp_pp_max,amp_single_mean,rms,period_zc,freq_zc_hz,freq_fft_hz,freq_fft2_hz,zeta,offset,amp_pp_mean_full,rms_full,part,shaper,tf_ms,cable_nom_mm,trial
Bridge_100_-100_1100_v2.csv,1,return,799.0,5.404,6.526,1.122,-202.0,200.0,1.122,10.46,7.5,217.5,[1.0],[0.0],1.0,unshaped,[-1.0],True,0.995,200.0,[1.0],6.526016,12.74856,6.222543999999999,10,5.0,595.3333333333334,438.0,851.0,297.6666666666667,187.02283614035693,1.3940597319036365,0.717329377726495,0.536680749169527,0.6900181060751062,0.013575786877125977,17.198473282442748,548.5714285714286,181.6928210443197,A,Unshaped,1100.0,800.0,2.0
Bridge_100_-100_1100_v3.csv,0,outbound,799.0,1.377,2.448,1.071,198.0,200.0,1.071,3.32,2.5,213.8,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.02,200.0,[1.0],2.448114,5.763803,3.3156890000000003,5,2.5,228.75,114.0,271.0,114.375,96.50287805517915,1.8402160853658542,0.5434144435278042,0.5366017593178589,0.68991654769439,0.0,5.219512195121951,228.75,96.50287805517915,A,Unshaped,1100.0,800.0,3.0
Bridge_100_-100_1100_v3.csv,1,return,799.0,6.121,7.294,1.173,-207.0,200.0,1.173,9.69,6.5,217.8,[1.0],[0.0],1.0,unshaped,[-1.0],True,0.994,200.0,[1.0],7.294202,14.53735,7.243148,9,4.5,418.25,69.0,480.0,209.125,167.5423031157604,1.8174130098162262,0.5502326629108473,0.5563365582948705,0.4028644042824924,0.0,-4.982905982905983,379.75,170.74211988453925,A,Unshaped,1100.0,800.0,3.0
Bridge_100_-100_1600_v2.csv,0,outbound,799.0,1.221,2.803,1.582,297.0,201.0,1.582,1.94,1.0,85.3,[0.995],[0.0],0.995,unshaped,[-0.995],True,1.53,201.0,[0.995],2.802654,4.745814,1.93763,2,1.0,152.0,152.0,152.0,76.0,50.90921590330074,,,0.45942369891208434,0.3062824659413896,,-2.2083333333333335,152.0,50.90921590330074,A,Unshaped,1600.0,800.0,2.0
Bridge_100_-100_1600_v2.csv,1,return,799.0,4.996,6.628,1.632,-303.0,200.0,1.632,7.91,5.0,86.8,[0.995],[0.0],0.995,unshaped,[-0.995],True,1.53,201.0,[0.995],6.628193,13.7176,7.089407,9,4.5,51.25,31.0,57.0,25.625,19.277309560479164,1.792707185298103,0.5578155809275197,0.5550281724644771,0.7081393924546777,0.0,8.582417582417582,51.111111111111114,19.112774586570453,A,Unshaped,1600.0,800.0,2.0
Bridge_100_-100_1600_v3.csv,0,outbound,799.0,1.581,3.264,1.683,309.0,200.0,1.633,7.35,4.5,86.8,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.607,200.0,[1.0],3.263957,10.40534,7.141383000000001,9,4.5,105.375,8.0,125.0,52.6875,43.13756220924406,1.795353678137255,0.5569933167917848,0.5552104316458639,0.402048933260798,0.0031034003796305797,6.909090909090907,105.375,43.36804342004196,A,Unshaped,1600.0,800.0,3.0
Bridge_100_-100_1600_v3.csv,1,return,799.0,10.915,12.446,1.531,-294.0,200.0,1.531,7.75,5.0,99.3,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.582,200.0,[1.0],12.4457,19.63779,7.1920899999999985,9,4.5,30.75,8.0,36.0,15.375,12.242159287050555,1.8037208832224685,0.554409503877026,0.5549737899275043,0.70807000783854,0.0,8.238636363636362,30.88888888888889,12.33066605716103,A,Unshaped,1600.0,800.0,3.0
Bridge_100_-100_2000_v1.csv,0,outbound,799.0,12.698,14.738,2.041,387.0,200.0,2.041,5.66,3.5,63.9,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.964,200.0,[1.0],14.73814,20.39959,5.66145,7,3.5,45.5,44.0,48.0,22.75,16.258002738996712,1.7933989678571436,0.5576004101278466,0.5765398996359337,0.42279592639968466,0.0,8.385714285714283,45.5,16.258002738996712,A,Unshaped,2000.0,800.0,1.0
Bridge_100_-100_2000_v1.csv,1,return,799.0,20.706,22.747,2.041,-387.0,200.0,1.99,10.1,6.5,62.8,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.964,200.0,[1.0],22.74655,29.88711,7.140560000000001,9,4.5,89.25,6.0,105.0,44.625,35.91922154210022,1.7965814545454546,0.5566126698402359,0.5542677854976013,0.707169243565905,0.0,8.347457627118642,90.33333333333333,35.30721756497399,A,Unshaped,2000.0,800.0,1.0
Bridge_100_-100_2000_v2.csv,0,outbound,799.0,0.918,2.959,2.041,387.0,200.0,2.041,3.88,2.5,67.4,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.989,200.0,[1.0],2.95898,6.835339,3.8763590000000003,5,2.5,99.5,94.0,103.0,49.75,35.574010233337944,1.8263290999999997,0.547546441657202,0.5614078066307387,0.40829658664053725,0.0,10.571428571428571,99.5,35.574010233337944,A,Unshaped,2000.0,800.0,2.0
Bridge_100_-100_2000_v2.csv,1,return,799.0,7.142,9.233,2.091,-390.0,200.0,2.04,11.88,7.0,62.9,[1.0],[0.0],1.0,unshaped,[-1.0],True,2.015,200.0,[1.0],9.232609,16.42499,7.192381000000001,8,4.0,151.57142857142858,149.0,157.0,75.78571428571429,54.92914089107112,1.8127352297212138,0.5516525434074523,0.5555317166466411,0.40228158791653323,0.0009014301870908547,8.014285714285714,145.53846153846155,52.96116983417268,A,Unshaped,2000.0,800.0,2.0
Bridge_100_-100_2000_v4.csv,0,outbound,799.0,0.762,2.751,1.989,383.0,200.0,1.938,4.64,3.0,64.6,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.913,200.0,[1.0],2.751244,7.392602,4.641358,6,3.0,50.8,10.0,62.0,25.4,21.64220148700408,1.8242430810439556,0.5481725601106472,0.5375591007834217,0.6911474152929709,0.0,6.589285714285714,50.8,21.64220148700408,A,Unshaped,2000.0,800.0,4.0
Bridge_100_-100_2000_v4.csv,1,return,799.0,7.648,9.688,2.04,-384.0,200.0,2.04,8.57,5.0,70.4,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.99,200.0,[1.0],9.688011,16.82925,7.141238999999999,9,4.5,68.5,52.0,75.0,34.25,25.836056480950475,1.7924270653485739,0.557902756174645,0.5558724667549888,0.7092165955149857,0.0,8.292929292929292,68.22222222222223,25.268358672559277,A,Unshaped,2000.0,800.0,4.0
Bridge_ZV_.5_.5_.9_1100_v1.csv,0,outbound,799.0,1.479,3.367,1.887,211.0,200.0,1.837,1.79,1.0,13.9,[0.5],[0.0],0.5,unshaped,[-0.5],True,1.964,200.0,[0.5],3.366537,5.157106,1.785171,2,1.0,31.0,31.0,31.0,15.5,8.627068091470896,,,0.38233221427243114,0.5352650999814036,,7.619047619047619,31.0,8.627068091470896,A,ZV,1100.0,800.0,1.0
Bridge_ZV_.5_.5_.9_1100_v1.csv,1,return,799.0,5.407,7.397,1.99,-216.0,200.0,1.99,11.99,7.0,2.4,[0.5],[0.0],0.5,unshaped,[-0.5],True,1.989,200.0,[0.5],7.396923,14.48607,7.089147,8,4.0,25.428571428571427,29.0,29.0,12.714285714285714,9.019317983407236,1.777637078431373,0.5625445216761694,0.5547590830513396,0.7077960714792952,0.009228119721967977,7.293706293706291,24.307692307692307,8.73929488428991,A,ZV,1100.0,800.0,1.0
Bridge_ZV_.5_.5_.9_1100_v3.csv,0,outbound,799.0,1.731,3.67,1.938,211.0,200.0,1.938,8.52,5.0,9.6,[0.5],[0.0],0.5,unshaped,[-0.5],True,1.964,200.0,[0.5],3.669586,10.75916,7.089574,8,4.0,24.0,27.0,27.0,12.0,8.567653016108602,1.7953551744186047,0.556992852583519,0.5564404023931366,0.7099412030533123,0.00965843039120855,8.653846153846157,23.333333333333332,8.332938846678596,A,ZV,1100.0,800.0,3.0
Bridge_ZV_.5_.5_.9_1100_v3.csv,1,return,799.0,12.443,14.381,1.938,-210.0,199.0,1.938,8.87,,9.5,[0.5],[0.0],0.5,unshaped,[-0.5],True,1.964,200.0,[0.5],14.38111,21.26722,6.886109999999999,1,,,,6.0,,0.8652886742561227,1.6846980952380957,0.5935781626551145,0.5759165519952748,0.42233880479653485,,7.5233644859813085,,0.8012349625926284,A,ZV,1100.0,800.0,3.0
Bridge_ZV_.5_.5_.9_1600_v2.csv,0,outbound,799.0,105.125,107.624,2.5,316.0,200.0,2.5,8.36,5.0,8.1,"[0.5, 0.5]","[0.0, 0.868]",1.0,ZV,"[-0.5, -0.5]",True,1.581,200.0,"[0.5, 1.0, 0.5]",107.6244,114.8162,7.191800000000001,9,4.5,30.125,7.0,35.0,15.0625,11.818193022494093,1.8018815891472901,0.5549754245911537,0.5553002450980181,0.7084865196078163,0.0,7.8019801980198045,30.11111111111111,11.786903121164894,A,ZV,1600.0,800.0,2.0
Bridge_ZV_.5_.5_.9_1600_v2.csv,1,return,799.0,116.245,118.693,2.448,-311.0,200.0,2.448,8.57,5.0,9.6,"[0.5, 0.5]","[0.0, 0.867]",1.0,ZV,"[-0.5, -0.5]",True,1.607,200.0,"[0.5, 1.0, 0.5]",118.693,125.7825,7.089500000000001,9,4.5,31.875,38.0,38.0,15.9375,11.183650944253694,1.7882450980392122,0.5592074604854151,0.5561180657830203,0.7095299459990259,0.009891783135045929,7.460784313725495,31.666666666666668,10.951471893757201,A,ZV,1600.0,800.0,2.0
Bridge_ZV_.5_.5_.9_1600_v3.csv,0,outbound,799.0,4.081,6.479,2.398,310.0,200.0,2.398,11.99,7.0,17.0,"[0.5, 0.5]","[0.0, 0.816]",1.0,ZV,"[-0.5, -0.5]",True,1.581,200.0,"[0.5, 1.0, 0.5]",6.478629,13.56821,7.089581000000001,9,4.5,29.125,19.0,32.0,14.5625,10.797317158587555,1.7606175646258502,0.567982519368146,0.5553165779385626,0.7085073580595453,0.0,8.112676056338032,28.307692307692307,10.341424011479337,A,ZV,1600.0,800.0,3.0
Bridge_ZV_.5_.5_.9_1600_v3.csv,1,return,799.0,23.107,25.555,2.448,-315.0,200.0,2.397,11.78,7.0,10.3,"[0.5, 0.5]","[0.0, 0.842]",1.0,ZV,"[-0.5, -0.5]",True,1.531,200.0,"[0.5, 1.0, 0.5]",25.55502,32.6964,7.141379999999998,9,4.5,37.75,7.0,44.0,18.875,14.577510289084815,1.789896388888889,0.5586915567893672,0.5550009798638086,0.7081046984469281,0.0,6.83453237410072,37.69230769230769,14.130734462015846,A,ZV,1600.0,800.0,3.0
Bridge_ZV_.5_.5_.9_1600_v4.csv,0,outbound,799.0,3.775,6.274,2.499,316.0,200.0,2.499,5.0,3.0,13.7,"[0.5, 0.5]","[0.0, 0.816]",1.0,ZV,"[-0.5, -0.5]",True,1.581,200.0,"[0.5, 1.0, 0.5]",6.274341,11.27256,4.998219000000001,6,3.0,22.6,20.0,24.0,11.3,8.496796782055904,1.7654385009523805,0.5664315123186345,0.5754075419817262,0.4219655307865992,0.0,7.933333333333335,22.6,8.496796782055904,A,ZV,1600.0,800.0,4.0
Bridge_ZV_.5_.5_.9_1600_v4.csv,1,return,799.0,11.579,13.976,2.397,-310.0,200.0,2.346,10.41,6.0,7.3,"[0.5, 0.5]","[0.0, 0.841]",1.0,ZV,"[-0.5, -0.5]",True,1.555,200.0,"[0.5, 1.0, 0.5]",13.97585,21.06636,7.09051,9,4.5,26.875,35.0,35.0,13.4375,9.646210415069874,1.7689745528455287,0.5652992567877388,0.5555725846002822,0.708833987248636,0.0138869545841814,7.4590163934426235,26.363636363636363,9.322234605978952,A,ZV,1600.0,800.0,4.0
Bridge_ZV_.5_.5_.9_1600_v4.csv,2,extra2,799.0,24.689,25.555,0.867,-83.0,100.0,0.867,11.78,7.0,111.9,[0.5],[0.0],0.5,unshaped,[-0.5],True,0.842,200.0,[0.5],25.55502,32.6964,7.141379999999998,9,4.5,37.75,7.0,44.0,18.875,14.577510289084815,1.789896388888889,0.5586915567893672,0.5550009798638086,0.7081046984469281,0.0,6.83453237410072,37.69230769230769,14.130734462015846,A,ZV,1600.0,800.0,4.0
Bridge_ZV_.5_.5_.9_1800_v1.csv,0,outbound,799.0,3.877,6.478,2.602,351.0,200.0,2.602,1.78,1.5,3.4,"[0.5, 0.5]","[0.0, 0.867]",1.0,ZV,"[-0.5, -0.5]",True,1.785,200.0,"[0.5, 1.0, 0.5]",6.478223,8.26305,1.784827,3,1.5,17.0,14.0,20.0,8.5,6.866495491193343,1.6344278787878794,0.6118348891243935,0.612150951527434,0.7651886894092925,,8.181818181818183,17.0,6.866495491193343,A,ZV,1800.0,800.0,1.0
Bridge_ZV_.5_.5_.9_1800_v1.csv,1,return,799.0,8.569,11.222,2.652,-353.0,200.0,2.602,11.99,7.5,1.5,"[0.5, 0.5]","[0.0, 0.841]",1.0,ZV,"[-0.5, -0.5]",True,1.785,200.0,"[0.5, 1.0, 0.5]",11.22163,18.26041,7.038780000000001,9,4.5,23.75,6.0,27.0,11.875,9.401205195690038,1.7853572357723582,0.5601119932546121,0.5565552225606849,0.7100876977498394,0.0,7.578571428571428,24.214285714285715,9.246673422791307,A,ZV,1800.0,800.0,1.0
Bridge_ZV_.5_.5_.9_1800_v2.csv,0,outbound,799.0,1.629,4.281,2.652,352.0,200.0,2.601,7.96,5.0,16.7,"[0.5, 0.5]","[0.0, 0.816]",1.0,ZV,"[-0.5, -0.5]",True,1.734,200.0,"[0.5, 1.0, 0.5]",4.281366,11.32042,7.039054,9,4.5,13.875,16.0,16.0,6.9375,5.040869404077249,1.754261791164659,0.5700403469063174,0.5548351626822624,0.7078931385946106,0.009035777587311345,8.191489361702125,13.777777777777779,4.970715509402921,A,ZV,1800.0,800.0,2.0
Bridge_ZV_.5_.5_.9_1800_v2.csv,1,return,799.0,12.545,15.095,2.55,-346.0,200.0,2.499,11.37,6.5,11.6,"[0.5, 0.5]","[0.0, 0.816]",1.0,ZV,"[-0.5, -0.5]",True,1.735,200.0,"[0.5, 1.0, 0.5]",15.09506,22.13399,7.038930000000001,8,4.0,9.285714285714286,5.0,10.0,4.642857142857143,3.4054425200609977,1.7853919143239623,0.5601011139218973,0.5736892348362332,0.42070543887990436,0.0,7.8962962962963,9.083333333333334,3.3026904275691136,A,ZV,1800.0,800.0,2.0
Bridge_ZV_.5_.5_.9_2000_v1.csv,0,outbound,799.0,1.884,4.741,2.857,392.0,200.0,2.857,7.55,4.5,8.2,"[0.5, 0.5]","[0.0, 0.842]",1.0,ZV,"[-0.5, -0.5]",True,1.964,200.0,"[0.5, 1.0, 0.5]",4.740814,11.47339,6.732576,8,4.0,8.142857142857142,8.0,9.0,4.071428571428571,3.0528545238496143,1.6740798565549673,0.5973430694386744,0.5557933754949238,0.7091156859762822,0.0,8.155555555555553,8.125,3.0728600905024086,A,ZV,2000.0,800.0,1.0
Bridge_ZV_.5_.5_.9_2000_v1.csv,1,return,799.0,12.545,15.198,2.653,-377.0,200.0,2.653,11.78,7.5,13.2,"[0.5, 0.5]","[0.0, 0.841]",1.0,ZV,"[-0.5, -0.5]",True,1.964,200.0,"[0.5, 1.0, 0.5]",15.19754,22.23621,7.03867,9,4.5,15.0,16.0,24.0,7.5,6.001600152423914,1.767467530864197,0.5657812562537167,0.5550825656605222,0.7082087906703214,0.0,8.115942028985508,15.428571428571429,5.767314779406037,A,ZV,2000.0,800.0,1.0
Bridge_ZV_.5_.5_.9_2000_v2.csv,0,outbound,799.0,2.602,5.407,2.805,391.0,200.0,2.805,4.69,3.0,6.6,"[0.5, 0.5]","[0.0, 0.816]",1.0,ZV,"[-0.5, -0.5]",True,1.938,200.0,"[0.5, 1.0, 0.5]",5.407207,10.0996,4.692393000000001,6,3.0,10.8,9.0,12.0,5.4,3.928008514730522,1.6841797758620682,0.593760840934061,0.5753453913453358,0.42191995365324625,0.0,8.137931034482758,10.8,3.928008514730522,A,ZV,2000.0,800.0,2.0
Bridge_ZV_.5_.5_.9_2000_v2.csv,1,return,799.0,10.355,13.211,2.856,-393.0,200.0,2.856,11.98,6.5,8.1,"[0.5, 0.5]","[0.0, 0.867]",1.0,ZV,"[-0.5, -0.5]",True,1.989,200.0,"[0.5, 1.0, 0.5]",13.21132,20.7604,7.54908,9,4.5,6.125,7.0,7.0,3.0625,2.054556071028352,1.754271085271317,0.5700373268395627,0.554430550117465,0.7073769087705588,0.00482168575486335,7.687943262411344,5.666666666666667,1.8532499793990418,A,ZV,2000.0,800.0,2.0
Bridge_ZV_.5_.5_.9_2000_v3.csv,0,outbound,799.0,1.016,3.873,2.857,394.0,200.0,2.806,7.55,4.5,4.3,"[0.5, 0.5]","[0.0, 0.842]",1.0,ZV,"[-0.5, -0.5]",True,1.964,200.0,"[0.5, 1.0, 0.5]",3.873125,10.91186,7.038735000000001,8,4.0,15.571428571428571,14.0,16.0,7.785714285714286,5.547095315560144,1.7668623379629624,0.565975049959417,0.5552784694717856,0.7084587369122781,0.0,8.144444444444444,15.5,5.458044238880833,A,ZV,2000.0,800.0,3.0
Bridge_ZV_.5_.5_.9_2000_v3.csv,1,return,799.0,11.677,14.483,2.805,-390.0,200.0,2.805,7.35,4.5,6.9,"[0.5, 0.5]","[0.0, 0.842]",1.0,ZV,"[-0.5, -0.5]",True,1.964,200.0,"[0.5, 1.0, 0.5]",14.48253,21.47089,6.98836,9,4.5,12.375,3.999999999999999,16.0,6.1875,5.012979692550517,1.782547882352942,0.5609947479671693,0.5568835414413494,0.7105065873562044,0.0,7.910112359550562,12.375,5.004807687351766,A,ZV,2000.0,800.0,3.0
Bridge_b_1200_100_1500_v1.csv,0,outbound,1200.0,1.476,3.006,1.53,287.0,200.0,1.479,9.44,5.0,248.5,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.428,200.0,[1.0],3.006354,11.83029,8.823936,9,4.5,188.75,58.0,212.0,94.375,73.47414889228284,2.2193086024061035,0.45059078260492114,0.45882111115461344,0.3058807407697423,0.0,0.15231788079470196,189.88888888888889,73.70235004334799,B,Unshaped,1500.0,1200.0,1.0
Bridge_b_1200_100_1500_v1.csv,1,return,1200.0,12.698,14.279,1.581,-287.0,200.0,1.53,8.88,4.5,241.7,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.428,200.0,[1.0],14.27888,23.10306,8.82418,9,4.5,60.375,49.0,64.0,30.1875,21.957700055242043,2.212876467236468,0.4519005081421656,0.45856975151635737,0.30571316767757156,0.0,6.061068702290077,60.375,21.908468760687683,B,Unshaped,1500.0,1200.0,1.0
Bridge_b_1200_100_1500_v2.csv,0,outbound,1200.0,4.387,5.968,1.581,289.0,200.0,1.53,9.69,5.0,250.8,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.428,200.0,[1.0],5.967967,14.79207,8.824103000000001,9,4.5,177.125,58.00000000000001,199.0,88.5625,68.38314515792901,2.2174825831334934,0.45096182833910425,0.4593606679471549,0.3062404452981033,0.0,-1.4444444444444444,178.33333333333334,68.42064139192358,B,Unshaped,1500.0,1200.0,2.0
Bridge_b_1200_100_1500_v2.csv,1,return,1200.0,15.915,17.292,1.377,-273.0,200.0,1.377,11.99,5.5,249.7,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.454,200.0,[1.0],17.2918,26.16705,8.875250000000001,9,4.5,106.625,83.0,113.0,53.3125,38.73687676235366,2.214616907051282,0.45154536516723337,0.4584800469483802,0.30565336463225345,0.0,7.125714285714283,106.3,38.563434515518104,B,Unshaped,1500.0,1200.0,2.0
Bridge_b_1200_100_1500_v3.csv,0,outbound,1200.0,1.479,3.06,1.581,286.0,200.0,1.53,11.53,5.5,236.3,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.479,200.0,[1.0],3.060179,11.93548,8.875301,9,4.5,174.625,47.0,198.0,87.3125,67.64074668603901,2.2115690595987716,0.4521676570124482,0.45871335186128354,0.3058089012408557,0.0,2.1584699453551908,176.6,67.73971417379511,B,Unshaped,1500.0,1200.0,3.0
Bridge_b_1200_100_1500_v3.csv,1,return,1200.0,14.843,16.424,1.581,-288.0,200.0,1.479,11.94,6.5,251.6,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.403,200.0,[1.0],16.42428,24.12649,7.702210000000001,9,4.5,35.25,14.0,40.0,17.625,13.795690553016595,2.197267992492492,0.45511062074209735,0.4587492660011876,0.30583284400079175,0.0,6.166666666666664,56.083333333333336,25.21974307190751,B,Unshaped,1500.0,1200.0,3.0
Bridge_b_600_100_1500_v2.csv,0,outbound,601.0,5.865,7.447,1.581,287.0,200.0,1.581,4.9,3.5,37.7,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.428,200.0,[1.0],7.446676,12.34372,4.897043999999999,7,3.5,88.16666666666667,99.0,99.0,44.083333333333336,31.802643966584068,1.5627142006802721,0.6399122754273849,0.6495642264652898,0.4967255849440451,0.012821130918050075,6.142857142857143,88.16666666666667,31.802643966584068,B,Unshaped,1500.0,600.0,2.0
Bridge_b_600_100_1500_v2.csv,1,return,601.0,12.599,14.027,1.428,-279.0,200.0,1.428,11.99,8.5,33.3,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.581,200.0,[1.0],14.02674,20.76014,6.7334,10,5.0,93.0,15.0,111.0,46.5,37.32510462012193,1.569780157894737,0.6370318767063023,0.6298863913999484,0.7825861226484206,0.0005637598020343462,10.663265306122451,78.0625,32.707405351815666,B,Unshaped,1500.0,600.0,2.0
Bridge_b_900_100_1500_v1.csv,0,outbound,901.0,2.295,3.877,1.582,288.0,200.0,1.582,7.8,4.5,164.9,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.403,200.0,[1.0],3.877185,11.52792,7.650735,9,4.5,165.75,29.0,193.0,82.875,65.40293389661245,1.9254264064615692,0.5193654749119905,0.5149841308593781,0.667572021484379,0.0,3.2526315789473697,165.75,65.47108134951486,B,Unshaped,1500.0,900.0,1.0
Bridge_b_900_100_1500_v1.csv,1,return,901.0,11.936,13.466,1.53,-283.0,200.0,1.53,11.99,6.5,161.7,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.505,200.0,[1.0],13.46618,21.01501,7.548830000000001,8,4.0,51.142857142857146,56.0,56.0,25.571428571428573,18.076122905138245,1.9129155434782608,0.5227622324515679,0.5179176487919858,0.671374729915537,0.006726648100397897,7.618055555555555,48.916666666666664,17.321709454940006,B,Unshaped,1500.0,900.0,1.0
Bridge_b_900_100_1500_v3.csv,0,outbound,901.0,1.375,2.853,1.479,281.0,200.0,1.479,4.69,3.0,164.5,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.454,200.0,[1.0],2.853407,7.54596,4.692553,6,3.0,157.2,34.0,192.0,78.6,66.28316680474906,1.9219329655238833,0.52030951023696,0.5317933408534004,0.37985238632385737,0.0,-6.610169491525425,157.2,66.28316680474906,B,Unshaped,1500.0,900.0,3.0
Bridge_b_900_100_1500_v3.csv,1,return,901.0,7.801,9.28,1.479,-279.0,200.0,1.479,11.94,6.5,158.0,[1.0],[0.0],1.0,unshaped,[-1.0],True,1.428,200.0,[1.0],9.280485,16.93264,7.652154999999999,9,4.5,268.625,131.0,296.0,134.3125,104.61275391626978,1.9183669881053529,0.52127669325025,0.5148081710352915,0.6673439254161186,0.0,6.339506172839506,270.1666666666667,102.45246796611943,B,Unshaped,1500.0,900.0,3.0
