frequency_hz,num_samples,time_start_s,time_end_s,duration_s,amplitude_set,command_peak_est,angle_peak_est,velocity_peak_est
0.2,37159,61.518249,80.222065,18.703816000000003,250.0,250.0,171.063236,235.405086
