frequency_hz,num_samples,time_start_s,time_end_s,duration_s,amplitude_set,command_peak_est,angle_peak_est,velocity_peak_est
10.0,15034,153.858338,161.393088,7.5347500000000025,300.0,299.999995,126.553471,142.019625
