"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-70,-308,0,901,0,0,6,-69,0,0,0
901,-70,-308,0,901,0,0.050607,5,-69,0,0,0
901,-72,-308,0,901,0,0.153056,5,-69,0,0,0
901,-72,-308,0,901,0,0.203613,5,-69,0,0,0
901,-72,-308,0,901,0,0.306019,5,-69,0,0,0
901,-72,-308,0,901,0,0.356631,5,-69,0,0,0
901,-72,-308,0,901,0,0.510027,5,-69,0,0,0
901,-72,-308,0,901,0,0.560879,5,-69,0,0,0
901,-72,-308,0,901,0,0.663053,6,-69,0,0,0
901,-72,-308,0,901,0,0.713998,7,-69,0,0,0
901,-72,-308,0,901,0,0.816084,7,-69,0,0,0
901,-72,-308,0,901,0,0.86694,8,-69,0,0,0
901,-70,-308,0,901,0,0.969129,10,-69,0,0,0
901,-70,-308,0,901,0,1.019931,10,-69,0,0,0
901,-70,-308,0,901,0,1.122074,10,-69,0,0,0
901,-70,-308,0,901,0,1.173052,10,-69,0,0,0
901,-70,-308,0,901,0,1.275128,10,-69,0,0,0
901,-70,-308,0,901,0,1.32595,10,-69,0,0,0
901,-69,-308,0,901,0,1.427748,10,-69,0,0,0
901,-69,-308,0,901,0,1.479084,10,-69,0,0,0
901,-69,-308,0,901,0,1.632439,8,-69,0,0,0
901,-70,-308,0,901,0,1.632439,7,-69,0,0,0
901,-70,-308,0,901,0,1.785446,6,-69,0,0,0
901,-70,-308,0,901,0,1.835843,6,-69,0,0,0
901,-70,-308,0,901,0,1.938504,5,-69,28,0,1
901,-70,-308,0,901,0,1.989002,6,-67,50,0,1
901,-72,-308,0,901,0,2.091518,10,-61,50,0,1
901,-72,-308,0,901,0,2.142079,12,-59,50,0,1
901,-72,-308,0,901,0,2.244631,19,-53,50,0,1
901,-72,-308,0,901,0,2.29498,19,-51,50,0,1
901,-73,-308,0,901,0,2.397569,24,-45,50,0,1
901,-72,-308,0,901,0,2.447936,24,-43,50,0,1
901,-72,-308,0,901,0,2.550541,23,-37,50,0,1
901,-73,-308,0,901,0,2.601122,23,-35,50,0,1
901,-72,-308,0,901,0,2.754446,19,-29,50,0,1
901,-72,-308,0,901,0,2.754446,17,-27,50,0,1
901,-72,-308,0,901,0,2.907706,16,-16,147,0,1
901,-70,-308,0,901,0,2.958188,17,-9,150,0,1
901,-72,-308,0,901,0,3.06076,23,8,150,0,1
901,-72,-308,0,901,0,3.111119,25,15,150,0,1
901,-69,-308,0,901,0,3.21358,27,32,150,0,1
901,-70,-308,0,901,0,3.264564,29,39,150,0,1
901,-70,-308,0,901,0,3.366828,30,56,134,0,1
901,-69,-308,0,901,0,3.417236,27,61,100,0,1
901,-70,-308,0,901,0,3.519518,18,72,100,0,1
901,-70,-308,0,901,0,3.570421,13,77,100,0,1
901,-69,-308,0,901,0,3.672745,-1,88,100,0,1
901,-70,-308,0,901,0,3.723144,-5,93,100,0,1
901,-70,-308,0,901,0,3.825616,-14,108,185,0,1
901,-70,-308,0,901,0,3.876402,-14,117,199,0,1
901,-72,-308,0,901,0,4.02962,-7,140,200,0,1
901,-73,-308,0,901,0,4.08041,-4,149,200,0,1
901,-72,-308,0,901,0,4.182642,6,172,200,0,1
901,-72,-308,0,901,0,4.23351,11,181,200,0,1
901,-73,-308,0,901,0,4.335796,19,204,193,0,1
901,-73,-308,0,901,0,4.386404,23,212,148,0,1
901,-73,-308,0,901,0,4.488689,21,224,100,0,1
901,-73,-308,0,901,0,4.539678,18,229,100,0,1
901,-73,-308,0,901,0,4.641736,8,240,100,0,1
901,-73,-308,0,901,0,4.692485,6,245,100,0,1
901,-72,-308,0,901,0,4.794297,-4,256,100,0,1
901,-72,-308,0,901,0,4.845567,-6,260,100,0,1
901,-72,-308,0,901,0,4.947337,-13,272,100,0,1
901,-72,-308,0,901,0,4.998446,-16,277,100,0,1
901,-70,-308,0,901,0,5.15193,-17,288,100,0,1
901,-72,-308,0,901,0,5.15193,-17,293,100,0,1
901,-72,-308,0,901,0,5.305114,-16,303,48,0,1
901,-72,-308,0,901,0,5.355581,-14,304,3,0,1
901,-72,-308,0,901,0,5.457591,-20,304,0,0,1
901,-72,-308,0,901,0,5.508348,-21,304,0,0,1
901,-72,-308,0,901,0,5.611026,-23,304,0,0,1
901,-72,-308,0,901,0,5.661443,-23,304,0,0,1
901,-72,-308,0,901,0,5.712342,-21,304,0,0,1
901,-73,-308,0,901,0,5.814784,-14,304,0,0,1
901,-73,-308,0,901,0,5.865516,-12,304,0,0,1
901,-73,-308,0,901,0,5.916642,-8,304,0,0,1
901,-73,-308,0,901,0,6.018461,2,304,0,0,1
901,-73,-308,0,901,0,6.069938,6,304,0,0,1
901,-73,-308,0,901,0,6.171826,18,304,0,0,1
901,-73,-308,0,901,0,6.222757,21,304,0,0,1
901,-73,-308,0,901,0,6.324928,31,304,0,0,1
901,-73,-308,0,901,0,6.375787,32,304,0,0,1
901,-73,-308,0,901,0,6.477987,37,304,0,0,1
901,-73,-308,0,901,0,6.528783,37,304,0,0,1
901,-73,-308,0,901,0,6.630898,36,304,0,0,1
901,-72,-308,0,901,0,6.6819,33,304,0,0,1
901,-72,-308,0,901,0,6.835256,26,304,0,0,1
901,-72,-308,0,901,0,6.835256,23,304,0,0,1
901,-72,-308,0,901,0,6.9882,12,304,0,0,1
901,-72,-308,0,901,0,7.038657,7,304,0,0,1
901,-72,-308,0,901,0,7.141251,-4,304,0,0,1
901,-72,-308,0,901,0,7.191676,-7,304,0,0,1
901,-72,-308,0,901,0,7.294282,-16,304,0,0,1
901,-72,-308,0,901,0,7.344701,-18,304,0,0,1
901,-72,-308,0,901,0,7.447166,-21,304,0,0,1
901,-72,-308,0,901,0,7.497723,-21,304,0,0,1
901,-72,-308,0,901,0,7.600556,-20,304,0,0,1
901,-73,-308,0,901,0,7.650812,-18,304,0,0,1
901,-73,-308,0,901,0,7.753322,-11,304,0,0,1
901,-73,-308,0,901,0,7.803764,-7,304,0,0,1
901,-73,-308,0,901,0,7.906437,4,304,0,0,1
901,-73,-308,0,901,0,7.95687,7,304,0,0,1
901,-74,-308,0,901,0,8.110363,18,304,0,0,1
901,-74,-308,0,901,0,8.160783,21,304,0,0,1
901,-73,-308,0,901,0,8.263276,30,304,0,0,1
901,-73,-308,0,901,0,8.313963,32,304,0,0,1
901,-73,-308,0,901,0,8.416386,36,304,0,0,1
901,-73,-308,0,901,0,8.467353,36,304,0,0,1
901,-73,-308,0,901,0,8.569323,35,304,0,0,1
901,-72,-308,0,901,0,8.620007,32,304,0,0,1
901,-72,-308,0,901,0,8.722398,25,304,0,0,1
901,-72,-308,0,901,0,8.772902,21,304,0,0,1
901,-72,-308,0,901,0,8.874946,11,304,0,0,1
901,-72,-308,0,901,0,8.926014,7,304,0,0,1
901,-72,-308,0,901,0,9.028584,-4,304,0,0,1
901,-72,-308,0,901,0,9.078962,-7,304,0,0,1
901,-72,-308,0,901,0,9.23279,-16,304,0,0,1
901,-72,-308,0,901,0,9.23279,-18,304,0,0,1
901,-72,-308,0,901,0,9.385388,-20,304,0,0,1
901,-72,-308,0,901,0,9.436323,-21,304,0,0,1
901,-72,-308,0,901,0,9.538479,-19,304,0,0,1
901,-73,-308,0,901,0,9.589351,-17,304,0,0,1
901,-73,-308,0,901,0,9.691434,-10,304,0,0,1
901,-73,-308,0,901,0,9.74226,-6,304,0,0,1
901,-73,-308,0,901,0,9.844505,5,304,0,0,1
901,-73,-308,0,901,0,9.895284,8,304,0,0,1
901,-74,-308,0,901,0,9.997579,19,304,0,0,1
901,-74,-308,0,901,0,10.0484,23,304,0,0,1
901,-74,-308,0,901,0,10.15062,30,304,0,0,1
901,-73,-308,0,901,0,10.20128,32,304,0,0,1
901,-73,-308,0,901,0,10.35479,35,304,0,0,1
901,-73,-308,0,901,0,10.35479,35,304,0,0,1
901,-73,-308,0,901,0,10.50781,32,304,0,0,1
901,-73,-308,0,901,0,10.55824,31,304,0,0,1
901,-72,-308,0,901,0,10.66095,24,304,0,0,1
901,-72,-308,0,901,0,10.71123,20,304,0,0,1
901,-72,-308,0,901,0,10.81387,10,304,0,0,1
901,-72,-308,0,901,0,10.86423,6,304,0,0,1
901,-70,-308,0,901,0,10.96687,-5,304,0,0,1
901,-70,-308,0,901,0,11.01728,-7,304,0,0,1
901,-70,-308,0,901,0,11.11979,-16,304,0,0,1
901,-72,-308,0,901,0,11.17024,-17,304,0,0,1
901,-72,-308,0,901,0,11.27294,-20,304,0,0,1
901,-72,-308,0,901,0,11.32323,-20,304,0,0,1
901,-72,-308,0,901,0,11.47677,-17,304,0,0,1
901,-73,-308,0,901,0,11.47677,-16,304,0,0,1
901,-73,-308,0,901,0,11.62932,-8,304,0,0,1
901,-73,-308,0,901,0,11.68037,-5,304,0,0,1
901,-73,-308,0,901,0,11.78236,6,304,0,0,1
901,-74,-308,0,901,0,11.83341,10,304,0,0,1
901,-74,-308,0,901,0,11.9357,19,304,0,0,1
901,-74,-308,0,901,0,11.98647,23,304,0,0,1
901,-74,-308,0,901,0,12.08887,30,304,0,0,1
901,-74,-308,0,901,0,12.13946,32,304,0,0,1
901,-73,-308,0,901,0,12.24185,35,304,0,0,1
901,-73,-308,0,901,0,12.2926,35,304,0,0,1
901,-73,-308,0,901,0,12.39446,31,304,0,0,1
901,-72,-308,0,901,0,12.44541,30,304,0,0,1
901,-72,-308,0,901,0,12.54789,21,304,0,0,1
901,-72,-308,0,901,0,12.59848,19,304,0,0,1
901,-72,-308,0,901,0,12.75187,8,304,0,0,1
901,-72,-308,0,901,0,12.80284,5,304,0,0,1
901,-70,-308,0,901,0,12.90499,-5,304,0,0,1
901,-70,-308,0,901,0,12.95618,-8,304,0,0,1
901,-70,-308,0,901,0,13.05808,-16,304,0,0,1
901,-72,-308,0,901,0,13.10883,-17,304,0,0,1
901,-72,-308,0,901,0,13.21094,-19,304,0,0,1
901,-72,-308,0,901,0,13.26183,-19,304,0,0,1
901,-72,-308,0,901,0,13.36401,-16,304,0,0,1
901,-73,-308,0,901,0,13.41488,-14,304,0,0,0
901,-73,-308,0,901,0,13.51708,-8,300,-50,0,0
901,-73,-308,0,901,0,13.56797,-6,298,-50,0,0
901,-73,-308,0,901,0,13.67021,-4,292,-50,0,0
901,-73,-308,0,901,0,13.72108,-2,290,-50,0,0
901,-73,-308,0,901,0,13.87447,5,284,-50,0,0
901,-73,-308,0,901,0,13.87447,6,281,-50,0,0
901,-73,-308,0,901,0,14.02743,11,276,-50,0,0
901,-73,-308,0,901,0,14.0778,14,274,-50,0,0
901,-73,-308,0,901,0,14.18091,18,268,-50,0,0
901,-73,-308,0,901,0,14.23087,19,266,-50,0,0
901,-72,-308,0,901,0,14.33348,24,260,-61,0,0
901,-72,-308,0,901,0,14.38392,24,256,-105,0,0
901,-72,-308,0,901,0,14.48658,13,240,-150,0,0
901,-70,-308,0,901,0,14.5369,8,233,-150,0,0
901,-70,-308,0,901,0,14.63961,-7,216,-150,0,0
901,-70,-308,0,901,0,14.68989,-12,209,-150,0,0
901,-69,-308,0,901,0,14.79253,-21,192,-150,0,0
901,-69,-308,0,901,0,14.84295,-25,185,-150,0,0
901,-69,-308,0,901,0,14.99627,-30,171,-100,0,0
901,-69,-308,0,901,0,14.99627,-26,166,-100,0,0
