"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-82,-308,0,799,0,0,1,-70,0,0,0
799,-82,-308,0,799,0,0.099452,-4,-70,0,0,0
799,-82,-308,0,799,0,0.149993,-5,-70,0,0,0
799,-82,-308,0,799,0,0.252162,-8,-70,0,0,0
799,-82,-308,0,799,0,0.302837,-8,-70,0,0,0
799,-82,-308,0,799,0,0.405488,-7,-70,0,0,0
799,-82,-308,0,799,0,0.507311,-4,-70,0,0,0
799,-82,-308,0,799,0,0.558189,-2,-70,0,0,0
799,-82,-308,0,799,0,0.711095,4,-70,0,0,0
799,-82,-308,0,799,0,0.711095,6,-70,0,0,0
799,-82,-308,0,799,0,0.8646061,13,-70,0,0,0
799,-82,-308,0,799,0,0.9660151,19,-70,0,0,0
799,-82,-308,0,799,0,1.017211,20,-70,0,0,0
799,-82,-308,0,799,0,1.119406,23,-70,0,0,0
799,-84,-308,0,799,0,1.170269,24,-70,0,0,0
799,-84,-308,0,799,0,1.272445,23,-70,0,0,0
799,-84,-308,0,799,0,1.323234,21,-70,0,0,0
799,-84,-308,0,799,0,1.425559,18,-70,0,0,0
799,-82,-308,0,799,0,1.578528,12,-70,0,0,0
799,-82,-308,0,799,0,1.680587,6,-70,0,0,0
799,-82,-308,0,799,0,1.731213,2,-70,0,0,0
799,-82,-308,0,799,0,1.833562,-2,-70,0,0,0
799,-82,-308,0,799,0,1.884769,-5,-70,0,0,0
799,-82,-308,0,799,0,1.986525,-7,-70,0,0,0
799,-82,-308,0,799,0,2.037275,-7,-70,0,0,0
799,-82,-308,0,799,0,2.190688,-7,-70,0,0,0
799,-82,-308,0,799,0,2.190688,-7,-70,0,0,0
799,-82,-308,0,799,0,2.343623,-4,-70,0,0,0
799,-82,-308,0,799,0,2.394456,-1,-70,0,0,0
799,-82,-308,0,799,0,2.49671,5,-70,0,0,0
799,-82,-308,0,799,0,2.547498,7,-70,0,0,0
799,-82,-308,0,799,0,2.649824,13,-70,0,0,0
799,-82,-308,0,799,0,2.700615,16,-70,0,0,0
799,-82,-308,0,799,0,2.802769,20,-70,0,0,0
799,-82,-308,0,799,0,2.853957,21,-70,0,0,0
799,-84,-308,0,799,0,2.95621,23,-70,0,0,0
799,-84,-308,0,799,0,3.006554,23,-70,0,0,0
799,-84,-308,0,799,0,3.160923,20,-70,0,0,0
799,-82,-308,0,799,0,3.31301,13,-70,0,0,0
799,-82,-308,0,799,0,3.465989,7,-70,0,0,0
799,-82,-308,0,799,0,3.516557,5,-70,0,0,0
799,-82,-308,0,799,0,3.619067,-1,-70,0,0,0
799,-82,-308,0,799,0,3.669426,-4,-70,0,0,0
799,-82,-308,0,799,0,3.772063,-6,-70,0,0,0
