"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-81,-308,0,799,0,0,8,-71,0,0,0
799,-81,-308,0,799,0,0.102191,10,-71,0,0,0
799,-80,-308,0,799,0,0.152964,10,-71,0,0,0
799,-81,-308,0,799,0,0.308498,10,-71,0,0,0
799,-81,-308,0,799,0,0.35678,10,-71,0,0,0
799,-81,-308,0,799,0,0.459493,10,-71,0,0,0
799,-81,-308,0,799,0,0.509894,10,-71,0,0,0
799,-82,-308,0,799,0,0.6124799,8,-71,0,0,0
799,-82,-308,0,799,0,0.6628889,8,-71,0,0,0
799,-84,-308,0,799,0,0.7655449,7,-71,0,0,0
799,-84,-308,0,799,0,0.8158409,7,-71,0,0,0
799,-84,-308,0,799,0,0.9185739,6,-71,0,0,0
799,-85,-308,0,799,0,0.9689009,6,-71,0,0,0
799,-85,-308,0,799,0,1.071629,6,-71,0,0,0
799,-85,-308,0,799,0,1.121993,6,-71,0,0,0
799,-84,-308,0,799,0,1.224524,6,-71,0,0,0
799,-84,-308,0,799,0,1.275038,6,-71,0,0,0
799,-84,-308,0,799,0,1.428503,6,-71,13,0,1
799,-84,-308,0,799,0,1.479228,6,-69,61,0,1
799,-84,-308,0,799,0,1.581436,16,-58,100,0,1
799,-84,-308,0,799,0,1.632067,21,-54,100,0,1
799,-81,-308,0,799,0,1.734068,37,-42,100,0,1
799,-81,-308,0,799,0,1.785208,41,-38,100,0,1
799,-81,-308,0,799,0,1.887529,47,-26,100,0,1
799,-81,-308,0,799,0,1.938451,49,-21,100,0,1
799,-81,-308,0,799,0,2.040548,44,-10,100,0,1
799,-82,-308,0,799,0,2.091262,43,-6,100,0,1
799,-81,-308,0,799,0,2.193605,35,6,100,0,1
799,-80,-308,0,799,0,2.244242,29,11,119,0,1
799,-84,-308,0,799,0,2.346573,20,30,199,0,1
799,-84,-308,0,799,0,2.397236,20,40,200,0,1
799,-82,-308,0,799,0,2.550726,16,58,111,0,1
799,-85,-308,0,799,0,2.550726,11,63,100,0,1
799,-84,-308,0,799,0,2.703797,-8,74,100,0,1
799,-84,-308,0,799,0,2.754435,-16,79,100,0,1
799,-86,-308,0,799,0,2.8563,-29,90,100,0,1
799,-85,-308,0,799,0,2.907726,-33,95,100,0,1
799,-84,-308,0,799,0,3.009774,-38,106,100,0,1
799,-85,-308,0,799,0,3.060468,-38,111,100,0,1
799,-84,-308,0,799,0,3.162314,-36,122,100,0,1
799,-84,-308,0,799,0,3.213558,-31,126,100,0,1
799,-84,-308,0,799,0,3.315889,-18,138,100,0,1
799,-84,-308,0,799,0,3.366537,-12,142,81,0,1
799,-82,-308,0,799,0,3.469036,2,146,1,0,1
799,-82,-308,0,799,0,3.519632,4,146,0,0,1
799,-81,-308,0,799,0,3.621471,8,146,0,0,1
799,-81,-308,0,799,0,3.672523,10,146,0,0,1
799,-81,-308,0,799,0,3.826087,14,146,0,0,1
799,-81,-308,0,799,0,3.826087,16,146,0,0,1
799,-81,-308,0,799,0,3.979041,18,146,0,0,1
799,-81,-308,0,799,0,4.029382,19,146,0,0,1
799,-81,-308,0,799,0,4.132759,19,146,0,0,1
799,-82,-308,0,799,0,4.182427,19,146,0,0,1
799,-82,-308,0,799,0,4.285067,17,146,0,0,1
799,-82,-308,0,799,0,4.335518,16,146,0,0,1
799,-84,-308,0,799,0,4.438034,12,146,0,0,1
799,-84,-308,0,799,0,4.488507,10,146,0,0,1
799,-85,-308,0,799,0,4.591027,6,146,0,0,1
