"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-118,-308,0,603,0,0,5,-70,0,0,0
603,-117,-308,0,603,0,0.153394,2,-70,0,0,0
603,-116,-308,0,603,0,0.255676,1,-70,0,0,0
603,-116,-308,0,603,0,0.35762,2,-70,0,0,0
603,-115,-308,0,603,0,0.510688,5,-70,0,0,0
603,-115,-308,0,603,0,0.612672,8,-70,0,0,0
603,-116,-308,0,603,0,0.7181851,12,-70,0,0,0
603,-117,-308,0,603,0,0.8674471,16,-70,0,0,0
603,-117,-308,0,603,0,0.9697211,17,-69,34,0,1
603,-118,-308,0,603,0,1.071593,24,-58,100,0,1
603,-119,-308,0,603,0,1.22459,42,-47,100,0,1
603,-119,-308,0,603,0,1.32624,50,-34,100,0,1
603,-121,-308,0,603,0,1.428858,51,-23,99,0,1
603,-118,-308,0,603,0,1.581726,41,-10,100,0,1
603,-119,-308,0,603,0,1.683609,26,1,100,0,1
603,-115,-308,0,603,0,1.836714,2,15,140,0,1
603,-117,-308,0,603,0,1.938741,-4,36,200,0,1
603,-113,-308,0,603,0,2.040914,-1,61,200,0,1
603,-117,-308,0,603,0,2.193887,7,84,200,0,1
603,-115,-308,0,603,0,2.295653,12,109,200,0,1
603,-118,-308,0,603,0,2.397771,20,131,178,0,1
603,-117,-308,0,603,0,2.550934,14,147,100,0,1
603,-119,-308,0,603,0,2.653073,-1,159,100,0,1
603,-118,-308,0,603,0,2.754694,-19,171,100,0,1
603,-119,-308,0,603,0,2.90777,-25,183,100,0,1
603,-119,-308,0,603,0,3.009745,-27,195,100,0,1
603,-119,-308,0,603,0,3.11208,-20,206,100,0,1
603,-118,-308,0,603,0,3.264644,-6,219,100,0,1
603,-117,-308,0,603,0,3.366558,10,228,33,0,1
603,-117,-308,0,603,0,3.519773,12,228,0,0,1
603,-116,-308,0,603,0,3.621938,7,228,0,0,1
603,-117,-308,0,603,0,3.724021,4,228,0,0,1
603,-116,-308,0,603,0,3.825898,1,228,0,0,1
603,-117,-308,0,603,0,3.978896,-1,228,0,0,1
603,-117,-308,0,603,0,4.080589,0,228,0,0,1
603,-118,-308,0,603,0,4.233906,4,228,0,0,1
603,-119,-308,0,603,0,4.336187,7,228,0,0,1
603,-119,-308,0,603,0,4.438006,12,228,0,0,1
603,-119,-308,0,603,0,4.591053,16,228,0,0,1
603,-119,-308,0,603,0,4.693101,17,228,0,0,1
603,-118,-308,0,603,0,4.795302,18,228,0,0,1
603,-117,-308,0,603,0,4.948245,16,228,0,0,1
603,-117,-308,0,603,0,5.050266,12,228,0,0,1
603,-116,-308,0,603,0,5.152152,7,228,0,0,1
603,-116,-308,0,603,0,5.305231,4,228,0,0,1
603,-116,-308,0,603,0,5.407372,0,228,0,0,1
603,-117,-308,0,603,0,5.509112,0,228,0,0,1
603,-117,-308,0,603,0,5.662565,1,228,0,0,1
603,-118,-308,0,603,0,5.764246,4,228,0,0,1
603,-119,-308,0,603,0,5.917347,8,228,0,0,1
603,-119,-308,0,603,0,6.019486,12,228,0,0,1
603,-119,-308,0,603,0,6.121302,16,228,0,0,1
603,-119,-308,0,603,0,6.274232,17,228,0,0,1
603,-118,-308,0,603,0,6.37628,17,228,0,0,1
603,-118,-308,0,603,0,6.478657,14,228,0,0,1
603,-117,-308,0,603,0,6.631195,11,228,0,0,1
603,-116,-308,0,603,0,6.732985,7,228,0,0,1
603,-116,-308,0,603,0,6.835474,2,228,0,0,1
603,-116,-308,0,603,0,6.98804,1,228,0,0,1
603,-117,-308,0,603,0,7.090503,0,228,0,0,1
603,-117,-308,0,603,0,7.192334,1,228,0,0,1
603,-118,-308,0,603,0,7.34555,5,228,0,0,1
603,-119,-308,0,603,0,7.447561,8,228,0,0,1
603,-119,-308,0,603,0,7.549728,13,228,0,0,1
603,-119,-308,0,603,0,7.702609,16,228,0,0,1
603,-119,-308,0,603,0,7.804498,17,228,0,0,1
603,-118,-308,0,603,0,8.059643,13,228,0,0,1
603,-117,-308,0,603,0,8.161895,10,228,0,0,1
603,-116,-308,0,603,0,8.314776,6,228,0,0,1
603,-116,-308,0,603,0,8.416637,2,228,0,0,1
603,-116,-308,0,603,0,8.518669,1,228,0,0,1
603,-117,-308,0,603,0,8.67134,1,228,0,0,1
603,-117,-308,0,603,0,8.773923,2,228,0,0,1
603,-118,-308,0,603,0,8.875767,6,228,0,0,1
603,-119,-308,0,603,0,9.028723,10,228,0,0,1
603,-119,-308,0,603,0,9.130715,13,228,0,0,1
603,-119,-308,0,603,0,9.232509,16,228,0,0,1
603,-119,-308,0,603,0,9.385933,17,228,0,0,1
603,-118,-308,0,603,0,9.487823,16,228,0,0,1
603,-118,-308,0,603,0,9.589907,13,228,0,0,1
603,-117,-308,0,603,0,9.742854,10,228,0,0,1
603,-117,-308,0,603,0,9.844668,6,228,0,0,1
603,-116,-308,0,603,0,9.998038,2,228,0,0,1
603,-116,-308,0,603,0,10.09988,1,228,0,0,1
603,-116,-308,0,603,0,10.20199,1,228,0,0,1
603,-117,-308,0,603,0,10.35498,4,228,0,0,1
603,-118,-308,0,603,0,10.45713,6,228,0,0,1
603,-118,-308,0,603,0,10.55893,10,228,0,0,1
603,-119,-308,0,603,0,10.71499,13,228,0,0,1
603,-119,-308,0,603,0,10.81402,16,228,0,0,1
603,-119,-308,0,603,0,10.91623,17,228,0,0,1
603,-119,-308,0,603,0,11.06936,16,228,0,0,1
603,-118,-308,0,603,0,11.17102,12,228,0,0,1
603,-117,-308,0,603,0,11.27308,8,228,0,0,1
603,-117,-308,0,603,0,11.42613,5,228,0,0,1
603,-116,-308,0,603,0,11.5284,2,228,0,0,1
603,-116,-308,0,603,0,11.63015,1,228,0,0,1
603,-116,-308,0,603,0,11.78272,1,228,0,0,1
603,-117,-308,0,603,0,11.88516,4,228,0,0,1
603,-118,-308,0,603,0,12.1405,0,215,-100,0,0
603,-119,-308,0,603,0,12.24228,-17,203,-100,0,0
603,-118,-308,0,603,0,12.39522,-24,191,-100,0,0
603,-119,-308,0,603,0,12.49729,-27,179,-100,0,0
603,-118,-308,0,603,0,12.59954,-18,167,-100,0,0
603,-118,-308,0,603,0,12.75252,-8,155,-100,0,0
603,-116,-308,0,603,0,12.85442,12,141,-164,0,0
603,-116,-308,0,603,0,12.95628,11,117,-200,0,0
603,-115,-308,0,603,0,13.1091,10,93,-200,0,0
603,-116,-308,0,603,0,13.21174,4,70,-200,0,0
603,-115,-308,0,603,0,13.31383,2,45,-200,0,0
603,-116,-308,0,603,0,13.46651,0,24,-154,0,0
603,-117,-308,0,603,0,13.56849,14,10,-100,0,0
603,-117,-308,0,603,0,13.67067,32,-2,-100,0,0
603,-118,-308,0,603,0,13.82374,50,-15,-100,0,0
603,-119,-308,0,603,0,13.92552,54,-26,-100,0,0
603,-118,-308,0,603,0,14.07857,53,-38,-100,0,0
603,-119,-308,0,603,0,14.18052,37,-50,-100,0,0
603,-118,-308,0,603,0,14.28241,19,-63,-100,0,0
603,-117,-308,0,603,0,14.43589,-2,-70,-6,0,0
603,-116,-308,0,603,0,14.53752,-2,-69,0,0,0
603,-116,-308,0,603,0,14.63958,0,-69,0,0,0
603,-115,-308,0,603,0,14.79258,6,-69,0,0,0
603,-116,-308,0,603,0,14.89511,12,-69,0,0,0
603,-116,-308,0,603,0,14.99672,18,-69,0,0,0
