"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-81,-308,0,799,0,0,6,-71,0,0,0
799,-81,-308,0,799,0,0.050646,6,-71,0,0,0
799,-81,-308,0,799,0,0.15002,7,-71,0,0,0
799,-81,-308,0,799,0,0.200439,8,-71,0,0,0
799,-81,-308,0,799,0,0.30307,10,-71,0,0,0
799,-81,-308,0,799,0,0.353693,10,-71,0,0,0
799,-81,-308,0,799,0,0.456141,11,-71,0,0,0
799,-81,-308,0,799,0,0.5065891,11,-71,0,0,0
799,-82,-308,0,799,0,0.6085801,11,-71,0,0,0
799,-82,-308,0,799,0,0.6595911,11,-71,0,0,0
799,-84,-308,0,799,0,0.7621161,10,-71,0,0,0
799,-84,-308,0,799,0,0.8125101,10,-71,0,0,0
799,-84,-308,0,799,0,0.9656541,8,-71,0,0,0
799,-84,-308,0,799,0,1.016864,8,-71,0,0,0
799,-85,-308,0,799,0,1.119156,7,-71,0,0,0
799,-85,-308,0,799,0,1.169924,7,-71,0,0,0
799,-84,-308,0,799,0,1.272121,6,-71,0,0,0
799,-84,-308,0,799,0,1.322907,5,-71,0,0,0
799,-84,-308,0,799,0,1.425115,5,-71,0,0,0
799,-84,-308,0,799,0,1.475972,5,-71,0,0,0
799,-82,-308,0,799,0,1.578245,5,-71,0,0,0
799,-82,-308,0,799,0,1.628992,5,-71,0,0,1
799,-81,-308,0,799,0,1.73123,7,-66,94,0,1
799,-81,-308,0,799,0,1.781914,11,-61,100,0,1
799,-81,-308,0,799,0,1.884408,26,-50,100,0,1
799,-81,-308,0,799,0,1.935028,33,-45,100,0,1
799,-81,-308,0,799,0,2.08846,42,-34,100,0,1
799,-81,-308,0,799,0,2.08846,44,-29,100,0,1
799,-81,-308,0,799,0,2.241518,49,-18,100,0,1
799,-81,-308,0,799,0,2.291978,47,-13,100,0,1
799,-84,-308,0,799,0,2.39446,42,-2,100,0,1
799,-82,-308,0,799,0,2.444935,38,3,100,0,1
799,-82,-308,0,799,0,2.547554,24,16,158,0,1
799,-85,-308,0,799,0,2.59799,21,25,200,0,1
799,-84,-308,0,799,0,2.700573,20,47,187,0,1
799,-84,-308,0,799,0,2.751455,18,54,139,0,1
799,-86,-308,0,799,0,2.853554,6,67,100,0,1
799,-86,-308,0,799,0,2.904093,-1,71,100,0,1
799,-84,-308,0,799,0,3.006619,-20,82,100,0,1
799,-85,-308,0,799,0,3.057083,-25,87,100,0,1
799,-84,-308,0,799,0,3.159257,-37,98,100,0,1
799,-82,-308,0,799,0,3.210149,-39,103,100,0,1
799,-84,-308,0,799,0,3.363441,-38,115,100,0,1
799,-84,-308,0,799,0,3.414257,-38,119,100,0,1
799,-81,-308,0,799,0,3.516914,-27,130,100,0,1
799,-82,-308,0,799,0,3.567087,-21,135,100,0,1
799,-81,-308,0,799,0,3.669586,-7,145,42,0,1
799,-81,-308,0,799,0,3.720362,-1,145,0,0,1
799,-81,-308,0,799,0,3.822656,5,145,0,0,1
799,-81,-308,0,799,0,3.873108,7,145,0,0,1
799,-81,-308,0,799,0,3.975545,12,145,0,0,1
799,-81,-308,0,799,0,4.026229,13,145,0,0,1
799,-82,-308,0,799,0,4.128725,18,145,0,0,1
799,-82,-308,0,799,0,4.179256,19,145,0,0,1
799,-82,-308,0,799,0,4.281882,20,145,0,0,1
799,-84,-308,0,799,0,4.332707,20,145,0,0,1
799,-84,-308,0,799,0,4.485578,19,145,0,0,1
799,-84,-308,0,799,0,4.536408,19,145,0,0,1
799,-84,-308,0,799,0,4.638643,16,145,0,0,1
799,-85,-308,0,799,0,4.689368,13,145,0,0,1
799,-84,-308,0,799,0,4.791641,8,145,0,0,1
799,-84,-308,0,799,0,4.842486,7,145,0,0,1
799,-84,-308,0,799,0,4.944706,2,145,0,0,1
799,-84,-308,0,799,0,4.995461,0,145,0,0,1
799,-84,-308,0,799,0,5.097611,-2,145,0,0,1
799,-82,-308,0,799,0,5.148512,-4,145,0,0,1
799,-82,-308,0,799,0,5.250749,-4,145,0,0,1
799,-82,-308,0,799,0,5.301438,-4,145,0,0,1
799,-81,-308,0,799,0,5.403704,-1,145,0,0,1
799,-81,-308,0,799,0,5.454474,0,145,0,0,1
799,-81,-308,0,799,0,5.607968,4,145,0,0,1
799,-81,-308,0,799,0,5.607968,6,145,0,0,1
799,-81,-308,0,799,0,5.76101,11,145,0,0,1
799,-81,-308,0,799,0,5.811555,12,145,0,0,1
799,-82,-308,0,799,0,5.913991,17,145,0,0,1
799,-82,-308,0,799,0,5.964445,18,145,0,0,1
799,-82,-308,0,799,0,6.067076,19,145,0,0,1
799,-82,-308,0,799,0,6.11751,20,145,0,0,1
799,-84,-308,0,799,0,6.220063,19,145,0,0,1
799,-84,-308,0,799,0,6.270476,19,145,0,0,1
799,-84,-308,0,799,0,6.372999,16,145,0,0,1
799,-84,-308,0,799,0,6.423564,14,145,0,0,1
799,-85,-308,0,799,0,6.526145,10,145,0,0,1
799,-84,-308,0,799,0,6.576678,8,145,0,0,1
799,-84,-308,0,799,0,6.72969,1,145,0,0,1
799,-84,-308,0,799,0,6.883064,-1,145,0,0,1
799,-84,-308,0,799,0,6.933538,-2,145,0,0,1
799,-82,-308,0,799,0,7.03601,-4,145,0,0,1
799,-82,-308,0,799,0,7.086645,-4,145,0,0,1
799,-81,-308,0,799,0,7.189065,-2,145,0,0,1
799,-81,-308,0,799,0,7.239641,-1,145,0,0,1
799,-81,-308,0,799,0,7.342396,4,145,0,0,1
799,-81,-308,0,799,0,7.392697,5,145,0,0,1
799,-81,-308,0,799,0,7.495167,10,145,0,0,1
799,-81,-308,0,799,0,7.545575,12,145,0,0,1
