"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-47,-308,0,1200,0,0,-10,-70,0,0,0
1200,-47,-308,0,1200,0,0.05099,-11,-70,0,0,0
1200,-47,-308,0,1200,0,0.153447,-11,-70,0,0,0
1200,-47,-308,0,1200,0,0.203999,-10,-70,0,0,0
1200,-47,-308,0,1200,0,0.255234,-10,-70,0,0,0
1200,-47,-308,0,1200,0,0.255234,-8,-70,0,0,0
1200,-47,-308,0,1200,0,0.408707,-5,-70,0,0,0
1200,-47,-308,0,1200,0,0.408707,-4,-70,0,0,0
1200,-47,-308,0,1200,0,0.459205,-1,-70,0,0,0
1200,-47,-308,0,1200,0,0.5100861,0,-70,0,0,0
1200,-48,-308,0,1200,0,0.6120281,6,-70,0,0,0
1200,-48,-308,0,1200,0,0.6630961,7,-70,0,0,0
1200,-48,-308,0,1200,0,0.7142181,10,-70,0,0,0
1200,-49,-308,0,1200,0,0.7650801,12,-70,0,0,0
1200,-49,-308,0,1200,0,0.8676941,17,-70,0,0,0
1200,-50,-308,0,1200,0,0.9181331,18,-70,0,0,0
1200,-50,-308,0,1200,0,0.9691471,19,-70,0,0,0
1200,-50,-308,0,1200,0,1.071471,21,-70,0,0,0
1200,-50,-308,0,1200,0,1.122024,23,-70,0,0,0
1200,-50,-308,0,1200,0,1.173458,23,-70,0,0,0
1200,-50,-308,0,1200,0,1.173458,23,-70,0,0,0
1200,-50,-308,0,1200,0,1.326307,21,-70,0,0,0
1200,-50,-308,0,1200,0,1.37727,21,-70,0,0,0
1200,-50,-308,0,1200,0,1.37727,20,-70,0,0,0
1200,-50,-308,0,1200,0,1.530628,17,-70,0,0,0
1200,-50,-308,0,1200,0,1.530628,14,-70,0,0,0
1200,-50,-308,0,1200,0,1.581333,13,-70,0,0,0
1200,-49,-308,0,1200,0,1.632509,11,-70,0,0,0
1200,-49,-308,0,1200,0,1.734312,6,-69,49,0,1
1200,-49,-308,0,1200,0,1.785478,5,-66,91,0,1
1200,-49,-308,0,1200,0,1.836331,5,-62,100,0,1
1200,-49,-308,0,1200,0,1.887196,6,-57,100,0,1
1200,-48,-308,0,1200,0,1.989779,12,-46,100,0,1
1200,-48,-308,0,1200,0,2.040219,14,-42,100,0,1
1200,-47,-308,0,1200,0,2.091568,14,-38,100,0,1
1200,-47,-308,0,1200,0,2.091568,16,-33,100,0,1
1200,-47,-308,0,1200,0,2.244867,20,-22,100,0,1
1200,-47,-308,0,1200,0,2.295442,20,-18,100,0,1
1200,-47,-308,0,1200,0,2.295442,20,-13,100,0,1
1200,-47,-308,0,1200,0,2.346594,20,-8,100,0,1
1200,-47,-308,0,1200,0,2.44856,21,2,100,0,1
1200,-47,-308,0,1200,0,2.499346,21,6,100,0,1
1200,-47,-308,0,1200,0,2.550625,20,11,117,0,1
1200,-47,-308,0,1200,0,2.601578,19,16,158,0,1
1200,-48,-308,0,1200,0,2.704041,25,38,200,0,1
1200,-47,-308,0,1200,0,2.754551,26,46,200,0,1
1200,-48,-308,0,1200,0,2.805466,27,55,200,0,1
1200,-49,-308,0,1200,0,2.856644,29,63,200,0,1
1200,-49,-308,0,1200,0,2.95889,35,86,200,0,1
1200,-49,-308,0,1200,0,3.00957,33,94,200,0,1
1200,-49,-308,0,1200,0,3.00957,32,103,200,0,1
1200,-50,-308,0,1200,0,3.060644,31,113,200,0,1
1200,-50,-308,0,1200,0,3.111613,32,124,200,0,1
1200,-50,-308,0,1200,0,3.213632,27,139,124,0,1
1200,-50,-308,0,1200,0,3.264796,23,143,100,0,1
1200,-50,-308,0,1200,0,3.315708,16,147,100,0,1
1200,-51,-308,0,1200,0,3.366919,11,151,100,0,1
1200,-53,-308,0,1200,0,3.417486,6,155,100,0,1
1200,-51,-308,0,1200,0,3.417486,0,160,100,0,1
1200,-50,-308,0,1200,0,3.570864,-17,171,100,0,1
1200,-51,-308,0,1200,0,3.570864,-20,176,100,0,1
1200,-51,-308,0,1200,0,3.6219,-25,181,100,0,1
1200,-51,-308,0,1200,0,3.67266,-29,186,100,0,1
1200,-50,-308,0,1200,0,3.723705,-33,191,100,0,1
1200,-50,-308,0,1200,0,3.774849,-38,196,100,0,1
1200,-50,-308,0,1200,0,3.825857,-41,201,100,0,1
