"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-116,-308,0,603,0,0,7,-69,0,0,0
603,-117,-308,0,603,0,0.098992,6,-69,0,0,0
603,-118,-308,0,603,0,0.20121,5,-69,0,0,0
603,-118,-308,0,603,0,0.354115,5,-69,0,0,0
603,-119,-308,0,603,0,0.455619,6,-69,0,0,0
603,-119,-308,0,603,0,0.558246,7,-69,0,0,0
603,-118,-308,0,603,0,0.7110741,10,-69,16,0,1
603,-118,-308,0,603,0,0.8132131,16,-64,50,0,1
603,-118,-308,0,603,0,0.9151471,26,-58,50,0,1
603,-116,-308,0,603,0,1.068211,32,-52,50,0,1
603,-116,-308,0,603,0,1.170083,36,-46,50,0,1
603,-115,-308,0,603,0,1.272389,30,-40,50,0,1
603,-117,-308,0,603,0,1.424975,23,-34,50,0,1
603,-115,-308,0,603,0,1.527455,10,-28,50,0,1
603,-117,-308,0,603,0,1.782273,4,-1,150,0,1
603,-119,-308,0,603,0,1.884529,18,18,150,0,1
603,-118,-308,0,603,0,1.986372,25,35,150,0,1
603,-119,-308,0,603,0,2.139332,33,54,143,0,1
603,-118,-308,0,603,0,2.241303,27,66,100,0,1
603,-118,-308,0,603,0,2.394359,14,79,100,0,1
603,-117,-308,0,603,0,2.496609,0,91,100,0,1
603,-116,-308,0,603,0,2.59849,-13,106,179,0,1
603,-116,-308,0,603,0,2.751379,-5,129,200,0,1
603,-116,-308,0,603,0,2.853383,11,154,200,0,1
603,-117,-308,0,603,0,2.955712,27,177,200,0,1
603,-117,-308,0,603,0,3.108572,37,202,200,0,1
603,-118,-308,0,603,0,3.21058,41,219,100,0,1
603,-118,-308,0,603,0,3.31245,17,231,100,0,1
603,-119,-308,0,603,0,3.465503,-6,243,100,0,1
603,-119,-308,0,603,0,3.56794,-26,255,100,0,1
603,-119,-308,0,603,0,3.669572,-38,267,100,0,1
603,-119,-308,0,603,0,3.822317,-41,279,100,0,1
603,-119,-308,0,603,0,3.924528,-32,291,100,0,1
603,-119,-308,0,603,0,4.077662,-13,302,60,0,1
603,-118,-308,0,603,0,4.179698,-1,304,0,0,1
603,-117,-308,0,603,0,4.281593,5,304,0,0,1
603,-117,-308,0,603,0,4.43469,11,304,0,0,1
603,-117,-308,0,603,0,4.536528,16,304,0,0,1
603,-117,-308,0,603,0,4.638857,20,304,0,0,1
603,-117,-308,0,603,0,4.791917,20,304,0,0,1
603,-118,-308,0,603,0,4.893845,19,304,0,0,1
603,-118,-308,0,603,0,4.995993,16,304,0,0,1
603,-119,-308,0,603,0,5.148749,10,304,0,0,1
603,-119,-308,0,603,0,5.251121,4,304,0,0,1
603,-119,-308,0,603,0,5.352968,-1,304,0,0,1
603,-119,-308,0,603,0,5.505425,-4,304,0,0,1
603,-119,-308,0,603,0,5.607766,-2,304,0,0,1
603,-118,-308,0,603,0,5.710023,0,304,0,0,1
603,-118,-308,0,603,0,5.863017,5,304,0,0,1
603,-117,-308,0,603,0,5.964879,11,304,0,0,1
603,-117,-308,0,603,0,6.066895,16,304,0,0,1
603,-117,-308,0,603,0,6.219422,19,304,0,0,1
603,-117,-308,0,603,0,6.322084,20,304,0,0,1
603,-118,-308,0,603,0,6.475047,18,304,0,0,1
603,-118,-308,0,603,0,6.576988,14,304,0,0,1
603,-119,-308,0,603,0,6.678975,8,304,0,0,1
603,-119,-308,0,603,0,6.831975,4,304,0,0,1
603,-119,-308,0,603,0,6.934241,-1,304,0,0,1
603,-119,-308,0,603,0,7.036033,-2,304,0,0,1
603,-119,-308,0,603,0,7.18907,-2,304,0,0,1
603,-118,-308,0,603,0,7.291082,1,304,0,0,1
603,-118,-308,0,603,0,7.393296,6,304,0,0,1
603,-117,-308,0,603,0,7.5463,12,304,0,0,1
603,-117,-308,0,603,0,7.648292,17,304,0,0,1
603,-117,-308,0,603,0,7.75009,19,304,0,0,1
603,-117,-308,0,603,0,7.903173,20,304,0,0,1
603,-118,-308,0,603,0,8.005446,18,304,0,0,1
603,-118,-308,0,603,0,8.158383,13,304,0,0,1
603,-119,-308,0,603,0,8.260166,8,304,0,0,1
603,-119,-308,0,603,0,8.362131,2,304,0,0,1
603,-119,-308,0,603,0,8.515278,-1,304,0,0,1
603,-119,-308,0,603,0,8.617126,-2,304,0,0,1
603,-119,-308,0,603,0,8.719316,-1,304,0,0,1
603,-118,-308,0,603,0,8.871876,2,304,0,0,1
603,-118,-308,0,603,0,8.974296,7,304,0,0,1
603,-117,-308,0,603,0,9.076204,12,304,0,0,1
603,-117,-308,0,603,0,9.229568,17,304,0,0,1
603,-117,-308,0,603,0,9.331391,19,304,0,0,1
603,-117,-308,0,603,0,9.433399,19,304,0,0,1
603,-118,-308,0,603,0,9.585994,17,304,0,0,1
603,-118,-308,0,603,0,9.688598,12,304,0,0,1
603,-119,-308,0,603,0,9.790387,7,304,0,0,1
603,-119,-308,0,603,0,9.943579,2,304,0,0,1
603,-119,-308,0,603,0,10.04546,-1,304,0,0,1
603,-119,-308,0,603,0,10.1477,-2,304,0,0,1
603,-119,-308,0,603,0,10.30075,0,304,0,0,1
603,-118,-308,0,603,0,10.40212,4,304,0,0,1
603,-118,-308,0,603,0,10.55564,8,304,0,0,1
603,-117,-308,0,603,0,10.6575,13,304,0,0,1
603,-117,-308,0,603,0,10.75974,17,304,0,0,1
603,-117,-308,0,603,0,10.91283,19,304,0,0,1
603,-117,-308,0,603,0,11.01455,18,304,0,0,1
603,-117,-308,0,603,0,11.11663,16,304,0,0,1
603,-118,-308,0,603,0,11.26969,11,304,0,0,1
603,-119,-308,0,603,0,11.37152,6,304,0,0,1
603,-119,-308,0,603,0,11.47378,2,304,0,0,1
603,-119,-308,0,603,0,11.62669,-1,304,0,0,1
603,-119,-308,0,603,0,11.72873,-1,304,0,0,1
603,-119,-308,0,603,0,11.83058,0,304,0,0,1
603,-118,-308,0,603,0,11.98411,5,304,0,0,1
603,-118,-308,0,603,0,12.08588,8,304,0,0,1
603,-117,-308,0,603,0,12.23898,13,304,0,0,0
603,-117,-308,0,603,0,12.34115,17,301,-50,0,0
603,-116,-308,0,603,0,12.44319,11,295,-50,0,0
603,-117,-308,0,603,0,12.59578,0,289,-50,0,0
603,-117,-308,0,603,0,12.69794,-5,283,-50,0,0
603,-118,-308,0,603,0,12.79991,-10,277,-50,0,0
603,-118,-308,0,603,0,12.95293,-8,271,-50,0,0
603,-118,-308,0,603,0,13.05513,-5,265,-50,0,0
603,-118,-308,0,603,0,13.15698,4,259,-78,0,0
603,-119,-308,0,603,0,13.31003,4,243,-150,0,0
603,-118,-308,0,603,0,13.41206,-6,225,-150,0,0
603,-118,-308,0,603,0,13.51431,-13,207,-150,0,0
603,-117,-308,0,603,0,13.6673,-16,189,-150,0,0
603,-116,-308,0,603,0,13.76919,-12,174,-100,0,0
603,-116,-308,0,603,0,13.87143,7,161,-100,0,0
603,-116,-308,0,603,0,14.02403,26,150,-100,0,0
603,-116,-308,0,603,0,14.12634,42,137,-122,0,0
603,-116,-308,0,603,0,14.22782,43,117,-200,0,0
603,-117,-308,0,603,0,14.38106,23,92,-200,0,0
