"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-50,-308,0,1200,0,0,6,-72,0,0,0
1200,-50,-308,0,1200,0,0,6,-72,0,0,0
1200,-50,-308,0,1200,0,0.047624,6,-72,0,0,0
1200,-50,-308,0,1200,0,0.098733,6,-72,0,0,0
1200,-50,-308,0,1200,0,0.200457,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.251742,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.302488,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.353528,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.455926,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.50651,5,-72,0,0,0
1200,-50,-308,0,1200,0,0.55771,5,-72,0,0,0
1200,-49,-308,0,1200,0,0.660488,5,-72,0,0,0
1200,-49,-308,0,1200,0,0.710657,6,-72,0,0,0
1200,-49,-308,0,1200,0,0.761657,6,-72,0,0,0
1200,-48,-308,0,1200,0,0.812547,6,-72,0,0,0
1200,-48,-308,0,1200,0,0.914964,6,-72,0,0,0
1200,-48,-308,0,1200,0,0.9660529,6,-72,0,0,0
1200,-47,-308,0,1200,0,0.9660529,6,-72,0,0,0
1200,-47,-308,0,1200,0,1.016974,6,-72,0,0,0
1200,-47,-308,0,1200,0,1.118598,7,-72,0,0,0
1200,-47,-308,0,1200,0,1.169934,7,-72,0,0,0
1200,-47,-308,0,1200,0,1.220539,7,-72,0,0,0
1200,-45,-308,0,1200,0,1.271759,7,-72,0,0,0
1200,-45,-308,0,1200,0,1.374347,7,-72,0,0,0
1200,-47,-308,0,1200,0,1.424728,7,-72,0,0,1
1200,-47,-308,0,1200,0,1.476016,7,-71,20,0,1
1200,-47,-308,0,1200,0,1.526776,7,-69,64,0,1
1200,-47,-308,0,1200,0,1.62931,13,-56,175,0,1
1200,-48,-308,0,1200,0,1.679776,19,-48,199,0,1
1200,-48,-308,0,1200,0,1.679776,27,-39,200,0,1
1200,-48,-308,0,1200,0,1.730916,35,-29,200,0,1
1200,-49,-308,0,1200,0,1.883834,48,-8,200,0,1
1200,-49,-308,0,1200,0,1.883834,53,2,200,0,1
1200,-50,-308,0,1200,0,1.934983,59,12,200,0,1
1200,-50,-308,0,1200,0,1.985868,62,22,200,0,1
1200,-50,-308,0,1200,0,2.087953,66,40,200,0,1
1200,-50,-308,0,1200,0,2.138719,66,49,200,0,1
1200,-51,-308,0,1200,0,2.189916,67,57,199,0,1
