"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-88,-308,0,799,0,0,2,-70,0,0,0
799,-90,-308,0,799,0,0.152961,1,-70,0,0,0
799,-90,-308,0,799,0,0.203826,1,-70,0,0,0
799,-88,-308,0,799,0,0.305999,1,-70,0,0,0
799,-88,-308,0,799,0,0.356796,2,-70,0,0,0
799,-86,-308,0,799,0,0.459021,4,-70,0,0,0
799,-86,-308,0,799,0,0.509885,5,-70,0,0,0
799,-82,-308,0,799,0,0.612029,7,-70,0,0,0
799,-82,-308,0,799,0,0.66305,8,-70,0,0,0
799,-79,-308,0,799,0,0.765228,11,-70,0,0,0
799,-79,-308,0,799,0,0.8158751,12,-70,0,0,0
799,-76,-308,0,799,0,0.918084,13,-70,0,0,0
799,-76,-308,0,799,0,0.968986,14,-70,0,0,0
799,-76,-308,0,799,0,1.122358,14,-70,0,0,0
799,-76,-308,0,799,0,1.172795,14,-70,0,0,0
799,-78,-308,0,799,0,1.275418,13,-70,0,0,1
799,-79,-308,0,799,0,1.37718,12,-66,91,0,1
799,-82,-308,0,799,0,1.479281,23,-48,200,0,1
799,-84,-308,0,799,0,1.530067,35,-39,200,0,1
799,-85,-308,0,799,0,1.68287,57,-17,200,0,1
799,-86,-308,0,799,0,1.68287,62,-6,200,0,1
799,-90,-308,0,799,0,1.836303,75,16,200,0,1
799,-88,-308,0,799,0,1.938264,74,40,200,0,1
799,-91,-308,0,799,0,2.040507,66,64,200,0,1
799,-90,-308,0,799,0,2.090951,60,73,200,0,1
799,-87,-308,0,799,0,2.244309,36,96,200,0,1
799,-88,-308,0,799,0,2.244309,27,106,200,0,1
799,-85,-308,0,799,0,2.397453,-1,126,154,0,1
799,-82,-308,0,799,0,2.448114,-16,132,106,0,1
799,-81,-308,0,799,0,2.550413,-53,138,0,0,1
799,-80,-308,0,799,0,2.601059,-70,138,0,0,1
799,-76,-308,0,799,0,2.702996,-109,138,0,0,1
799,-76,-308,0,799,0,2.754038,-117,138,0,0,1
799,-75,-308,0,799,0,2.856386,-130,138,0,0,1
799,-75,-308,0,799,0,2.907047,-129,138,0,0,1
799,-76,-308,0,799,0,3.009476,-110,138,0,0,1
799,-78,-308,0,799,0,3.060159,-98,138,0,0,1
799,-79,-308,0,799,0,3.162451,-56,138,0,0,1
799,-81,-308,0,799,0,3.21326,-37,138,0,0,1
799,-84,-308,0,799,0,3.315152,19,138,0,0,1
799,-84,-308,0,799,0,3.366145,41,138,0,0,1
799,-87,-308,0,799,0,3.519642,88,138,0,0,1
799,-87,-308,0,799,0,3.570338,104,138,0,0,1
799,-88,-308,0,799,0,3.672564,134,138,0,0,1
799,-88,-308,0,799,0,3.723485,140,138,0,0,1
799,-88,-308,0,799,0,3.826036,141,138,0,0,1
799,-88,-308,0,799,0,3.876297,136,138,0,0,1
799,-87,-308,0,799,0,3.978583,110,138,0,0,1
799,-87,-308,0,799,0,4.029351,94,138,0,0,1
799,-85,-308,0,799,0,4.131676,49,138,0,0,1
799,-84,-308,0,799,0,4.182396,27,138,0,0,1
799,-81,-308,0,799,0,4.284539,-27,138,0,0,1
799,-80,-308,0,799,0,4.335417,-48,138,0,0,1
799,-78,-308,0,799,0,4.43773,-90,138,0,0,1
799,-76,-308,0,799,0,4.488833,-103,138,0,0,1
799,-75,-308,0,799,0,4.641863,-124,138,0,0,1
799,-75,-308,0,799,0,4.641863,-127,138,0,0,1
799,-76,-308,0,799,0,4.794823,-118,138,0,0,1
799,-76,-308,0,799,0,4.84527,-110,138,0,0,1
799,-79,-308,0,799,0,4.947933,-74,138,0,0,1
799,-80,-308,0,799,0,4.998336,-59,138,0,0,1
799,-82,-308,0,799,0,5.100931,-7,138,0,0,1
799,-84,-308,0,799,0,5.151394,14,138,0,0,1
799,-86,-308,0,799,0,5.253678,67,138,0,0,1
799,-87,-308,0,799,0,5.304363,84,138,0,0,1
799,-88,-308,0,799,0,5.406971,119,138,0,0,1
799,-88,-308,0,799,0,5.457471,129,138,0,0,1
799,-88,-308,0,799,0,5.560116,141,138,0,0,1
799,-88,-308,0,799,0,5.610341,140,138,0,0,1
799,-87,-308,0,799,0,5.763803,122,138,0,0,1
799,-87,-308,0,799,0,5.763803,110,138,0,0,1
799,-85,-308,0,799,0,5.916826,70,138,0,0,1
799,-84,-308,0,799,0,5.967587,51,138,0,0,1
799,-81,-308,0,799,0,6.069922,-2,138,0,0,0
799,-80,-308,0,799,0,6.120738,-24,137,-23,0,0
799,-78,-308,0,799,0,6.223026,-74,129,-133,0,0
799,-76,-308,0,799,0,6.273723,-93,122,-178,0,0
799,-75,-308,0,799,0,6.376022,-149,99,-200,0,0
799,-75,-308,0,799,0,6.426657,-165,90,-200,0,0
799,-75,-308,0,799,0,6.528986,-183,68,-200,0,0
799,-76,-308,0,799,0,6.579817,-183,59,-200,0,0
799,-76,-308,0,799,0,6.630882,-180,52,-200,0,0
799,-78,-308,0,799,0,6.681688,-174,43,-200,0,0
799,-78,-308,0,799,0,6.681688,-162,33,-200,0,0
799,-81,-308,0,799,0,6.835062,-115,12,-200,0,0
799,-82,-308,0,799,0,6.835062,-94,2,-200,0,0
799,-82,-308,0,799,0,6.885929,-67,-8,-200,0,0
799,-87,-308,0,799,0,7.039117,12,-29,-200,0,0
799,-87,-308,0,799,0,7.089841,41,-39,-200,0,0
799,-88,-308,0,799,0,7.192214,107,-60,-145,0,0
799,-88,-308,0,799,0,7.294202,177,-70,-28,0,0
799,-88,-308,0,799,0,7.344857,197,-70,6,0,0
799,-88,-308,0,799,0,7.447115,240,-70,0,0,0
799,-88,-308,0,799,0,7.497765,246,-70,0,0,0
799,-87,-308,0,799,0,7.600198,242,-70,0,0,0
799,-84,-308,0,799,0,7.702374,213,-70,0,0,0
799,-81,-308,0,799,0,7.804236,156,-70,0,0,0
799,-80,-308,0,799,0,7.905806,80,-70,0,0,0
799,-79,-308,0,799,0,7.95682,47,-70,0,0,0
799,-76,-308,0,799,0,8.059182,-53,-70,0,0,0
799,-75,-308,0,799,0,8.109931,-90,-70,0,0,0
799,-75,-308,0,799,0,8.212262,-167,-70,0,0,0
799,-75,-308,0,799,0,8.263007,-189,-70,0,0,0
799,-75,-308,0,799,0,8.314219,-205,-70,0,0,0
799,-76,-308,0,799,0,8.364988,-220,-70,0,0,0
799,-76,-308,0,799,0,8.364988,-229,-70,0,0,0
799,-78,-308,0,799,0,8.416097,-233,-70,0,0,0
799,-78,-308,0,799,0,8.467317,-234,-70,0,0,0
799,-80,-308,0,799,0,8.569025,-214,-70,0,0,0
799,-81,-308,0,799,0,8.671538,-172,-70,0,0,0
799,-85,-308,0,799,0,8.773549,-105,-70,0,0,0
799,-86,-308,0,799,0,8.773549,-74,-70,0,0,0
799,-87,-308,0,799,0,8.824117,-37,-70,0,0,0
799,-90,-308,0,799,0,8.977438,60,-70,0,0,0
799,-90,-308,0,799,0,9.02807,94,-70,0,0,0
799,-87,-308,0,799,0,9.13,174,-70,0,0,0
799,-88,-308,0,799,0,9.181093,198,-70,0,0,0
799,-88,-308,0,799,0,9.283509,238,-70,0,0,0
799,-87,-308,0,799,0,9.334111,244,-70,0,0,0
799,-86,-308,0,799,0,9.385161,239,-70,0,0,0
799,-82,-308,0,799,0,9.487452,207,-70,0,0,0
799,-80,-308,0,799,0,9.589448,152,-70,0,0,0
799,-80,-308,0,799,0,9.640196,122,-70,0,0,0
799,-79,-308,0,799,0,9.691209,88,-70,0,0,0
799,-78,-308,0,799,0,9.844715,-6,-70,0,0,0
799,-76,-308,0,799,0,9.844715,-44,-70,0,0,0
799,-75,-308,0,799,0,9.997718,-131,-70,0,0,0
799,-75,-308,0,799,0,10.04827,-159,-70,0,0,0
799,-76,-308,0,799,0,10.15077,-209,-70,0,0,0
799,-78,-308,0,799,0,10.15077,-220,-70,0,0,0
799,-79,-308,0,799,0,10.25224,-229,-70,0,0,0
799,-81,-308,0,799,0,10.3545,-208,-70,0,0,0
799,-84,-308,0,799,0,10.45681,-166,-70,0,0,0
799,-86,-308,0,799,0,10.55862,-98,-70,0,0,0
799,-87,-308,0,799,0,10.60931,-67,-70,0,0,0
799,-88,-308,0,799,0,10.66023,-30,-70,0,0,0
799,-90,-308,0,799,0,10.7628,63,-70,0,0,0
799,-90,-308,0,799,0,10.81358,97,-70,0,0,0
799,-87,-308,0,799,0,10.91584,174,-70,0,0,0
799,-87,-308,0,799,0,10.96631,197,-70,0,0,0
799,-87,-308,0,799,0,11.06848,235,-70,0,0,0
799,-87,-308,0,799,0,11.11937,240,-70,0,0,0
799,-86,-308,0,799,0,11.17042,240,-70,0,0,0
799,-84,-308,0,799,0,11.27264,225,-70,0,0,0
799,-80,-308,0,799,0,11.3745,180,-70,0,0,0
799,-79,-308,0,799,0,11.47684,113,-70,0,0,0
799,-79,-308,0,799,0,11.52751,84,-70,0,0,0
799,-76,-308,0,799,0,11.62992,-12,-70,0,0,0
799,-75,-308,0,799,0,11.68069,-49,-70,0,0,0
799,-75,-308,0,799,0,11.78274,-134,-70,0,0,0
799,-75,-308,0,799,0,11.83356,-160,-70,0,0,0
799,-78,-308,0,799,0,11.9358,-207,-70,0,0,0
799,-78,-308,0,799,0,11.98658,-217,-70,0,0,0
799,-79,-308,0,799,0,12.03743,-223,-70,0,0,0
799,-81,-308,0,799,0,12.14008,-219,-70,0,0,0
799,-82,-308,0,799,0,12.24192,-189,-70,0,0,0
799,-86,-308,0,799,0,12.34425,-135,-70,0,0,0
799,-86,-308,0,799,0,12.39455,-107,-70,0,0,0
799,-87,-308,0,799,0,12.44569,-74,-70,0,0,0
799,-90,-308,0,799,0,12.5479,20,-70,0,0,0
799,-91,-308,0,799,0,12.59869,55,-70,0,0,0
799,-88,-308,0,799,0,12.70093,140,-70,0,0,0
799,-87,-308,0,799,0,12.7517,168,-70,0,0,0
799,-87,-308,0,799,0,12.85395,219,-70,0,0,0
