"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-48,-308,0,1201,0,0,18,-69,0,0,0
1201,-48,-308,0,1201,0,0.048086,18,-69,0,0,0
1201,-48,-308,0,1201,0,0.048086,18,-69,0,0,0
1201,-48,-308,0,1201,0,0.20119,18,-69,0,0,0
1201,-48,-308,0,1201,0,0.20119,17,-69,0,0,0
1201,-48,-308,0,1201,0,0.251908,17,-69,0,0,0
1201,-48,-308,0,1201,0,0.303478,16,-69,0,0,0
1201,-48,-308,0,1201,0,0.404805,12,-69,0,0,0
1201,-48,-308,0,1201,0,0.456019,11,-69,0,0,0
1201,-48,-308,0,1201,0,0.506811,10,-69,0,0,0
1201,-48,-308,0,1201,0,0.55775,8,-69,0,0,0
1201,-48,-308,0,1201,0,0.660147,4,-69,0,0,0
1201,-48,-308,0,1201,0,0.710931,2,-69,0,0,0
1201,-48,-308,0,1201,0,0.762127,1,-69,0,0,0
1201,-49,-308,0,1201,0,0.812952,0,-69,0,0,0
1201,-49,-308,0,1201,0,0.915396,-2,-69,0,0,0
1201,-49,-308,0,1201,0,0.9659221,-4,-69,0,0,0
1201,-49,-308,0,1201,0,0.9659221,-5,-69,0,0,0
1201,-49,-308,0,1201,0,1.016928,-5,-69,0,0,0
1201,-49,-308,0,1201,0,1.118911,-6,-69,0,0,0
1201,-49,-308,0,1201,0,1.169983,-6,-69,0,0,0
1201,-49,-308,0,1201,0,1.221187,-6,-69,0,0,0
1201,-49,-308,0,1201,0,1.271874,-5,-69,0,0,0
1201,-49,-308,0,1201,0,1.374607,-4,-69,0,0,0
1201,-49,-308,0,1201,0,1.424845,-2,-69,0,0,0
1201,-49,-308,0,1201,0,1.475994,-1,-69,0,0,0
1201,-49,-308,0,1201,0,1.527249,0,-69,0,0,0
1201,-49,-308,0,1201,0,1.629355,4,-69,0,0,0
1201,-49,-308,0,1201,0,1.680319,5,-69,0,0,0
1201,-49,-308,0,1201,0,1.730874,6,-69,0,0,0
1201,-49,-308,0,1201,0,1.730874,8,-69,0,0,0
1201,-49,-308,0,1201,0,1.88443,12,-69,0,0,0
1201,-48,-308,0,1201,0,1.88443,13,-69,0,0,0
1201,-48,-308,0,1201,0,1.935122,14,-69,0,0,0
1201,-48,-308,0,1201,0,2.088183,17,-69,0,0,0
1201,-48,-308,0,1201,0,2.139287,18,-69,0,0,0
1201,-48,-308,0,1201,0,2.190111,18,-69,0,0,0
1201,-48,-308,0,1201,0,2.292769,18,-69,0,0,0
1201,-48,-308,0,1201,0,2.343188,18,-69,0,0,0
1201,-48,-308,0,1201,0,2.394141,18,-69,0,0,0
1201,-48,-308,0,1201,0,2.445405,17,-69,0,0,0
1201,-48,-308,0,1201,0,2.547418,14,-69,0,0,0
1201,-48,-308,0,1201,0,2.59842,13,-69,0,0,0
1201,-48,-308,0,1201,0,2.649154,12,-69,0,0,0
1201,-48,-308,0,1201,0,2.649154,11,-69,0,0,0
1201,-48,-308,0,1201,0,2.80258,7,-69,0,0,0
1201,-48,-308,0,1201,0,2.80258,5,-69,0,0,0
1201,-48,-308,0,1201,0,2.853214,4,-69,0,0,0
1201,-48,-308,0,1201,0,2.90457,2,-69,0,0,0
1201,-49,-308,0,1201,0,3.006182,-1,-69,0,0,0
1201,-49,-308,0,1201,0,3.057486,-2,-69,0,0,0
1201,-49,-308,0,1201,0,3.108293,-4,-69,0,0,0
1201,-49,-308,0,1201,0,3.159133,-4,-69,0,0,0
1201,-49,-308,0,1201,0,3.261617,-6,-69,0,0,0
1201,-49,-308,0,1201,0,3.312228,-6,-69,0,0,0
1201,-49,-308,0,1201,0,3.363764,-6,-69,0,0,0
1201,-49,-308,0,1201,0,3.41432,-6,-69,0,0,0
1201,-49,-308,0,1201,0,3.516866,-5,-69,0,0,0
1201,-49,-308,0,1201,0,3.567291,-4,-69,0,0,0
1201,-49,-308,0,1201,0,3.567291,-4,-69,0,0,0
1201,-49,-308,0,1201,0,3.61863,-2,-69,0,0,0
1201,-49,-308,0,1201,0,3.720337,1,-69,4,0,1
1201,-49,-308,0,1201,0,3.771366,2,-68,49,0,1
1201,-49,-308,0,1201,0,3.822572,5,-66,50,0,1
1201,-49,-308,0,1201,0,3.873676,7,-64,50,0,1
1201,-49,-308,0,1201,0,3.976794,16,-58,50,0,1
1201,-49,-308,0,1201,0,4.026416,19,-56,50,0,1
1201,-49,-308,0,1201,0,4.07734,21,-54,50,0,1
1201,-49,-308,0,1201,0,4.128665,24,-52,50,0,1
1201,-49,-308,0,1201,0,4.230767,30,-46,50,0,1
1201,-48,-308,0,1201,0,4.281821,31,-44,50,0,1
1201,-48,-308,0,1201,0,4.332477,32,-42,50,0,1
1201,-48,-308,0,1201,0,4.332477,32,-39,50,0,1
1201,-48,-308,0,1201,0,4.486183,33,-34,50,0,1
1201,-48,-308,0,1201,0,4.486183,32,-32,50,0,1
1201,-48,-308,0,1201,0,4.536611,31,-29,50,0,1
1201,-48,-308,0,1201,0,4.588018,30,-27,50,0,1
1201,-48,-308,0,1201,0,4.6895,25,-19,123,0,1
1201,-48,-308,0,1201,0,4.740769,24,-13,150,0,1
1201,-48,-308,0,1201,0,4.791408,25,-7,150,0,1
1201,-48,-308,0,1201,0,4.84249,25,0,150,0,1
1201,-49,-308,0,1201,0,4.944951,26,17,150,0,1
1201,-48,-308,0,1201,0,4.995542,26,23,150,0,1
1201,-48,-308,0,1201,0,5.046872,25,29,150,0,1
1201,-48,-308,0,1201,0,5.046872,25,36,150,0,1
1201,-49,-308,0,1201,0,5.20035,21,52,150,0,1
1201,-49,-308,0,1201,0,5.20035,20,58,113,0,1
1201,-49,-308,0,1201,0,5.250742,18,63,100,0,1
1201,-49,-308,0,1201,0,5.301702,14,68,100,0,1
1201,-49,-308,0,1201,0,5.352943,11,74,100,0,1
1201,-49,-308,0,1201,0,5.454583,-2,82,100,0,1
1201,-49,-308,0,1201,0,5.505943,-6,86,100,0,1
