"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-72,-308,0,901,0,0,20,-69,0,0,0
901,-72,-308,0,901,0,0.047908,19,-69,0,0,0
901,-72,-308,0,901,0,0.149629,16,-69,0,0,0
901,-70,-308,0,901,0,0.200944,14,-69,0,0,0
901,-70,-308,0,901,0,0.354284,10,-69,0,0,0
901,-70,-308,0,901,0,0.354284,7,-69,0,0,0
901,-69,-308,0,901,0,0.507328,2,-69,0,0,0
901,-69,-308,0,901,0,0.557707,0,-69,0,0,0
901,-69,-308,0,901,0,0.6604029,-4,-69,0,0,1
901,-69,-308,0,901,0,0.7108239,-5,-69,23,0,1
901,-69,-308,0,901,0,0.8134099,-2,-64,50,0,1
901,-69,-308,0,901,0,0.8640919,-1,-62,50,0,1
901,-70,-308,0,901,0,0.9664829,7,-56,50,0,1
901,-70,-308,0,901,0,1.016749,10,-53,50,0,1
901,-70,-308,0,901,0,1.11942,16,-48,50,0,1
901,-72,-308,0,901,0,1.169959,18,-46,50,0,1
901,-72,-308,0,901,0,1.272654,23,-40,50,0,1
901,-72,-308,0,901,0,1.322938,24,-38,50,0,1
901,-73,-308,0,901,0,1.476335,26,-32,50,0,1
901,-73,-308,0,901,0,1.476335,25,-29,50,0,1
901,-73,-308,0,901,0,1.629314,24,-23,93,0,1
901,-73,-308,0,901,0,1.679993,24,-17,141,0,1
901,-73,-308,0,901,0,1.781946,29,0,150,0,1
901,-73,-308,0,901,0,1.832944,32,7,150,0,1
901,-73,-308,0,901,0,1.934914,36,24,150,0,1
901,-72,-308,0,901,0,1.986019,36,30,150,0,1
901,-72,-308,0,901,0,2.088684,36,48,150,0,1
901,-72,-308,0,901,0,2.138991,33,55,140,0,1
901,-70,-308,0,901,0,2.241372,23,67,100,0,1
901,-70,-308,0,901,0,2.292046,18,71,100,0,1
901,-69,-308,0,901,0,2.394454,1,83,100,0,1
901,-69,-308,0,901,0,2.445053,-6,87,100,0,1
901,-70,-308,0,901,0,2.547399,-19,99,134,0,1
901,-69,-308,0,901,0,2.598174,-24,106,179,0,1
901,-69,-308,0,901,0,2.751573,-21,129,200,0,1
