"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-117,-308,0,601,0,0,4,-72,0,0,0
601,-117,-308,0,601,0,0.102196,19,-72,0,0,0
601,-117,-308,0,601,0,0.254739,32,-72,0,0,0
601,-117,-308,0,601,0,0.357024,41,-72,0,0,0
601,-117,-308,0,601,0,0.45901,41,-72,0,0,0
601,-117,-308,0,601,0,0.611957,33,-72,0,0,0
601,-118,-308,0,601,0,0.7142791,21,-72,0,0,0
601,-118,-308,0,601,0,0.8160121,7,-72,0,0,0
601,-82,-308,0,601,0,0.9692761,-8,-72,0,0,0
601,-82,-308,0,601,0,1.071312,-19,-72,0,0,0
601,-82,-308,0,601,0,1.224194,-24,-72,0,0,0
601,-82,-308,0,601,0,1.326284,-20,-72,0,0,0
601,-82,-308,0,601,0,1.428162,-10,-72,0,0,0
601,-82,-308,0,601,0,1.581301,4,-72,0,0,0
601,-82,-308,0,601,0,1.683181,19,-72,0,0,0
601,-82,-308,0,601,0,1.78528,31,-72,0,0,0
601,-82,-308,0,601,0,1.938394,38,-72,0,0,0
601,-82,-308,0,601,0,2.040243,39,-72,0,0,0
601,-84,-308,0,601,0,2.14223,32,-72,0,0,0
601,-84,-308,0,601,0,2.295161,20,-72,0,0,0
601,-82,-308,0,601,0,2.397682,6,-72,0,0,0
601,-84,-308,0,601,0,2.499018,-7,-72,0,0,0
601,-84,-308,0,601,0,2.652379,-18,-72,0,0,0
601,-82,-308,0,601,0,2.754334,-21,-72,0,0,0
601,-85,-308,0,601,0,3.009635,-10,-72,0,0,0
601,-85,-308,0,601,0,3.111661,23,-72,0,0,0
601,-82,-308,0,601,0,3.213531,21,-72,0,0,0
601,-84,-308,0,601,0,3.366416,20,-72,0,0,0
601,-84,-308,0,601,0,3.46851,20,-72,0,0,0
601,-82,-308,0,601,0,3.621747,17,-72,0,0,0
601,-84,-308,0,601,0,3.723556,13,-72,0,0,0
601,-84,-308,0,601,0,3.825539,12,129,0,0,0
601,-81,-308,0,601,0,3.978619,4,152,0,0,0
601,-81,-308,0,601,0,4.080707,2,161,0,0,0
601,-84,-308,0,601,0,4.182529,-1,184,0,0,0
601,-82,-308,0,601,0,4.335203,-4,193,0,0,0
601,-82,-308,0,601,0,4.437639,-4,215,0,0,0
601,-84,-308,0,601,0,4.539821,-4,225,0,0,0
601,-82,-308,0,601,0,4.692964,-8,243,0,0,0
601,-84,-308,0,601,0,4.794726,-11,247,100,0,0
601,-85,-308,0,601,0,4.896704,-21,259,100,0,0
601,-84,-308,0,601,0,5.049729,-25,263,100,0,0
601,-85,-308,0,601,0,5.151508,-27,274,100,0,0
601,-85,-308,0,601,0,5.304961,-27,279,100,0,0
601,-85,-308,0,601,0,5.406661,-25,291,100,0,0
601,-85,-308,0,799,0,5.508895,-21,295,100,0,0
601,-85,-308,0,799,0,5.661944,-12,307,100,0,0
601,-85,-308,0,799,0,5.764132,-7,311,100,0,0
601,-85,-308,0,799,0,5.865914,8,322,66,0,0
601,-85,-308,0,799,0,6.018491,12,324,18,0,0
601,-85,-308,0,799,0,6.121093,14,324,0,0,0
601,-85,-308,0,799,0,6.223423,14,324,0,0,0
601,-84,-308,0,799,0,6.376118,11,324,0,0,0
601,-84,-308,0,799,0,6.477995,10,324,0,0,0
601,-84,-308,0,799,0,6.579595,7,324,0,0,0
799,-84,-308,0,799,0,6.733314,5,324,0,0,0
799,-84,-308,0,799,0,6.83525,2,324,0,0,0
799,-84,-308,0,799,0,6.98823,1,324,0,0,0
799,-84,-308,0,799,0,7.089987,0,324,0,0,0
799,-84,-308,0,799,0,4.688939,0,324,0,0,0
799,-84,-308,0,799,0,4.791277,0,324,0,0,0
799,-84,-308,0,799,0,4.842021,1,324,0,0,0
799,-84,-308,0,799,0,4.944404,2,324,0,0,0
799,-84,-308,0,799,0,4.995053,4,324,0,0,0
799,-85,-308,0,799,0,5.148506,7,324,0,0,0
799,-85,-308,0,799,0,5.148506,8,324,0,0,1
799,-85,-308,0,799,0,5.301612,11,324,0,0,1
799,-85,-308,0,799,0,5.352207,12,324,0,0,1
799,-85,-308,0,799,0,5.454113,14,324,0,0,1
799,-85,-308,0,799,0,5.505318,16,324,0,0,1
799,-85,-308,0,799,0,5.607076,16,324,0,0,1
799,-85,-308,0,799,0,5.658308,16,324,0,0,1
799,-85,-308,0,799,0,5.760532,14,324,0,0,1
799,-85,-308,0,799,0,5.811227,14,324,0,0,1
799,-85,-308,0,799,0,5.913521,12,324,0,0,1
799,-84,-308,0,799,0,5.96435,11,324,0,0,1
799,-84,-308,0,799,0,6.066659,7,324,0,0,1
799,-84,-308,0,799,0,6.117348,6,324,0,0,1
799,-84,-308,0,799,0,6.270917,2,324,0,0,1
799,-84,-308,0,799,0,6.423334,1,324,0,0,1
799,-84,-308,0,799,0,6.474209,0,324,0,0,1
799,-84,-308,0,799,0,6.576795,0,324,0,0,1
799,-84,-308,0,799,0,6.627368,1,324,0,0,1
799,-84,-308,0,799,0,6.729881,2,324,0,0,1
799,-84,-308,0,799,0,6.780357,4,324,0,0,1
799,-85,-308,0,799,0,6.882914,6,324,0,0,1
799,-85,-308,0,799,0,6.933554,7,324,0,0,1
799,-85,-308,0,799,0,7.03595,11,324,0,0,1
799,-85,-308,0,799,0,7.08636,12,324,0,0,1
799,-85,-308,0,799,0,7.189064,14,324,0,0,1
799,-85,-308,0,799,0,7.239349,14,324,0,0,1
799,-85,-308,0,799,0,7.341939,16,324,0,0,1
799,-85,-308,0,799,0,7.392426,16,324,0,0,1
799,-85,-308,0,799,0,7.545385,14,324,0,0,1
799,-85,-308,0,799,0,7.596498,14,324,0,0,1
799,-85,-308,0,799,0,7.698529,12,324,0,0,1
799,-84,-308,0,799,0,7.749421,11,324,0,0,1
799,-84,-308,0,799,0,7.85187,7,324,0,0,1
799,-84,-308,0,799,0,7.902566,6,324,0,0,1
799,-84,-308,0,799,0,8.004894,4,324,0,0,1
799,-84,-308,0,799,0,8.055672,2,324,0,0,1
799,-84,-308,0,799,0,8.15789,1,324,0,0,1
799,-84,-308,0,799,0,8.208474,0,324,0,0,1
799,-84,-308,0,799,0,8.310982,0,324,0,0,1
799,-84,-308,0,799,0,8.361527,1,324,0,0,1
799,-84,-308,0,799,0,8.46412,2,324,0,0,1
799,-84,-308,0,799,0,8.514544,4,324,0,0,1
799,-85,-308,0,799,0,8.667898,6,324,0,0,1
799,-85,-308,0,799,0,8.667898,7,324,0,0,1
799,-85,-308,0,799,0,8.821003,11,324,0,0,1
799,-85,-308,0,799,0,8.871842,11,324,0,0,1
799,-85,-308,0,799,0,8.973983,13,324,0,0,1
799,-85,-308,0,799,0,9.024845,14,324,0,0,1
799,-85,-308,0,799,0,9.127134,16,324,0,0,1
799,-85,-308,0,799,0,9.177848,16,324,0,0,1
799,-85,-308,0,799,0,9.280013,14,324,0,0,1
799,-85,-308,0,799,0,9.330891,14,324,0,0,1
799,-85,-308,0,799,0,9.433088,12,324,0,0,1
799,-85,-308,0,799,0,9.483883,11,324,0,0,1
799,-84,-308,0,799,0,9.586061,8,324,0,0,1
799,-84,-308,0,799,0,9.63691,7,324,0,0,1
799,-84,-308,0,799,0,9.790551,4,324,0,0,1
799,-84,-308,0,799,0,9.943318,1,324,0,0,1
799,-84,-308,0,799,0,9.993855,1,324,0,0,1
799,-84,-308,0,799,0,10.09636,1,324,0,0,1
799,-84,-308,0,799,0,10.14682,1,324,0,0,1
799,-84,-308,0,799,0,10.24937,2,324,0,0,1
799,-84,-308,0,799,0,10.29978,2,324,0,0,1
799,-84,-308,0,799,0,10.40227,6,324,0,0,1
799,-85,-308,0,799,0,10.45293,7,324,0,0,1
799,-85,-308,0,799,0,10.55552,10,324,0,0,1
799,-85,-308,0,799,0,10.60586,11,324,0,0,1
799,-85,-308,0,799,0,10.70838,13,324,0,0,1
799,-85,-308,0,799,0,10.75898,14,324,0,0,1
799,-85,-308,0,799,0,10.86154,16,324,0,0,1
799,-85,-308,0,799,0,10.91186,16,324,0,0,1
799,-85,-308,0,799,0,11.06539,14,324,0,0,1
799,-85,-308,0,799,0,11.11596,14,324,0,0,1
799,-85,-308,0,799,0,11.2184,12,324,0,0,1
799,-85,-308,0,799,0,11.26901,11,324,0,0,1
799,-84,-308,0,799,0,11.37104,8,324,0,0,1
799,-84,-308,0,799,0,11.42193,7,324,0,0,1
799,-84,-308,0,799,0,11.52444,5,324,0,0,1
799,-84,-308,0,799,0,11.57537,4,324,0,0,0
799,-84,-308,0,799,0,11.67719,0,319,-94,0,0
799,-84,-308,0,799,0,11.72806,-4,315,-100,0,0
799,-84,-308,0,799,0,11.83045,-18,303,-100,0,0
799,-84,-308,0,799,0,11.88126,-24,299,-100,0,0
799,-82,-308,0,799,0,11.98385,-30,287,-100,0,0
799,-82,-308,0,799,0,12.03413,-32,283,-100,0,0
799,-84,-308,0,799,0,12.18795,-33,271,-100,0,0
799,-82,-308,0,799,0,12.18795,-31,266,-100,0,0
799,-84,-308,0,799,0,12.34055,-23,255,-100,0,0
799,-84,-308,0,799,0,12.39162,-18,251,-100,0,0
799,-84,-308,0,799,0,12.49359,-1,238,-152,0,0
799,-85,-308,0,799,0,12.54445,2,229,-200,0,0
799,-85,-308,0,799,0,12.6466,5,207,-200,0,0
799,-84,-308,0,799,0,12.69747,6,198,-200,0,0
799,-84,-308,0,799,0,12.79967,8,175,-200,0,0
799,-84,-308,0,799,0,12.85032,8,165,-200,0,0
799,-84,-308,0,799,0,12.95258,13,143,-200,0,0
799,-82,-308,0,799,0,13.00349,13,133,-200,0,0
799,-82,-308,0,799,0,13.10589,14,111,-200,0,0
799,-82,-308,0,799,0,13.15691,16,102,-200,0,0
799,-82,-308,0,799,0,13.30994,16,78,-200,0,0
799,-82,-308,0,799,0,13.30994,14,69,-200,0,0
799,-81,-308,0,799,0,13.4629,16,46,-200,0,0
799,-81,-308,0,799,0,13.51344,14,37,-200,0,0
799,-81,-308,0,799,0,13.61558,11,16,-148,0,0
799,-81,-308,0,799,0,13.66648,12,10,-100,0,0
799,-82,-308,0,799,0,13.76893,23,-1,-100,0,0
799,-82,-308,0,799,0,13.81947,25,-6,-100,0,0
