"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-115,-308,0,603,0,0,11,-70,0,0,0
603,-115,-308,0,603,0,0.099094,11,-70,0,0,0
603,-116,-308,0,603,0,0.25224,11,-70,0,0,0
603,-116,-308,0,603,0,0.353859,11,-70,0,0,0
603,-117,-308,0,603,0,0.455475,10,-70,0,0,0
603,-118,-308,0,603,0,0.558072,8,-70,0,0,0
603,-118,-308,0,603,0,0.711232,8,-70,0,0,0
603,-119,-308,0,603,0,0.813131,7,-70,0,0,0
603,-119,-308,0,603,0,0.9659721,7,-70,0,0,0
603,-118,-308,0,603,0,1.067986,7,-70,0,0,0
603,-117,-308,0,603,0,1.170301,7,-70,0,0,0
603,-117,-308,0,603,0,1.322894,8,-70,0,0,0
603,-116,-308,0,603,0,1.425206,10,-70,0,0,1
603,-116,-308,0,603,0,1.526811,12,-66,50,0,1
603,-116,-308,0,603,0,1.680197,20,-60,50,0,1
603,-116,-308,0,603,0,1.782508,29,-54,50,0,1
603,-117,-308,0,603,0,1.884161,32,-48,50,0,1
603,-117,-308,0,603,0,2.036901,30,-42,50,0,1
603,-119,-308,0,603,0,2.139229,24,-36,50,0,1
603,-118,-308,0,603,0,2.24146,13,-30,50,0,1
603,-121,-308,0,603,0,2.394488,2,-22,102,0,1
603,-118,-308,0,603,0,2.496241,4,-6,150,0,1
603,-119,-308,0,603,0,2.649433,18,13,150,0,1
603,-116,-308,0,603,0,2.751349,25,30,150,0,1
603,-118,-308,0,603,0,2.85383,33,49,150,0,1
603,-117,-308,0,603,0,3.108748,19,75,100,0,1
603,-115,-308,0,603,0,3.210659,1,87,100,0,1
603,-116,-308,0,603,0,3.363462,-12,100,143,0,1
603,-116,-308,0,603,0,3.465259,-13,122,200,0,1
603,-118,-308,0,603,0,3.567479,4,147,200,0,1
603,-118,-308,0,603,0,3.720432,20,170,200,0,1
603,-119,-308,0,603,0,3.822014,35,195,200,0,1
603,-119,-308,0,603,0,3.924776,43,215,121,0,1
603,-119,-308,0,603,0,4.078412,26,227,100,0,1
603,-119,-308,0,603,0,4.179653,5,239,100,0,1
603,-118,-308,0,603,0,4.28114,-19,251,100,0,1
603,-117,-308,0,603,0,4.434562,-32,263,100,0,1
603,-116,-308,0,603,0,4.536885,-41,275,100,0,1
603,-117,-308,0,603,0,4.638512,-35,287,100,0,1
603,-117,-308,0,603,0,4.791662,-20,299,93,0,1
603,-117,-308,0,603,0,4.893661,-5,304,-3,0,1
603,-118,-308,0,603,0,5.046486,1,304,0,0,1
603,-118,-308,0,603,0,5.14884,6,304,0,0,1
603,-119,-308,0,603,0,5.250653,13,304,0,0,1
603,-119,-308,0,603,0,5.403854,18,304,0,0,1
603,-119,-308,0,603,0,5.506095,21,304,0,0,1
603,-119,-308,0,603,0,5.608276,21,304,0,0,1
603,-119,-308,0,603,0,5.760957,19,304,0,0,1
603,-118,-308,0,603,0,5.862741,14,304,0,0,1
603,-117,-308,0,603,0,5.96466,7,304,0,0,1
603,-117,-308,0,603,0,6.117891,1,304,0,0,1
603,-117,-308,0,603,0,6.220096,-4,304,0,0,1
603,-117,-308,0,603,0,6.321933,-5,304,0,0,1
603,-117,-308,0,603,0,6.474869,-2,304,0,0,1
603,-118,-308,0,603,0,6.576802,1,304,0,0,1
603,-119,-308,0,603,0,6.832089,13,304,0,0,1
