"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-47,-308,0,1200,0,0,8,-70,0,0,0
1200,-47,-308,0,1200,0,0.047572,8,-70,0,0,0
1200,-47,-308,0,1200,0,0.047572,7,-70,0,0,0
1200,-47,-308,0,1200,0,0.098829,7,-70,0,0,0
1200,-47,-308,0,1200,0,0.200623,6,-70,0,0,0
1200,-47,-308,0,1200,0,0.252003,6,-70,0,0,0
1200,-47,-308,0,1200,0,0.302587,6,-70,0,0,0
1200,-48,-308,0,1200,0,0.405128,5,-70,0,0,0
1200,-48,-308,0,1200,0,0.455553,5,-70,0,0,0
1200,-48,-308,0,1200,0,0.506554,5,-70,0,0,0
1200,-48,-308,0,1200,0,0.557792,4,-70,0,0,0
1200,-49,-308,0,1200,0,0.660117,4,-70,0,0,1
1200,-49,-308,0,1200,0,0.710847,4,-70,26,0,1
1200,-49,-308,0,1200,0,0.761721,4,-68,70,0,1
1200,-49,-308,0,1200,0,0.812721,5,-64,100,0,1
1200,-50,-308,0,1200,0,0.914665,13,-53,100,0,1
1200,-50,-308,0,1200,0,0.965965,18,-48,100,0,1
1200,-50,-308,0,1200,0,0.965965,21,-44,100,0,1
1200,-50,-308,0,1200,0,1.017129,25,-39,100,0,1
1200,-51,-308,0,1200,0,1.119176,31,-29,100,0,1
1200,-51,-308,0,1200,0,1.169955,33,-25,100,0,1
1200,-50,-308,0,1200,0,1.220773,35,-20,100,0,1
1200,-50,-308,0,1200,0,1.271904,36,-16,100,0,1
1200,-51,-308,0,1200,0,1.374216,37,-5,100,0,1
1200,-51,-308,0,1200,0,1.424827,37,-1,100,0,1
1200,-50,-308,0,1200,0,1.476005,36,4,100,0,1
1200,-49,-308,0,1200,0,1.526802,35,8,100,0,1
1200,-50,-308,0,1200,0,1.629456,31,25,200,0,1
1200,-50,-308,0,1200,0,1.679901,32,33,199,0,1
1200,-49,-308,0,1200,0,1.730919,33,42,200,0,1
1200,-48,-308,0,1200,0,1.730919,33,52,200,0,1
