"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-84,-308,0,799,0,0,7,-71,0,0,0
799,-84,-308,0,799,0,0.047277,8,-71,0,0,0
799,-82,-308,0,799,0,0.149891,10,-71,0,0,0
799,-82,-308,0,799,0,0.200247,11,-71,0,0,0
799,-82,-308,0,799,0,0.302418,12,-71,0,0,0
799,-82,-308,0,799,0,0.353323,12,-71,0,0,0
799,-82,-308,0,799,0,0.5066789,12,-71,0,0,0
799,-82,-308,0,799,0,0.557348,12,-71,0,0,0
799,-82,-308,0,799,0,0.6597189,12,-71,0,0,0
799,-82,-308,0,799,0,0.710501,11,-71,0,0,0
799,-82,-308,0,799,0,0.812641,10,-71,0,0,0
799,-82,-308,0,799,0,0.863376,8,-71,0,0,0
799,-82,-308,0,799,0,0.965346,7,-71,0,0,1
799,-82,-308,0,799,0,1.016475,6,-70,31,0,1
799,-82,-308,0,799,0,1.11889,10,-61,100,0,1
799,-82,-308,0,799,0,1.169531,13,-57,100,0,1
799,-82,-308,0,799,0,1.271821,29,-45,100,0,1
799,-82,-308,0,799,0,1.32251,33,-41,100,0,1
799,-84,-308,0,799,0,1.42485,38,-29,100,0,1
799,-84,-308,0,799,0,1.476116,42,-25,100,0,1
799,-82,-308,0,799,0,1.628877,41,-14,100,0,1
799,-84,-308,0,799,0,1.628877,38,-8,100,0,1
799,-84,-308,0,799,0,1.782361,36,3,100,0,1
799,-82,-308,0,799,0,1.832681,31,7,100,0,1
799,-85,-308,0,799,0,1.93499,21,24,200,0,1
799,-85,-308,0,799,0,1.986197,23,34,200,0,1
799,-82,-308,0,799,0,2.088093,21,56,200,0,1
799,-84,-308,0,799,0,2.138809,20,65,200,0,1
799,-84,-308,0,799,0,2.241056,20,88,200,0,1
799,-82,-308,0,799,0,2.291833,17,97,200,0,1
799,-84,-308,0,799,0,2.394085,13,119,200,0,1
799,-84,-308,0,799,0,2.444842,12,129,200,0,1
799,-81,-308,0,799,0,2.547079,4,152,200,0,1
799,-81,-308,0,799,0,2.597899,2,161,200,0,1
799,-84,-308,0,799,0,2.700148,-1,184,200,0,1
799,-82,-308,0,799,0,2.750883,-4,193,200,0,1
799,-82,-308,0,799,0,2.904357,-4,215,200,0,1
799,-84,-308,0,799,0,2.954732,-4,225,200,0,1
799,-82,-308,0,799,0,3.057241,-8,243,101,0,1
799,-84,-308,0,799,0,3.107884,-11,247,100,0,1
799,-85,-308,0,799,0,3.210365,-21,259,100,0,1
799,-84,-308,0,799,0,3.260742,-25,263,100,0,1
799,-85,-308,0,799,0,3.363351,-27,274,100,0,1
799,-85,-308,0,799,0,3.413781,-27,279,100,0,1
799,-85,-308,0,799,0,3.515967,-25,291,100,0,1
799,-85,-308,0,799,0,3.566756,-21,295,100,0,1
799,-85,-308,0,799,0,3.669438,-12,307,100,0,1
799,-85,-308,0,799,0,3.719885,-7,311,100,0,1
799,-85,-308,0,799,0,3.822509,8,322,66,0,1
799,-85,-308,0,799,0,3.873125,12,324,18,0,1
799,-85,-308,0,799,0,4.026192,14,324,0,0,1
799,-85,-308,0,799,0,4.026192,14,324,0,0,1
799,-84,-308,0,799,0,4.17925,11,324,0,0,1
799,-84,-308,0,799,0,4.229973,10,324,0,0,1
