"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-85,-308,0,799,0,0,10,-71,0,0,0
799,-85,-308,0,799,0,0.047436,8,-71,0,0,0
799,-86,-308,0,799,0,0.149755,4,-71,0,0,0
799,-86,-308,0,799,0,0.200409,1,-71,0,0,0
799,-86,-308,0,799,0,0.302851,-2,-71,0,0,0
799,-86,-308,0,799,0,0.353441,-4,-71,0,0,0
799,-85,-308,0,799,0,0.455707,-5,-71,0,0,0
799,-85,-308,0,799,0,0.506561,-5,-71,0,0,0
799,-84,-308,0,799,0,0.608907,-2,-71,0,0,0
799,-84,-308,0,799,0,0.659716,-1,-71,0,0,0
799,-82,-308,0,799,0,0.761486,2,-71,0,0,0
799,-81,-308,0,799,0,0.812664,4,-71,0,0,0
799,-80,-308,0,799,0,0.914946,8,-71,0,0,0
799,-80,-308,0,799,0,0.9654869,11,-71,0,0,0
799,-80,-308,0,799,0,1.118982,16,-71,0,0,0
799,-80,-308,0,799,0,1.169727,17,-71,0,0,0
799,-80,-308,0,799,0,1.271947,19,-71,0,0,0
799,-80,-308,0,799,0,1.373914,20,-71,0,0,0
799,-81,-308,0,799,0,1.476189,19,-71,0,0,0
799,-82,-308,0,799,0,1.526657,18,-71,0,0,0
799,-84,-308,0,799,0,1.67994,14,-71,0,0,0
799,-84,-308,0,799,0,1.73066,12,-71,0,0,0
799,-85,-308,0,799,0,1.833091,7,-71,0,0,0
799,-85,-308,0,799,0,1.883738,5,-71,0,0,0
799,-86,-308,0,799,0,1.986065,1,-71,0,0,0
799,-86,-308,0,799,0,2.036714,-1,-71,0,0,0
799,-86,-308,0,799,0,2.139045,-4,-71,0,0,0
799,-86,-308,0,799,0,2.189739,-4,-71,0,0,0
799,-85,-308,0,799,0,2.291712,-4,-71,0,0,0
799,-85,-308,0,799,0,2.342837,-4,-71,0,0,0
799,-84,-308,0,799,0,2.445191,-1,-71,0,0,0
799,-82,-308,0,799,0,2.495905,0,-71,0,0,0
799,-81,-308,0,799,0,2.598272,5,-71,0,0,0
799,-81,-308,0,799,0,2.648878,7,-71,0,0,0
799,-80,-308,0,799,0,2.802377,12,-71,0,0,0
799,-80,-308,0,799,0,2.802377,13,-71,0,0,0
799,-80,-308,0,799,0,2.955384,17,-71,0,0,0
799,-80,-308,0,799,0,3.006107,18,-71,0,0,0
799,-80,-308,0,799,0,3.107965,19,-71,0,0,0
799,-80,-308,0,799,0,3.159061,20,-71,0,0,0
799,-81,-308,0,799,0,3.260933,19,-71,0,0,0
799,-81,-308,0,799,0,3.312101,18,-71,0,0,0
799,-82,-308,0,799,0,3.414437,14,-71,0,0,0
799,-84,-308,0,799,0,3.465105,12,-71,0,0,0
799,-84,-308,0,799,0,3.567424,8,-71,0,0,0
799,-85,-308,0,799,0,3.720564,4,-71,0,0,0
799,-86,-308,0,799,0,3.822443,-1,-71,0,0,0
799,-86,-308,0,799,0,3.872977,-2,-71,0,0,0
799,-86,-308,0,799,0,3.975428,-4,-71,0,0,0
799,-85,-308,0,799,0,4.026041,-4,-71,0,0,0
799,-85,-308,0,799,0,4.127966,-4,-71,0,0,0
799,-85,-308,0,799,0,4.179151,-2,-71,0,0,0
799,-84,-308,0,799,0,4.28141,1,-71,0,0,0
799,-82,-308,0,799,0,4.332077,2,-71,0,0,0
799,-81,-308,0,799,0,4.434104,7,-71,0,0,0
799,-81,-308,0,799,0,4.485242,10,-71,0,0,0
799,-80,-308,0,799,0,4.638123,14,-71,0,0,0
799,-80,-308,0,799,0,4.689353,16,-71,0,0,0
799,-80,-308,0,799,0,4.79118,18,-71,0,0,0
799,-80,-308,0,799,0,4.893555,19,-71,0,0,0
799,-80,-308,0,799,0,4.944084,19,-71,0,0,0
799,-81,-308,0,799,0,5.047225,18,-71,0,0,0
799,-82,-308,0,799,0,5.199658,14,-71,0,0,0
799,-84,-308,0,799,0,5.301729,10,-71,0,0,0
799,-85,-308,0,799,0,5.403543,5,-71,0,0,0
799,-85,-308,0,799,0,5.454345,4,-71,0,0,0
799,-86,-308,0,799,0,5.55664,0,-71,0,0,0
799,-86,-308,0,799,0,5.607477,-1,-71,0,0,0
799,-86,-308,0,799,0,5.760871,-4,-71,0,0,0
799,-86,-308,0,799,0,5.811397,-4,-71,0,0,0
799,-85,-308,0,799,0,5.913554,-4,-71,0,0,0
799,-85,-308,0,799,0,5.964338,-2,-71,0,0,0
799,-84,-308,0,799,0,6.066902,1,-71,0,0,0
799,-84,-308,0,799,0,6.117535,2,-71,0,0,0
799,-82,-308,0,799,0,6.219969,7,-71,0,0,0
799,-81,-308,0,799,0,6.270416,8,-71,0,0,0
799,-80,-308,0,799,0,6.372532,13,-71,0,0,0
799,-80,-308,0,799,0,6.423431,14,-71,0,0,0
799,-80,-308,0,799,0,6.526017,18,-71,0,0,0
799,-80,-308,0,799,0,6.576454,19,-71,0,0,0
799,-80,-308,0,799,0,6.678995,19,-71,0,0,0
799,-80,-308,0,799,0,6.729523,19,-71,0,0,0
799,-81,-308,0,799,0,6.883024,18,-71,0,0,0
799,-81,-308,0,799,0,6.883024,17,-71,0,0,0
799,-82,-308,0,799,0,7.035829,12,-71,0,0,0
799,-82,-308,0,799,0,7.086383,11,-71,0,0,0
799,-84,-308,0,799,0,7.18892,6,-71,0,0,0
799,-85,-308,0,799,0,7.239544,5,-71,0,0,0
799,-85,-308,0,799,0,7.342004,0,-71,0,0,0
799,-86,-308,0,799,0,7.444177,-2,-71,0,0,0
799,-86,-308,0,799,0,7.494624,-4,-71,0,0,0
799,-86,-308,0,799,0,7.596776,-4,-71,0,0,0
799,-85,-308,0,799,0,7.750292,-1,-71,0,0,0
799,-85,-308,0,799,0,7.800585,-1,-71,0,0,0
799,-84,-308,0,799,0,7.903189,4,-71,0,0,0
799,-82,-308,0,799,0,7.953797,5,-71,0,0,0
799,-81,-308,0,799,0,8.056256,10,-71,0,0,0
799,-81,-308,0,799,0,8.106761,11,-71,0,0,0
799,-80,-308,0,799,0,8.209235,16,-71,0,0,0
799,-80,-308,0,799,0,8.259708,17,-71,0,0,0
799,-80,-308,0,799,0,8.362375,19,-71,0,0,0
799,-80,-308,0,799,0,8.515248,19,-71,0,0,0
799,-80,-308,0,799,0,8.616692,18,-71,0,0,0
799,-81,-308,0,799,0,8.719179,14,-71,0,0,0
799,-82,-308,0,799,0,8.87215,10,-71,0,0,0
799,-82,-308,0,799,0,8.922779,8,-71,0,0,0
799,-84,-308,0,799,0,9.025199,4,-71,0,0,0
799,-85,-308,0,799,0,9.075984,2,-71,0,0,0
799,-85,-308,0,799,0,9.178556,-1,-71,0,0,0
799,-86,-308,0,799,0,9.228798,-2,-71,0,0,0
799,-86,-308,0,799,0,9.331274,-4,-71,0,0,0
799,-86,-308,0,799,0,9.381815,-4,-71,0,0,0
799,-85,-308,0,799,0,9.484463,-2,-71,0,0,0
799,-85,-308,0,799,0,9.534882,-1,-71,0,0,0
799,-84,-308,0,799,0,9.637245,2,-71,0,0,0
799,-84,-308,0,799,0,9.687944,5,-71,0,0,0
799,-82,-308,0,799,0,9.841391,8,-71,0,0,0
799,-81,-308,0,799,0,9.892173,11,-71,0,0,0
799,-81,-308,0,799,0,9.99436,14,-71,0,0,0
799,-80,-308,0,799,0,10.04502,16,-71,0,0,0
799,-80,-308,0,799,0,10.14731,18,-71,0,0,0
799,-80,-308,0,799,0,10.24943,19,-71,0,0,0
799,-80,-308,0,799,0,10.40246,18,-71,0,0,0
799,-81,-308,0,799,0,10.50502,14,-71,0,0,0
799,-82,-308,0,799,0,10.60609,11,-71,0,0,0
799,-82,-308,0,799,0,10.65721,8,-71,0,0,0
799,-84,-308,0,799,0,10.75933,4,-71,0,0,0
799,-84,-308,0,799,0,10.81028,2,-71,0,0,0
799,-85,-308,0,799,0,10.96365,-1,-71,0,0,0
799,-85,-308,0,799,0,11.01413,-2,-71,0,0,0
799,-86,-308,0,799,0,11.1167,-4,-71,0,0,0
799,-86,-308,0,799,0,11.16718,-4,-71,0,0,0
799,-86,-308,0,799,0,11.26971,-2,-71,0,0,0
799,-85,-308,0,799,0,11.37112,1,-71,0,0,0
799,-84,-308,0,799,0,11.52456,5,-71,0,0,0
799,-84,-308,0,799,0,11.52456,7,-71,0,0,0
799,-82,-308,0,799,0,11.67718,11,-71,0,0,0
799,-81,-308,0,799,0,11.72838,13,-71,0,0,0
799,-80,-308,0,799,0,11.83052,17,-71,0,0,0
799,-80,-308,0,799,0,11.88134,18,-71,0,0,0
799,-80,-308,0,799,0,11.98362,19,-71,0,0,0
799,-80,-308,0,799,0,12.03446,19,-71,0,0,0
799,-80,-308,0,799,0,12.1367,18,-71,0,0,0
799,-80,-308,0,799,0,12.23876,16,-71,0,0,0
799,-81,-308,0,799,0,12.39175,11,-71,0,0,0
799,-82,-308,0,799,0,12.44235,10,-71,0,0,0
799,-82,-308,0,799,0,12.54477,5,-71,0,0,0
799,-84,-308,0,799,0,12.59536,4,-71,0,0,1
799,-85,-308,0,799,0,12.69759,1,-67,85,0,1
799,-85,-308,0,799,0,12.74849,2,-62,133,0,1
799,-86,-308,0,799,0,12.85098,23,-42,200,0,1
799,-86,-308,0,799,0,12.90153,35,-32,200,0,1
799,-86,-308,0,799,0,13.00422,56,-9,200,0,1
799,-86,-308,0,799,0,13.05447,62,0,200,0,1
799,-85,-308,0,799,0,13.15706,76,22,200,0,1
799,-84,-308,0,799,0,13.20752,78,32,200,0,1
799,-85,-308,0,799,0,13.36091,74,55,200,0,1
799,-81,-308,0,799,0,13.46295,61,79,200,0,1
799,-81,-308,0,799,0,13.51363,53,88,200,0,1
799,-82,-308,0,799,0,13.61559,31,110,200,0,1
799,-81,-308,0,799,0,13.66659,19,120,200,0,1
799,-79,-308,0,799,0,13.76932,-11,142,200,0,1
799,-80,-308,0,799,0,13.8195,-20,152,200,0,1
799,-80,-308,0,799,0,13.92197,-43,174,200,0,1
799,-80,-308,0,799,0,13.97255,-50,184,200,0,1
799,-81,-308,0,799,0,14.07498,-60,206,200,0,1
799,-82,-308,0,799,0,14.12562,-62,216,200,0,1
799,-82,-308,0,799,0,14.27901,-57,238,200,0,1
799,-84,-308,0,799,0,14.32989,-53,247,200,0,1
799,-85,-308,0,799,0,14.43208,-37,270,200,0,1
799,-85,-308,0,799,0,14.48294,-27,280,200,0,1
799,-87,-308,0,799,0,14.58506,-1,302,193,0,1
799,-87,-308,0,799,0,14.63603,8,310,145,0,1
799,-88,-308,0,799,0,14.73814,26,320,31,0,1
799,-87,-308,0,799,0,14.78901,27,320,-2,0,1
799,-87,-308,0,799,0,14.89071,21,320,0,0,1
799,-87,-308,0,799,0,14.9419,18,320,0,0,1
799,-86,-308,0,799,0,15.04424,8,320,0,0,1
799,-86,-308,0,799,0,15.09488,5,320,0,0,1
799,-85,-308,0,799,0,15.19716,-5,320,0,0,1
799,-84,-308,0,799,0,15.24788,-7,320,0,0,1
799,-82,-308,0,799,0,15.40154,-13,320,0,0,1
799,-82,-308,0,799,0,15.45174,-16,320,0,0,1
799,-81,-308,0,799,0,15.554,-17,320,0,0,1
799,-81,-308,0,799,0,15.60485,-16,320,0,0,1
799,-81,-308,0,799,0,15.70746,-12,320,0,0,1
799,-81,-308,0,799,0,15.75782,-10,320,0,0,1
799,-81,-308,0,799,0,15.86001,-1,320,0,0,1
799,-82,-308,0,799,0,15.9108,2,320,0,0,1
799,-84,-308,0,799,0,16.01351,12,320,0,0,1
799,-84,-308,0,799,0,16.06384,16,320,0,0,1
799,-85,-308,0,799,0,16.16662,24,320,0,0,1
799,-86,-308,0,799,0,16.21696,26,320,0,0,1
799,-86,-308,0,799,0,16.31956,31,320,0,0,1
799,-87,-308,0,799,0,16.36984,31,320,0,0,1
799,-87,-308,0,799,0,16.52332,31,320,0,0,1
799,-87,-308,0,799,0,16.52332,30,320,0,0,1
799,-87,-308,0,799,0,16.67635,24,320,0,0,1
799,-87,-308,0,799,0,16.72702,20,320,0,0,1
799,-86,-308,0,799,0,16.82954,12,320,0,0,1
799,-86,-308,0,799,0,16.88001,8,320,0,0,1
799,-85,-308,0,799,0,16.98237,-1,320,0,0,1
799,-84,-308,0,799,0,17.03305,-5,320,0,0,1
799,-82,-308,0,799,0,17.1354,-11,320,0,0,1
799,-82,-308,0,799,0,17.18605,-13,320,0,0,1
799,-81,-308,0,799,0,17.28845,-16,320,0,0,1
799,-81,-308,0,799,0,17.33904,-16,320,0,0,1
799,-81,-308,0,799,0,17.4415,-13,320,0,0,1
799,-81,-308,0,799,0,17.49204,-11,320,0,0,1
799,-81,-308,0,799,0,17.64526,0,320,0,0,1
799,-82,-308,0,799,0,17.79853,8,320,0,0,1
799,-84,-308,0,799,0,17.84956,12,320,0,0,1
799,-85,-308,0,799,0,17.95119,20,320,0,0,1
799,-85,-308,0,799,0,18.00234,24,320,0,0,1
799,-86,-308,0,799,0,18.10456,29,320,0,0,1
799,-86,-308,0,799,0,18.15566,30,320,0,0,1
799,-87,-308,0,799,0,18.25783,30,320,0,0,1
799,-87,-308,0,799,0,18.30843,30,320,0,0,1
799,-87,-308,0,799,0,18.41061,25,320,0,0,1
799,-87,-308,0,799,0,18.46179,23,320,0,0,1
799,-87,-308,0,799,0,18.56379,14,320,0,0,1
799,-86,-308,0,799,0,18.61453,11,320,0,0,1
799,-85,-308,0,799,0,18.71666,2,320,0,0,1
799,-85,-308,0,799,0,18.76761,-1,320,0,0,1
799,-84,-308,0,799,0,18.92082,-8,320,0,0,1
799,-82,-308,0,799,0,18.97139,-11,320,0,0,1
799,-82,-308,0,799,0,19.07398,-14,320,0,0,1
799,-81,-308,0,799,0,19.12442,-14,320,0,0,1
799,-81,-308,0,799,0,19.22724,-13,320,0,0,1
799,-81,-308,0,799,0,19.27738,-11,320,0,0,1
799,-81,-308,0,799,0,19.38007,-6,320,0,0,1
799,-81,-308,0,799,0,19.43038,-2,320,0,0,1
799,-82,-308,0,799,0,19.53306,6,320,0,0,1
799,-82,-308,0,799,0,19.58357,10,320,0,0,1
799,-84,-308,0,799,0,19.68608,18,320,0,0,1
799,-85,-308,0,799,0,19.73646,21,320,0,0,1
799,-86,-308,0,799,0,19.83906,26,320,0,0,1
799,-86,-308,0,799,0,19.88961,29,320,0,0,1
799,-87,-308,0,799,0,20.04281,30,320,0,0,1
799,-87,-308,0,799,0,20.09356,30,320,0,0,1
799,-87,-308,0,799,0,20.19593,26,320,0,0,1
799,-87,-308,0,799,0,20.24648,24,320,0,0,1
799,-87,-308,0,799,0,20.34893,17,320,0,0,1
799,-87,-308,0,799,0,20.39959,13,320,0,0,1
799,-86,-308,0,799,0,20.50186,5,320,0,0,1
799,-85,-308,0,799,0,20.55256,1,320,0,0,1
799,-84,-308,0,799,0,20.65497,-6,320,0,0,0
799,-84,-308,0,799,0,20.70573,-8,319,-34,0,0
799,-82,-308,0,799,0,20.80812,-18,309,-145,0,0
799,-81,-308,0,799,0,20.85872,-24,301,-193,0,0
799,-80,-308,0,799,0,20.96106,-54,278,-200,0,0
799,-80,-308,0,799,0,21.01166,-61,269,-200,0,0
799,-80,-308,0,799,0,21.1651,-73,247,-200,0,0
799,-80,-308,0,799,0,21.1651,-75,236,-200,0,0
799,-80,-308,0,799,0,21.31822,-70,215,-200,0,0
799,-81,-308,0,799,0,21.3689,-64,205,-200,0,0
799,-82,-308,0,799,0,21.47112,-47,182,-200,0,0
799,-82,-308,0,799,0,21.52199,-36,173,-200,0,0
799,-84,-308,0,799,0,21.62421,-2,151,-200,0,0
799,-85,-308,0,799,0,21.67499,10,141,-200,0,0
799,-86,-308,0,799,0,21.77677,44,119,-200,0,0
799,-86,-308,0,799,0,21.82801,56,109,-200,0,0
799,-86,-308,0,799,0,21.93016,75,86,-200,0,0
799,-86,-308,0,799,0,21.98106,82,77,-200,0,0
799,-85,-308,0,799,0,22.08281,92,54,-200,0,0
799,-85,-308,0,799,0,22.13416,90,44,-200,0,0
799,-84,-308,0,799,0,22.28768,81,22,-200,0,0
799,-82,-308,0,799,0,22.38942,59,-2,-200,0,0
799,-82,-308,0,799,0,22.44019,47,-11,-200,0,0
799,-81,-308,0,799,0,22.54233,18,-34,-200,0,0
799,-80,-308,0,799,0,22.59318,4,-44,-200,0,0
799,-80,-308,0,799,0,22.69529,-27,-63,-130,0,0
799,-79,-308,0,799,0,22.74655,-35,-68,-82,0,0
799,-79,-308,0,799,0,22.84803,-41,-71,0,0,0
799,-79,-308,0,799,0,22.89909,-36,-71,0,0,0
799,-80,-308,0,799,0,23.00135,-19,-71,0,0,0
799,-80,-308,0,799,0,23.0523,-12,-71,0,0,0
799,-81,-308,0,799,0,23.20571,10,-71,0,0,0
799,-82,-308,0,799,0,23.20571,19,-71,0,0,0
799,-84,-308,0,799,0,23.35867,38,-71,0,0,0
799,-84,-308,0,799,0,23.40922,45,-71,0,0,0
799,-85,-308,0,799,0,23.51171,56,-71,0,0,0
799,-85,-308,0,799,0,23.56208,59,-71,0,0,0
799,-86,-308,0,799,0,23.66473,60,-71,0,0,0
799,-86,-308,0,799,0,23.71527,59,-71,0,0,0
799,-86,-308,0,799,0,23.81821,49,-71,0,0,0
799,-86,-308,0,799,0,23.86813,43,-71,0,0,0
799,-85,-308,0,799,0,23.97075,26,-71,0,0,0
799,-85,-308,0,799,0,24.02114,17,-71,0,0,0
799,-84,-308,0,799,0,24.12379,-5,-71,0,0,0
799,-82,-308,0,799,0,24.2768,-25,-71,0,0,0
799,-80,-308,0,799,0,24.37853,-38,-71,0,0,0
799,-80,-308,0,799,0,24.42938,-42,-71,0,0,0
799,-79,-308,0,799,0,24.53158,-45,-71,0,0,0
799,-79,-308,0,799,0,24.58246,-44,-71,0,0,0
799,-79,-308,0,799,0,24.68469,-36,-71,0,0,0
799,-79,-308,0,799,0,24.73546,-30,-71,0,0,0
799,-80,-308,0,799,0,24.83763,-13,-71,0,0,0
799,-81,-308,0,799,0,24.88855,-6,-71,0,0,0
799,-82,-308,0,799,0,25.04186,17,-71,0,0,0
799,-82,-308,0,799,0,25.09225,25,-71,0,0,0
799,-84,-308,0,799,0,25.19493,42,-71,0,0,0
799,-85,-308,0,799,0,25.24527,48,-71,0,0,0
799,-85,-308,0,799,0,25.34806,56,-71,0,0,0
799,-86,-308,0,799,0,25.39838,59,-71,0,0,0
799,-86,-308,0,799,0,25.50096,57,-71,0,0,0
799,-86,-308,0,799,0,25.55131,55,-71,0,0,0
799,-86,-308,0,799,0,25.65395,43,-71,0,0,0
799,-86,-308,0,799,0,25.70442,37,-71,0,0,0
799,-85,-308,0,799,0,25.80692,19,-71,0,0,0
799,-85,-308,0,799,0,25.85741,11,-71,0,0,0
799,-82,-308,0,799,0,25.95997,-11,-71,0,0,0
799,-82,-308,0,799,0,26.01036,-18,-71,0,0,0
799,-81,-308,0,799,0,26.16381,-32,-71,0,0,0
799,-80,-308,0,799,0,26.16381,-37,-71,0,0,0
799,-80,-308,0,799,0,26.31686,-43,-71,0,0,0
799,-79,-308,0,799,0,26.3676,-43,-71,0,0,0
799,-79,-308,0,799,0,26.46988,-38,-71,0,0,0
799,-79,-308,0,799,0,26.5206,-35,-71,0,0,0
799,-80,-308,0,799,0,26.62294,-19,-71,0,0,0
799,-80,-308,0,799,0,26.6735,-12,-71,0,0,0
799,-81,-308,0,799,0,26.77593,8,-71,0,0,0
799,-82,-308,0,799,0,26.82664,17,-71,0,0,0
