"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-85,-308,0,799,0,0,17,-71,0,0,0
799,-85,-308,0,799,0,0.047777,17,-71,0,0,0
799,-85,-308,0,799,0,0.149559,16,-71,0,0,0
799,-84,-308,0,799,0,0.252077,13,-71,0,0,0
799,-84,-308,0,799,0,0.405306,8,-71,0,0,0
799,-82,-308,0,799,0,0.558008,5,-71,0,0,0
799,-82,-308,0,799,0,0.608588,4,-71,0,0,0
799,-81,-308,0,799,0,0.7105981,1,-71,0,0,0
799,-81,-308,0,799,0,0.761933,0,-71,0,0,0
799,-81,-308,0,799,0,0.8644201,-1,-71,0,0,0
799,-81,-308,0,799,0,0.914589,-1,-71,0,0,0
799,-81,-308,0,799,0,1.016674,0,-71,0,0,0
799,-81,-308,0,799,0,1.067668,0,-71,0,0,0
799,-81,-308,0,799,0,1.170232,4,-71,0,0,1
799,-81,-308,0,799,0,1.220759,5,-70,43,0,1
799,-82,-308,0,799,0,1.322789,14,-59,154,0,1
799,-84,-308,0,799,0,1.373844,23,-50,201,0,1
799,-84,-308,0,799,0,1.476199,54,-28,200,0,1
799,-84,-308,0,799,0,1.526955,63,-18,200,0,1
799,-85,-308,0,799,0,1.680142,80,4,200,0,1
799,-85,-308,0,799,0,1.731007,86,13,200,0,1
799,-84,-308,0,799,0,1.833197,88,36,200,0,1
799,-85,-308,0,799,0,1.884052,86,46,200,0,1
799,-86,-308,0,799,0,1.986179,74,68,200,0,1
799,-84,-308,0,799,0,2.037047,64,78,200,0,1
799,-85,-308,0,799,0,2.139261,38,100,200,0,1
799,-85,-308,0,799,0,2.19007,26,109,200,0,1
799,-82,-308,0,799,0,2.292366,-10,132,200,0,1
799,-81,-308,0,799,0,2.343097,-23,141,199,0,1
799,-84,-308,0,799,0,2.445262,-49,164,200,0,1
799,-82,-308,0,799,0,2.496173,-59,173,200,0,1
799,-81,-308,0,799,0,2.598351,-72,196,200,0,1
799,-81,-308,0,799,0,2.649133,-73,205,200,0,1
799,-81,-308,0,799,0,2.802654,-73,227,160,0,1
799,-81,-308,0,799,0,2.802654,-69,233,109,0,1
799,-82,-308,0,799,0,2.955166,-63,239,0,0,1
799,-82,-308,0,799,0,3.005944,-64,239,0,0,1
799,-84,-308,0,799,0,3.108835,-57,239,0,0,1
799,-84,-308,0,799,0,3.159149,-53,239,0,0,1
799,-85,-308,0,799,0,3.261592,-32,239,0,0,1
799,-85,-308,0,799,0,3.312087,-23,239,0,0,1
799,-86,-308,0,799,0,3.414534,4,239,0,0,1
799,-86,-308,0,799,0,3.465016,14,239,0,0,1
799,-86,-308,0,799,0,3.567612,42,239,0,0,1
799,-86,-308,0,799,0,3.618152,50,239,0,0,1
799,-85,-308,0,799,0,3.720674,69,239,0,0,1
799,-85,-308,0,799,0,3.771127,74,239,0,0,1
799,-85,-308,0,799,0,3.924664,79,239,0,0,1
799,-84,-308,0,799,0,3.924664,78,239,0,0,1
799,-84,-308,0,799,0,4.077569,67,239,0,0,1
799,-84,-308,0,799,0,4.128171,60,239,0,0,1
799,-82,-308,0,799,0,4.230633,37,239,0,0,1
799,-82,-308,0,799,0,4.281172,26,239,0,0,1
799,-82,-308,0,799,0,4.383202,-1,239,0,0,1
799,-81,-308,0,799,0,4.434216,-12,239,0,0,1
799,-81,-308,0,799,0,4.536621,-36,239,0,0,1
799,-81,-308,0,799,0,4.587658,-44,239,0,0,1
799,-81,-308,0,799,0,4.690126,-57,239,0,0,1
799,-82,-308,0,799,0,4.740284,-60,239,0,0,1
799,-82,-308,0,799,0,4.842804,-60,239,0,0,1
799,-84,-308,0,799,0,4.89342,-56,239,0,0,0
799,-84,-308,0,799,0,4.995814,-43,233,-106,0,0
799,-85,-308,0,799,0,5.046416,-39,227,-151,0,0
799,-85,-308,0,799,0,5.199859,-39,206,-200,0,0
