"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-49,-308,0,1200,0,0,-1,-71,0,0,0
1200,-49,-308,0,1200,0,0.050755,-2,-71,0,0,0
1200,-49,-308,0,1200,0,0.101722,-5,-71,0,0,0
1200,-49,-308,0,1200,0,0.153036,-7,-71,0,0,0
1200,-49,-308,0,1200,0,0.255196,-11,-71,0,0,0
1200,-49,-308,0,1200,0,0.305882,-12,-71,0,0,0
1200,-49,-308,0,1200,0,0.356815,-12,-71,0,0,0
1200,-49,-308,0,1200,0,0.356815,-13,-71,0,0,0
1200,-49,-308,0,1200,0,0.51016,-13,-71,0,0,0
1200,-49,-308,0,1200,0,0.51016,-13,-71,0,0,0
1200,-49,-308,0,1200,0,0.560931,-12,-71,0,0,0
1200,-48,-308,0,1200,0,0.6120901,-11,-71,0,0,0
1200,-48,-308,0,1200,0,0.7138731,-7,-71,0,0,0
1200,-48,-308,0,1200,0,0.7652641,-5,-71,0,0,0
1200,-48,-308,0,1200,0,0.8158281,-4,-71,0,0,0
1200,-48,-308,0,1200,0,0.8669071,-1,-71,0,0,0
1200,-48,-308,0,1200,0,0.9696101,5,-71,0,0,0
1200,-48,-308,0,1200,0,1.019883,7,-71,0,0,0
1200,-48,-308,0,1200,0,1.071115,10,-71,0,0,0
1200,-48,-308,0,1200,0,1.121889,12,-71,0,0,0
1200,-48,-308,0,1200,0,1.224458,18,-71,0,0,0
1200,-48,-308,0,1200,0,1.274936,20,-71,0,0,0
1200,-48,-308,0,1200,0,1.274936,21,-71,0,0,0
1200,-48,-308,0,1200,0,1.326033,23,-71,0,0,0
1200,-48,-308,0,1200,0,1.427983,25,-71,0,0,0
1200,-48,-308,0,1200,0,1.479392,26,-71,0,0,0
1200,-48,-308,0,1200,0,1.530322,26,-71,0,0,0
1200,-48,-308,0,1200,0,1.581067,25,-71,0,0,0
1200,-48,-308,0,1200,0,1.683387,24,-71,0,0,0
1200,-49,-308,0,1200,0,1.733975,23,-71,0,0,0
1200,-49,-308,0,1200,0,1.785087,21,-71,0,0,0
1200,-49,-308,0,1200,0,1.836238,20,-71,0,0,0
1200,-49,-308,0,1200,0,1.938446,14,-71,0,0,0
1200,-49,-308,0,1200,0,1.98924,12,-71,0,0,0
