"Time X-dir (sec)","X Payload Deflection (mm)","X Crane Position (mm)","X Actual Velocity (mm/sec)","X Command Velocity (mm/sec)","X Deflection Error (mm)","Time Y-dir (sec)","Y Payload Deflection (mm)","Y Crane Position (mm)","Y Actual Velocity (mm/sec)","Y Command Velocity (mm/sec)","Y Deflection Error (mm)"
0,-82,-308,0,799,0,0,12,-71,0,0,0
799,-81,-308,0,799,0,0.153281,10,-71,0,0,0
799,-81,-308,0,799,0,0.203748,8,-71,0,0,0
799,-80,-308,0,799,0,0.306212,6,-71,0,0,0
799,-80,-308,0,799,0,0.356717,5,-71,0,0,0
799,-80,-308,0,799,0,0.458895,2,-71,0,0,0
799,-80,-308,0,799,0,0.5098971,2,-71,0,0,0
799,-80,-308,0,799,0,0.6123231,1,-71,0,0,0
799,-81,-308,0,799,0,0.6627871,1,-71,0,0,0
799,-81,-308,0,799,0,0.7652621,1,-71,0,0,0
799,-82,-308,0,799,0,0.9184251,4,-71,0,0,0
799,-84,-308,0,799,0,1.02026,6,-71,0,0,0
799,-85,-308,0,799,0,1.071397,7,-71,0,0,0
799,-85,-308,0,799,0,1.173288,10,-71,0,0,0
799,-85,-308,0,799,0,1.224009,10,-71,0,0,0
799,-86,-308,0,799,0,1.326353,12,-71,0,0,0
799,-86,-308,0,799,0,1.377046,13,-71,0,0,0
799,-85,-308,0,799,0,1.478923,14,-71,0,0,0
799,-85,-308,0,799,0,1.530068,14,-71,0,0,0
799,-84,-308,0,799,0,1.632368,13,-71,0,0,0
799,-84,-308,0,799,0,1.683213,13,-71,0,0,0
799,-82,-308,0,799,0,1.836729,12,-71,0,0,0
799,-82,-308,0,799,0,1.887001,11,-71,0,0,0
799,-81,-308,0,799,0,1.989461,8,-71,0,0,0
799,-80,-308,0,799,0,2.04,7,-71,0,0,0
799,-80,-308,0,799,0,2.142439,5,-71,0,0,0
799,-80,-308,0,799,0,2.193055,4,-71,0,0,0
799,-80,-308,0,799,0,2.29561,2,-71,0,0,0
799,-80,-308,0,799,0,2.345995,1,-71,0,0,0
799,-80,-308,0,799,0,2.448578,1,-71,0,0,0
799,-81,-308,0,799,0,2.49913,1,-71,0,0,0
799,-82,-308,0,799,0,2.601246,2,-71,0,0,0
799,-82,-308,0,799,0,2.651995,4,-71,0,0,0
799,-84,-308,0,799,0,2.754592,5,-71,0,0,0
799,-84,-308,0,799,0,2.805152,6,-71,0,0,0
799,-85,-308,0,799,0,2.958649,10,-71,0,0,0
799,-86,-308,0,799,0,3.11158,12,-71,0,0,0
799,-86,-308,0,799,0,3.162132,13,-71,0,0,0
799,-85,-308,0,799,0,3.264269,14,-71,0,0,0
799,-85,-308,0,799,0,3.315067,14,-71,0,0,0
799,-85,-308,0,799,0,3.41763,13,-71,0,0,0
799,-84,-308,0,799,0,3.468177,13,-71,0,0,0
799,-82,-308,0,799,0,3.570622,12,-71,0,0,0
799,-82,-308,0,799,0,3.621192,11,-71,0,0,0
799,-81,-308,0,799,0,3.72324,8,-71,0,0,0
799,-81,-308,0,799,0,3.774225,7,-71,0,0,0
799,-80,-308,0,799,0,3.876678,5,-70,52,0,1
799,-80,-308,0,799,0,3.927331,6,-66,100,0,1
799,-80,-308,0,799,0,4.029944,16,-55,100,0,1
799,-80,-308,0,799,0,4.080296,21,-50,100,0,1
799,-80,-308,0,799,0,4.233749,32,-39,100,0,1
799,-81,-308,0,799,0,4.284541,35,-34,100,0,1
799,-82,-308,0,799,0,4.386613,42,-23,100,0,1
799,-81,-308,0,799,0,4.437572,42,-18,100,0,1
799,-84,-308,0,799,0,4.53979,38,-7,100,0,1
799,-85,-308,0,799,0,4.590585,37,-2,100,0,1
799,-84,-308,0,799,0,4.692775,27,10,114,0,1
799,-85,-308,0,799,0,4.743715,23,16,161,0,1
799,-86,-308,0,799,0,4.845432,23,38,200,0,1
799,-85,-308,0,799,0,4.89668,23,47,200,0,1
799,-86,-308,0,799,0,4.998839,23,70,200,0,1
799,-87,-308,0,799,0,5.049672,23,79,200,0,1
799,-84,-308,0,799,0,5.151837,17,101,200,0,1
799,-85,-308,0,799,0,5.202677,16,111,200,0,1
799,-85,-308,0,799,0,5.356122,11,134,200,0,1
799,-82,-308,0,799,0,5.356122,7,143,200,0,1
799,-82,-308,0,799,0,5.509096,2,166,200,0,1
799,-82,-308,0,799,0,5.559643,1,175,200,0,1
799,-80,-308,0,799,0,5.662431,-5,196,148,0,1
799,-80,-308,0,799,0,5.712597,-7,202,100,0,1
799,-81,-308,0,799,0,5.814714,-21,213,100,0,1
799,-81,-308,0,799,0,5.865768,-27,218,100,0,1
799,-81,-308,0,799,0,5.967846,-35,229,100,0,1
799,-82,-308,0,799,0,6.018632,-37,234,100,0,1
799,-82,-308,0,799,0,6.120778,-37,245,100,0,1
799,-82,-308,0,799,0,6.171733,-33,250,100,0,1
799,-84,-308,0,799,0,6.274303,-26,261,100,0,1
799,-85,-308,0,799,0,6.324718,-20,266,100,0,1
799,-86,-308,0,799,0,6.478223,4,281,66,0,1
799,-87,-308,0,799,0,6.631089,16,283,0,0,1
799,-87,-308,0,799,0,6.681715,17,283,0,0,1
799,-87,-308,0,799,0,6.784082,18,283,0,0,1
799,-87,-308,0,799,0,6.834706,18,283,0,0,1
799,-86,-308,0,799,0,6.937021,17,283,0,0,1
799,-86,-308,0,799,0,6.987705,17,283,0,0,1
799,-85,-308,0,799,0,7.090838,13,283,0,0,1
799,-85,-308,0,799,0,7.140725,12,283,0,0,1
799,-84,-308,0,799,0,7.243137,8,283,0,0,1
799,-82,-308,0,799,0,7.293922,7,283,0,0,1
799,-82,-308,0,799,0,7.396265,4,283,0,0,1
799,-81,-308,0,799,0,7.446805,1,283,0,0,1
799,-81,-308,0,799,0,7.549247,-1,283,0,0,1
799,-81,-308,0,799,0,7.599869,-1,283,0,0,1
799,-81,-308,0,799,0,7.753221,-2,283,0,0,1
799,-81,-308,0,799,0,7.753221,-1,283,0,0,1
799,-82,-308,0,799,0,7.906302,0,283,0,0,1
799,-82,-308,0,799,0,7.95715,1,283,0,0,1
799,-84,-308,0,799,0,8.059343,4,283,0,0,1
799,-84,-308,0,799,0,8.110232,6,283,0,0,1
799,-85,-308,0,799,0,8.212331,10,283,0,0,1
799,-85,-308,0,799,0,8.26305,11,283,0,0,1
799,-86,-308,0,799,0,8.364893,14,283,0,0,1
799,-86,-308,0,799,0,8.416181,16,283,0,0,1
799,-87,-308,0,799,0,8.518384,17,283,0,0,0
799,-87,-308,0,799,0,8.569262,17,282,-46,0,0
799,-86,-308,0,799,0,8.671468,10,272,-100,0,0
799,-86,-308,0,799,0,8.722317,4,267,-100,0,0
799,-85,-308,0,799,0,8.875631,-13,256,-100,0,0
799,-85,-308,0,799,0,8.875631,-18,251,-100,0,0
799,-84,-308,0,799,0,9.02823,-26,240,-100,0,0
799,-84,-308,0,799,0,9.079135,-30,235,-100,0,0
799,-81,-308,0,799,0,9.181675,-31,224,-100,0,0
799,-81,-308,0,799,0,9.232191,-30,219,-100,0,0
799,-81,-308,0,799,0,9.334677,-25,208,-100,0,0
799,-80,-308,0,799,0,9.385161,-21,203,-104,0,0
799,-80,-308,0,799,0,9.487364,-11,185,-200,0,0
799,-80,-308,0,799,0,9.538258,-12,176,-200,0,0
799,-80,-308,0,799,0,9.640721,-10,153,-200,0,0
799,-80,-308,0,799,0,9.691176,-7,144,-200,0,0
799,-82,-308,0,799,0,9.793679,-2,121,-200,0,0
799,-81,-308,0,799,0,9.844297,1,111,-200,0,0
799,-82,-308,0,799,0,9.99767,11,89,-200,0,0
799,-84,-308,0,799,0,9.99767,13,79,-200,0,0
799,-85,-308,0,799,0,10.15072,20,57,-200,0,0
799,-85,-308,0,799,0,10.20125,24,48,-200,0,0
799,-86,-308,0,799,0,10.3037,26,25,-199,0,0
799,-86,-308,0,799,0,10.35448,26,17,-151,0,0
799,-85,-308,0,799,0,10.45632,37,4,-100,0,0
799,-85,-308,0,799,0,10.5072,42,-1,-100,0,0
799,-85,-308,0,799,0,10.60968,49,-12,-100,0,0
799,-84,-308,0,799,0,10.6603,53,-17,-100,0,0
799,-84,-308,0,799,0,10.76282,50,-28,-100,0,0
799,-81,-308,0,799,0,10.9159,44,-40,-100,0,0
799,-81,-308,0,799,0,11.01815,30,-52,-100,0,0
799,-81,-308,0,799,0,11.06849,23,-57,-100,0,0
799,-79,-308,0,799,0,11.17098,7,-68,-81,0,0
799,-80,-308,0,799,0,11.22163,0,-71,-33,0,0
799,-80,-308,0,799,0,11.32407,-6,-71,0,0,0
799,-80,-308,0,799,0,11.37441,-6,-71,0,0,0
799,-81,-308,0,799,0,11.47703,-5,-71,0,0,0
799,-81,-308,0,799,0,11.52746,-4,-71,0,0,0
799,-82,-308,0,799,0,11.68103,2,-71,0,0,0
799,-84,-308,0,799,0,11.83344,8,-71,0,0,0
799,-84,-308,0,799,0,11.88466,11,-71,0,0,0
799,-85,-308,0,799,0,11.98649,16,-71,0,0,0
799,-85,-308,0,799,0,12.03751,18,-71,0,0,0
799,-85,-308,0,799,0,12.14003,20,-71,0,0,0
799,-85,-308,0,799,0,12.24215,21,-71,0,0,0
799,-85,-308,0,799,0,12.39523,20,-71,0,0,0
799,-85,-308,0,799,0,12.44557,19,-71,0,0,0
799,-84,-308,0,799,0,12.54826,16,-71,0,0,0
799,-82,-308,0,799,0,12.65003,10,-71,0,0,0
799,-82,-308,0,799,0,12.70089,7,-71,0,0,0
799,-81,-308,0,799,0,12.80263,2,-71,0,0,0
799,-80,-308,0,799,0,12.95557,-2,-71,0,0,0
799,-80,-308,0,799,0,13.00693,-4,-71,0,0,0
799,-80,-308,0,799,0,13.10866,-6,-71,0,0,0
799,-80,-308,0,799,0,13.15992,-6,-71,0,0,0
799,-80,-308,0,799,0,13.26204,-5,-71,0,0,0
799,-81,-308,0,799,0,13.31298,-4,-71,0,0,0
799,-81,-308,0,799,0,13.41524,0,-71,0,0,0
799,-82,-308,0,799,0,13.46602,1,-71,0,0,0
799,-82,-308,0,799,0,13.56807,7,-71,0,0,0
