frequency_hz,num_samples,time_start_s,time_end_s,duration_s,amplitude_set,command_peak_est,angle_peak_est,velocity_peak_est
1.0,10144,103.997284,109.093738,5.0964540000000085,300.0,299.999995,96.141144,248.079645
