frequency_hz,num_samples,time_start_s,time_end_s,duration_s,amplitude_set,command_peak_est,angle_peak_est,velocity_peak_est
1.0,24442,128.862335,141.153806,12.291471000000001,200.0,200.0,454.290611,167.190837
